,fid,long,lat,iso3,SSP1,SSP3,SSP5
5143,25475,19.5,95.5,MEX26009.0,-13.400261818384386,7.417781367722529,-10.136932407684649
5144,25476,19.5,96.5,MEX26010.0,-6.796490291898369,8.723014847684848,-3.4321228631878524
5145,25477,19.5,97.5,MEX26011.0,-11.380685750648652,7.182406523586004,-8.265351977773623
5146,25478,19.5,98.5,MEX26360.0,8.97137643973087,42.67305279963508,6.528680579313491
5147,25479,19.5,99.5,MEX26361.0,29.960382467112076,35.17481252768509,26.91312188256016
5148,25833,18.5,93.5,MEX26362.0,-3.1710506518449026,18.879605618345472,-0.9159239558533283
5149,25834,18.5,94.5,MEX26363.0,2.8044287173500657,35.51972372197091,1.5370397392869304
5150,25835,18.5,95.5,MEX26364.0,100.0,100.0,100.0
5151,25836,18.5,96.5,MEX26365.0,-1.1907577292477771,29.35402231501516,-2.923859982280706
5152,25837,18.5,97.5,MEX26366.0,0.0,0.0,0.0
5153,26194,17.5,94.5,MEX26367.0,-6.582169823048438,-1.6596298000186924,-6.560483025770993
5154,26195,17.5,95.5,MEX26368.0,-0.5217186421851596,0.12229533763049978,-0.5093769108646504
5155,26196,17.5,96.5,MEX26369.0,40.43653300600764,92.32482110385945,38.1171886822819
5156,26197,17.5,97.5,MEX26726.0,37.38097149449382,103.12863331778908,35.063856194353015
5157,26198,17.5,98.5,MEX26727.0,28.87594178482849,95.63854181290655,26.83092330010763
5158,26554,16.5,94.5,MEX26728.0,9.209274981411996,54.77841370843636,2.578112842148946
5159,26555,16.5,95.5,MEX27087.0,10.16076158772366,51.5771686068344,3.7196415341364646
5160,26556,16.5,96.5,LBY20712.0,19.063047878562106,49.8823811372168,12.676981871325225
5161,26557,16.5,97.5,LBY20713.0,-5.997271650124287,48.66746829523839,-11.963075862893387
5162,26558,16.5,98.5,LBY20714.0,-7.78635092210686,49.61154174370644,-13.771156307779831
5163,26917,15.5,97.5,LBY20715.0,24.628865036912934,52.87318257209543,17.674270650066884
5164,26918,15.5,98.5,LBY20720.0,-1.9370198895071764,51.39594060711133,-8.194285212097487
5165,27277,14.5,97.5,LBY20721.0,0.0,0.0,0.0
5166,27278,14.5,98.5,LBY20722.0,16.139971521450985,48.034032048395304,10.012069653936402
5167,27279,14.5,99.5,LBY21075.0,0.35188372832083054,50.91764474132737,-5.9431645835529565
5168,27638,13.5,98.5,LBY21080.0,2.8961890417547367,60.88926577984787,-3.8919616752521864
5169,27639,13.5,99.5,LBY21795.0,42.85036486594852,169.98476383951245,31.74333752104996
5170,27998,12.5,98.5,LBY22155.0,44.823409799269974,159.40953259293417,33.16684537732023
5171,27999,12.5,99.5,LBY22514.0,23.501885076634522,77.8059855130124,10.366342698722443
5172,28358,11.5,98.5,LBY22515.0,0.0,0.0,0.0
5173,28359,11.5,99.5,LBY22872.0,0.0,0.0,0.0
5174,28718,10.5,98.5,LBY22873.0,57.22460658082976,112.94971652625443,58.12006570232607
5175,28719,10.5,99.5,LBY22874.0,56.49373811033608,113.0251268230818,57.38546290424857
5176,29078,9.5,98.5,LBY22875.0,56.509149749300065,115.9223735056474,57.4384960132855
5177,23275,25.5,55.5,LBY23232.0,57.26755420514666,109.20054904782846,58.941350497741176
5178,23993,23.5,53.5,LBY23233.0,56.074420326745965,111.74387929837553,57.837737770167074
5179,23276,25.5,56.5,LBY23603.0,56.72819640192851,111.09631438118842,57.9476935597233
5180,23635,24.5,55.5,JOR20736.0,56.132250249394325,112.0022801767137,57.7369246116574
5181,23636,24.5,56.5,JOR21096.0,63.72221714076649,120.71938168846611,64.16354157138937
5182,23637,24.5,57.5,JOR21097.0,63.66122801804479,115.67978605580917,64.59183122180502
5183,23995,23.5,55.5,JOR21458.0,63.5779555938611,119.03861786627229,64.65529906075238
5184,23996,23.5,56.5,JOR21816.0,54.99727886800909,90.83538752120883,58.17540096680219
5185,23997,23.5,57.5,EGY21089.0,86.33825913915095,121.91799331761007,91.47995283018868
5186,23998,23.5,58.5,EGY21090.0,82.13586900148047,104.84561090837082,97.69866191405697
5187,24357,22.5,57.5,EGY21091.0,83.93455021990286,169.3628261114719,83.73117409851493
5188,24359,22.5,59.5,EGY21092.0,104.80039332200272,220.87573482976532,101.44105044100382
5189,26153,17.5,53.5,EGY21094.0,46.24735642736528,85.69929668672229,51.544338246143255
5190,26154,17.5,54.5,EGY21449.0,47.79088065974781,82.20752574649907,53.07165195912432
5191,26513,16.5,53.5,EGY21450.0,20.00820005979436,64.64149381908307,19.874096043606553
5192,23341,25.5,121.5,EGY21451.0,37.79502251125563,53.49528335596369,37.541895947973984
5193,23700,24.5,120.5,EGY21452.0,100.0,100.0,100.0
5194,23701,24.5,121.5,EGY21810.0,0.0,100.0,0.0
5195,24060,23.5,120.5,EGY21811.0,100.0,100.0,100.0
5196,24061,23.5,121.5,EGY21814.0,51.14044499889544,36.972207082769316,50.62968701139534
5197,24420,22.5,120.5,EGY22168.0,100.0,100.0,100.0
5198,24421,22.5,121.5,EGY22169.0,25.717868953163848,66.7535432282802,25.51699625462229
5199,23669,24.5,89.5,EGY22170.0,22.612986884428263,52.957195818127865,22.349414804835884
5200,23670,24.5,90.5,EGY22171.0,29.452968047705742,57.34812265223025,29.150410093954903
5201,24029,23.5,89.5,EGY22527.0,45.79281607468398,42.06582927659915,45.36570707374241
5202,24030,23.5,90.5,EGY22528.0,-7.3811658224156735,14.298119606424228,-11.152645619795436
5203,24390,22.5,90.5,EGY22530.0,-9.86067097153428,14.215571864491757,-13.68252898005757
5204,24751,21.5,91.5,EGY22531.0,19.775917357480473,12.502005235238046,16.483047344356788
5205,25112,20.5,92.5,EGY22887.0,-12.607991623193284,13.223686916848974,-16.255791776518763
5206,23857,23.5,-82.5,EGY22891.0,-19.206816592439914,7.966248297692223,-18.87942139938901
5207,23858,23.5,-81.5,EGY22892.0,0.0,100.0,0.0
5208,23859,23.5,-80.5,EGY23248.0,-3.3427127138837407,9.34449007571233,0.05705618803092528
5209,24215,22.5,-84.5,EGY23249.0,0.0,0.0,0.0
5210,24216,22.5,-83.5,EGY23250.0,-3.8466832902012915,10.612907624014452,-0.18799801776148636
5211,24217,22.5,-82.5,EGY23252.0,0.0,100.0,0.0
5212,24218,22.5,-81.5,EGY23610.0,-0.9788426514327643,20.344744565715857,0.6045190707668925
5213,24219,22.5,-80.5,EGY23612.0,26.67672599618156,68.83783950237112,19.522079201822997
5214,24220,22.5,-79.5,EGY23613.0,4.698010719810065,33.04288856646855,2.5116810756581973
5215,24221,22.5,-78.5,EGY24328.0,2.6957281351096483,31.683554482239074,0.7918083631419084
5216,24576,21.5,-83.5,SAU21818.0,28.916995173127514,95.83064076534764,26.591011431234843
5217,24577,21.5,-82.5,SAU21819.0,35.89742413655853,104.05896104174089,33.47496173892569
5218,24580,21.5,-79.5,SAU21820.0,8.219428780582657,66.34563693138276,6.343578070847679
5219,24581,21.5,-78.5,SAU22176.0,0.0,0.0,0.0
5220,24582,21.5,-77.5,SAU22177.0,3.928191103913698,57.75146661289611,-2.9445680187020713
5221,24583,21.5,-76.5,SAU22181.0,-1.43132565796885,50.60912610922106,-7.588246843326649
5222,24584,21.5,-75.5,SAU22182.0,-3.2966020733379477,49.95249587464175,-9.428187184676563
5223,24941,20.5,-78.5,SAU22538.0,24.29270391474386,54.910943300476035,17.319307845484282
5224,24942,20.5,-77.5,SAU22541.0,5.8511677904817745,53.56689142968826,-0.7361803316068928
5225,24943,20.5,-76.5,SAU22542.0,4.954398036159042,54.006138282867845,-1.6264657774091735
5226,24944,20.5,-75.5,SAU22543.0,2.1836232332947523,55.147938640105636,-4.480054773975841
5227,24945,20.5,-74.5,SAU22544.0,14.012166328862824,106.7841972486955,5.413396437966277
5228,25305,19.5,-74.5,SAU22548.0,38.55803428305739,167.09118963296544,27.26896057804617
5229,24762,21.5,102.5,SAU22549.0,40.2178090607896,170.37695779879314,28.656872178848058
5230,24763,21.5,103.5,SAU22896.0,7.683393208946575,66.45982363910281,-0.17751978002296695
5231,25121,20.5,101.5,SAU22897.0,53.37291651763359,173.35209162950775,43.94985335145576
5232,25122,20.5,102.5,SAU22898.0,52.85731594039013,180.29348809916922,44.33371264583536
5233,25123,20.5,103.5,SAU22902.0,45.635141408306964,162.32454632756549,37.928822772743864
5234,25124,20.5,104.5,SAU22903.0,50.0289388461611,136.30411900730337,46.51724351433348
5235,25480,19.5,100.5,SAU22904.0,55.49530081990095,110.37800225395218,56.85284173740423
5236,25481,19.5,101.5,SAU22908.0,56.92856739298292,111.64522872370478,58.05570726379028
5237,25482,19.5,102.5,SAU22909.0,57.0923256539782,112.52933220820955,57.70035487637124
5238,25483,19.5,103.5,SAU23258.0,56.9440201385749,113.0607456649518,58.07681497684308
5239,25484,19.5,104.5,SAU23262.0,56.57101736079878,112.15480795178556,58.14180984078438
5240,25841,18.5,101.5,SAU23263.0,57.265393295345476,110.72710136531461,58.330667266171496
5241,25842,18.5,102.5,SAU23264.0,56.80397286392054,111.42420077151598,57.80827384383452
5242,25843,18.5,103.5,SAU23265.0,63.26197757390418,122.45760355852099,63.42322305625058
5243,25844,18.5,104.5,SAU23266.0,95.97189444325252,174.43896159622398,90.09547307444754
5244,25845,18.5,105.5,SAU23269.0,87.90290772675375,162.6835307898756,82.19658664610549
5245,26200,17.5,100.5,SAU23619.0,41.51759656652361,98.16995708154506,37.49012875536481
5246,26201,17.5,101.5,SAU23624.0,98.7557603686636,178.42001316655694,93.38380513495721
5247,26202,17.5,102.5,SAU23625.0,96.89292405245713,165.6578757746073,91.14973339097853
5248,26203,17.5,103.5,SAU23626.0,90.19761518222023,166.54910522681894,84.55746515143034
5249,26204,17.5,104.5,SAU23627.0,67.12907406518504,133.6293380694091,62.30499687995008
5250,26205,17.5,105.5,SAU23628.0,75.69389995295593,145.82875960482986,71.44425278344049
5251,26206,17.5,106.5,SAU23979.0,109.85839148993834,205.79985093841046,105.26458432143099
5252,26564,16.5,104.5,SAU23980.0,149.6170704686672,312.8943692500361,147.19425846539184
5253,26565,16.5,105.5,SAU23986.0,150.0892643931727,314.42558078711863,147.69106560080053
5254,26566,16.5,106.5,SAU23987.0,150.37464233625403,314.8910586846881,147.61464723499483
5255,26567,16.5,107.5,SAU24340.0,64.77983782871917,111.94713949365106,65.33347010468356
5256,26925,15.5,105.5,SAU24346.0,63.50700290013889,119.18996425273185,64.35598210721824
5257,26926,15.5,106.5,SAU24700.0,63.52697217855292,119.34688510218618,64.54187968625534
5258,26927,15.5,107.5,SAU25060.0,63.49211489265244,119.33510896667855,64.38465399436546
5259,27285,14.5,105.5,SAU25061.0,66.5662680642684,121.07921848664067,67.93985059890093
5260,27286,14.5,106.5,SAU25062.0,100.7802829047109,139.20539104552347,106.94257062186183
5261,27287,14.5,107.5,SAU25064.0,72.25464026320691,104.1281271339003,76.66894282699113
5262,27645,13.5,105.5,SAU25065.0,95.33600411529049,176.7928793004006,99.00204205702171
5263,27646,13.5,106.5,SAU25421.0,87.06250281393059,191.36469474905687,81.80106848661079
5264,24764,21.5,104.5,SAU25422.0,107.4414859123526,234.95948239391183,101.18931138854269
5265,24765,21.5,105.5,SAU25424.0,101.06898114992674,224.3838739561501,95.78222219302107
5266,25125,20.5,105.5,SAU25425.0,106.56461488881727,234.75776130626275,101.03663121710173
5267,25126,20.5,106.5,SAU25781.0,0.0,0.0,0.0
5268,25127,20.5,107.5,SAU25782.0,20.086344783336006,64.04509727537295,19.969385182978527
5269,25485,19.5,105.5,SAU26142.0,29.03180326091442,62.163396069781726,28.774725688176577
5270,25846,18.5,106.5,SAU26143.0,100.0,100.0,0.0
5271,26207,17.5,107.5,SAU26144.0,0.0,0.0,0.0
5272,26568,16.5,108.5,SAU26502.0,100.0,100.0,100.0
5273,26928,15.5,108.5,SAU26503.0,100.0,100.0,100.0
5274,27288,14.5,108.5,NPL21861.0,23.315742324138938,69.39207104477498,23.17462833022383
5275,27289,14.5,109.5,NPL22222.0,36.71506231868567,53.28329672546508,36.36401820407168
5276,27648,13.5,108.5,NPL22223.0,32.88551853922291,56.42156839806442,32.58138795709127
5277,27649,13.5,109.5,KWT22188.0,48.97964456949269,33.38807384226695,48.74221239700267
5278,28008,12.5,108.5,BHR22910.0,-13.936450637475414,13.191468505539419,-17.54341289611804
5279,28009,12.5,109.5,MMR22956.0,-12.464551682589395,13.573623666529464,-100.0
5280,28367,11.5,107.5,MMR22957.0,0.0,0.0,0.0
5281,28368,11.5,108.5,MMR23316.0,-3.5010875984105927,13.529842928829815,-7.161382985984373
5282,28369,11.5,109.5,MMR23675.0,0.0,100.0,0.0
5283,28727,10.5,107.5,MMR23676.0,0.0,0.0,0.0
5284,28728,10.5,108.5,MMR24035.0,0.0,0.0,0.0
5285,29084,9.5,104.5,MMR24036.0,0.0,0.0,0.0
5286,29085,9.5,105.5,MMR24394.0,0.0,100.0,0.0
5287,29086,9.5,106.5,MMR24395.0,0.0,0.0,0.0
5288,29444,8.5,104.5,MMR24396.0,0.0,100.0,0.0
5289,29445,8.5,105.5,MMR24397.0,14.754641035631318,48.458944741136115,11.411806407954137
5290,24947,20.5,-72.5,MMR24398.0,22.544319630054883,61.33410668276496,16.38869489392092
5291,25306,19.5,-73.5,MMR24753.0,10.373547820856858,24.686234109776052,8.745852333330689
5292,25307,19.5,-72.5,MMR24754.0,16.906779771956696,22.691225176399744,15.287227218578591
5293,25665,18.5,-74.5,MMR24755.0,35.046670995330835,104.34203615399568,32.624204401176186
5294,25666,18.5,-73.5,MMR24756.0,42.92773240167458,94.14328043738817,40.396865541653
5295,25050,20.5,30.5,MMR24757.0,100.0,100.0,0.0
5296,25410,19.5,30.5,MMR24758.0,0.0,0.0,0.0
5297,25417,19.5,37.5,MMR25113.0,0.0,100.0,0.0
5298,25770,18.5,30.5,MMR25114.0,16.664119697170523,76.42155983689,9.045510186578511
5299,25771,18.5,31.5,MMR25115.0,26.710341221267225,112.35997260213438,17.569218890779243
5300,25773,18.5,33.5,MMR25116.0,49.50467878667805,116.76722797827755,39.52372458259721
5301,25777,18.5,37.5,MMR25117.0,30.91486871993331,141.12712331072038,20.682442199294844
5302,26131,17.5,31.5,MMR25118.0,29.739536450162635,98.10762756040151,20.697541098290444
5303,26133,17.5,33.5,MMR25119.0,35.10967913625304,92.41888547887635,25.99863829904888
5304,26134,17.5,34.5,MMR25120.0,25.586808333450296,102.67800749505243,16.33519072148067
5305,26492,16.5,32.5,MMR25473.0,14.959500856199895,112.52955222819357,5.4601259710017835
5306,26493,16.5,33.5,MMR25474.0,16.40582446711936,113.7259885979883,4.992919132866117
5307,26494,16.5,34.5,MMR25475.0,4.860309903173514,93.67487914944577,-5.037021891840579
5308,26495,16.5,35.5,MMR25476.0,58.06069350215105,190.21886726068055,47.668239966624135
5309,26852,15.5,32.5,MMR25477.0,58.35356192944282,189.48396422203035,48.100627635355956
5310,26853,15.5,33.5,MMR25478.0,33.033273040844655,146.1574054599756,24.891683843015187
5311,26854,15.5,34.5,MMR25479.0,38.70491713934759,156.20060955926434,30.478801675239904
5312,26855,15.5,35.5,MMR25833.0,57.60403538499575,141.14741939179777,54.803627745985416
5313,27203,14.5,23.5,MMR25834.0,85.90032982325418,158.2981777539146,82.28761464371418
5314,27204,14.5,24.5,MMR25835.0,95.3518690094537,169.58052852094488,90.12446397677984
5315,27205,14.5,25.5,MMR25836.0,96.09460427256371,170.7956470855386,90.72961973134902
5316,27208,14.5,28.5,MMR25837.0,92.87393828878545,169.5082937441016,88.11763200409489
5317,27209,14.5,29.5,MMR26194.0,93.6544929911728,168.92041865150506,89.19650326964776
5318,27210,14.5,30.5,MMR26195.0,91.82291472521464,166.63063331718044,87.25040692834334
5319,27211,14.5,31.5,MMR26196.0,92.73225273900646,168.96042823552955,88.24603531942569
5320,27212,14.5,32.5,MMR26197.0,94.84062514598332,172.7357663021193,89.07240253504897
5321,27213,14.5,33.5,MMR26198.0,93.6201675257732,171.33569587628867,87.87177835051547
5322,27214,14.5,34.5,MMR26554.0,90.0031495045587,166.77918742782384,84.51170565860986
5323,27215,14.5,35.5,MMR26555.0,90.19967135206706,168.8978472378205,84.78052701887952
5324,27563,13.5,23.5,MMR26556.0,-3.694814980186415,38.92504325500921,-6.430764078807836
5325,27564,13.5,24.5,MMR26557.0,81.101916868969,181.4899892975541,77.67713418082784
5326,27565,13.5,25.5,MMR26558.0,132.7236553408288,282.4143744344312,129.59179878766844
5327,27566,13.5,26.5,MMR26917.0,145.87697597383539,304.7079542119166,142.5946580569416
5328,27567,13.5,27.5,MMR26918.0,149.5268750157989,310.8704994143867,146.1530683608726
5329,27568,13.5,28.5,MMR27277.0,151.32229613239136,315.82212923229395,147.9536671564697
5330,27569,13.5,29.5,MMR27278.0,150.78222855318418,313.75681812600055,147.3722166528611
5331,27570,13.5,30.5,MMR27279.0,151.1694437066125,315.5265368241958,147.89837541368442
5332,27571,13.5,31.5,MMR27638.0,150.20099608680184,312.44219139096407,146.14490691331673
5333,27572,13.5,32.5,MMR27639.0,152.11139842963084,315.4604197468325,147.27953866724783
5334,27573,13.5,33.5,MMR27998.0,37.83148328171275,74.45572310266091,34.398525987384986
5335,27574,13.5,34.5,MMR27999.0,101.1633313958316,160.555509424562,95.75853192726065
5336,27575,13.5,35.5,MMR28358.0,96.2879709455052,155.33047724828546,91.86456515223638
5337,27923,12.5,23.5,MMR28359.0,70.56350262929134,76.05292779240492,70.60316940338234
5338,27924,12.5,24.5,MMR28718.0,64.16059812625292,114.87685635969399,64.93801906476291
5339,27925,12.5,25.5,MMR28719.0,63.51317375133298,119.30676330596569,64.51626886763826
5340,27926,12.5,26.5,MMR29078.0,64.69320851251645,112.91337942489119,65.51844291451187
5341,27927,12.5,27.5,ARE23275.0,71.95385339458495,103.32831886259099,73.63447106958373
5342,27928,12.5,28.5,ARE23634.0,105.4640526759486,145.45603095788968,111.26977112107224
5343,27929,12.5,29.5,ARE23993.0,99.53245096017832,132.50050519504632,104.43668957226136
5344,27930,12.5,30.5,OMN23276.0,86.33790011970805,119.58498581055363,91.06370558525796
5345,27931,12.5,31.5,OMN23635.0,104.50847432171633,133.18149391365728,99.42388129191166
5346,27932,12.5,32.5,OMN23636.0,83.50642549905355,173.29457861888957,78.23843318479398
5347,27933,12.5,33.5,OMN23637.0,111.08650121800764,128.62700299279987,105.80965978211252
5348,27934,12.5,34.5,OMN23995.0,96.35043041606886,201.6482038406357,91.25648383180665
5349,28283,11.5,23.5,OMN23996.0,104.05396970705726,229.57410952063915,98.57273635153129
5350,28284,11.5,24.5,OMN23997.0,105.55690240354645,232.81325760199488,99.98614670637944
5351,28285,11.5,25.5,OMN23998.0,104.1190658111554,227.53178248902228,98.38993270673578
5352,28286,11.5,26.5,OMN24357.0,101.11971916232902,224.83960779566638,96.45926643263527
5353,28287,11.5,27.5,OMN24359.0,49.97470229762084,26.094064225708557,49.773303113631385
5354,28288,11.5,28.5,OMN26153.0,25.15917037956749,57.21132872413328,25.052352679847964
5355,28289,11.5,29.5,OMN26154.0,25.14555289772087,68.07153730102945,24.980086774229914
5356,28290,11.5,30.5,OMN26513.0,100.0,100.0,0.0
5357,28291,11.5,31.5,TWN23341.0,21.66337550090605,65.13060690347424,21.506634708743558
5358,28292,11.5,32.5,TWN23700.0,26.595649217749646,62.04964088617075,26.447111385685837
5359,28293,11.5,33.5,TWN23701.0,23.026151199629826,69.24809766184542,22.928183828852664
5360,28644,10.5,24.5,TWN24060.0,30.420741198781045,58.48882752962821,30.19788871763397
5361,28645,10.5,25.5,TWN24061.0,-12.829877971540768,13.701389182113752,-16.456952244225818
5362,28646,10.5,26.5,TWN24420.0,-23.14637350980605,8.4487517930544,-24.942843251887478
5363,28647,10.5,27.5,TWN24421.0,0.0,0.0,0.0
5364,28648,10.5,28.5,BGD23669.0,0.0,0.0,0.0
5365,28649,10.5,29.5,BGD23670.0,0.0,0.0,0.0
5366,28650,10.5,30.5,BGD24029.0,0.0,0.0,0.0
5367,28651,10.5,31.5,BGD24030.0,0.0,0.0,0.0
5368,28652,10.5,32.5,BGD24390.0,0.0,100.0,0.0
5369,28653,10.5,33.5,BGD24751.0,7.694787443650131,36.001763995914956,6.207941764064687
5370,29004,9.5,24.5,BGD25112.0,27.16841946792266,68.15654773426243,20.03489472439082
5371,29005,9.5,25.5,CUB23857.0,2.7496415629248467,36.68957261308748,0.11692704587530565
5372,29006,9.5,26.5,CUB23858.0,3.459697994728424,30.01036878551419,1.6519323172179414
5373,29007,9.5,27.5,CUB23859.0,27.21510169963778,93.4446161250285,25.0867549836622
5374,29008,9.5,28.5,CUB24215.0,54.418038704747296,77.63212467630474,51.932457193472025
5375,29009,9.5,29.5,CUB24216.0,64.40322296661732,63.794908913033204,61.87002834243027
5376,29010,9.5,30.5,CUB24217.0,100.0,100.0,100.0
5377,29011,9.5,31.5,CUB24218.0,43.353114568489275,156.39205562170991,32.05666282754537
5378,29012,9.5,32.5,CUB24219.0,58.947803451806706,106.08942414264853,48.94134941345518
5379,29013,9.5,33.5,CUB24220.0,1.9213432359040117,50.92760601549772,-17.431851718589048
5380,29365,8.5,25.5,CUB24221.0,-7.823905797222827,68.12699954774627,-21.869734175306945
5381,29367,8.5,27.5,CUB24576.0,33.67573539754108,86.51936318967785,24.306014894881955
5382,29368,8.5,28.5,CUB24577.0,18.283624094459974,99.09798779453338,7.169324291542268
5383,29369,8.5,29.5,CUB24580.0,-0.1698274717678994,76.00671985791254,-14.000924667096957
5384,29370,8.5,30.5,CUB24581.0,-2.348168087565647,68.13178288560147,-19.007982375163877
5385,29371,8.5,31.5,CUB24582.0,-15.01596757024118,50.78870119676132,-28.6534553391899
5386,29372,8.5,32.5,CUB24583.0,100.0,100.0,100.0
5387,29728,7.5,28.5,CUB24584.0,54.56646805319999,186.19997576282913,44.406616150671624
5388,29729,7.5,29.5,CUB24941.0,56.62544975815487,193.84969679552776,46.295623874997816
5389,29730,7.5,30.5,CUB24942.0,56.55310494978806,194.1499322690058,46.40080647137272
5390,29731,7.5,31.5,CUB24943.0,53.87324684800988,192.40786085638712,43.65006419746157
5391,30089,6.5,29.5,CUB24944.0,61.86480024947161,197.16641835002252,52.08066248570736
5392,30090,6.5,30.5,CUB24945.0,99.02179657874292,161.9294896417875,93.29553757866495
5393,30091,6.5,31.5,CUB25305.0,99.06744084045198,178.32087136322815,93.20944464170096
5394,30092,6.5,32.5,LAO24762.0,92.72885067446792,167.5738121375489,87.03366304766394
5395,30093,6.5,33.5,LAO24763.0,86.29069825065662,160.81074384260864,80.81371723078448
5396,30450,5.5,30.5,LAO25121.0,99.20416265994915,179.0928988183379,93.36487578684066
5397,30451,5.5,31.5,LAO25122.0,97.37189702335807,167.5215386844146,91.55922179518863
5398,30452,5.5,32.5,LAO25123.0,97.32740152974023,173.5131822154165,91.28829184164327
5399,30453,5.5,33.5,LAO25124.0,98.33161763941312,166.10118088266387,92.3570168415288
5400,30811,4.5,31.5,LAO25480.0,99.08946734268639,178.31542018378858,92.90711365438548
5401,30812,4.5,32.5,LAO25481.0,99.52047906897916,193.3072707756624,92.25173718998927
5402,25308,19.5,-71.5,LAO25482.0,71.7793878720641,156.63129834007225,65.38679944686601
5403,25309,19.5,-70.5,LAO25483.0,38.64453677749637,105.92265955241503,33.591855864300456
5404,25310,19.5,-69.5,LAO25484.0,110.82865294320843,238.47771110798374,106.5231204875282
5405,25667,18.5,-72.5,LAO25841.0,150.18250917301185,312.48880122192696,146.54849380001409
5406,25668,18.5,-71.5,LAO25842.0,151.2120742379617,314.7123067600513,147.6061498569637
5407,25669,18.5,-70.5,LAO25843.0,151.42471338928752,315.5688527628478,147.85035346448146
5408,25670,18.5,-69.5,LAO25844.0,149.10629294736054,309.01124921664746,145.5866419891582
5409,25671,18.5,-68.5,LAO25845.0,140.88061033574706,285.28220115301536,137.5996828713232
5410,26028,17.5,-71.5,LAO26200.0,150.35575099960678,312.45352363821826,146.5802157671179
5411,25501,19.5,121.5,LAO26201.0,151.5664581409471,315.93658710110924,147.72520118959073
5412,25860,18.5,120.5,LAO26202.0,149.36126771333448,306.5582963304755,145.75147935181712
5413,25861,18.5,121.5,LAO26203.0,149.4841046210966,307.2012641163341,145.85667639063846
5414,25862,18.5,122.5,LAO26204.0,151.68578755567552,316.44216493453905,148.24605209879877
5415,26220,17.5,120.5,LAO26205.0,151.53799883846347,316.395295776985,148.41118393760888
5416,26221,17.5,121.5,LAO26206.0,146.91751853073163,312.0998150511118,144.4902435877217
5417,26222,17.5,122.5,LAO26564.0,101.89966062885881,161.22091834648566,96.49425522345341
5418,26579,16.5,119.5,LAO26565.0,102.20027824824582,161.3512178401484,97.48013952738124
5419,26580,16.5,120.5,LAO26566.0,102.36758530381252,161.85373048962205,97.42771564894113
5420,26581,16.5,121.5,LAO26567.0,95.79798665309355,153.16989028390452,91.02759868793123
5421,26582,16.5,122.5,LAO26925.0,54.115238972469555,96.58376829393102,50.24664824480606
5422,26939,15.5,119.5,LAO26926.0,37.59282592959974,74.07576204391303,34.26047559046675
5423,26940,15.5,120.5,LAO26927.0,95.57292733304857,152.56666062035188,90.3097078459711
5424,26941,15.5,121.5,LAO27285.0,101.75838489091501,161.17694244347197,96.2890454368562
5425,27300,14.5,120.5,LAO27286.0,73.55269105157807,130.37046351269146,72.74658202295304
5426,27301,14.5,121.5,LAO27287.0,63.40376944630154,119.23709651975992,64.46481825079063
5427,27302,14.5,122.5,LAO27645.0,61.45396709125192,117.02376592194685,62.6229330294768
5428,27303,14.5,123.5,LAO27646.0,62.695405606777,117.67134074641676,64.26324096993923
5429,27304,14.5,124.5,VNM24764.0,63.78954685082625,119.39505370075562,65.29630709208726
5430,27660,13.5,120.5,VNM24765.0,63.66353481877945,119.51756937576357,64.82561521903543
5431,27661,13.5,121.5,VNM25125.0,63.52649826646855,119.46111936602279,64.54581475978208
5432,27662,13.5,122.5,VNM25126.0,63.548359488192105,119.38628291263441,64.48094781051125
5433,27663,13.5,123.5,VNM25127.0,62.29405222455004,116.81926847202362,62.95424901806465
5434,27664,13.5,124.5,VNM25485.0,64.46403267483538,110.56466497576776,65.05608544993392
5435,28019,12.5,119.5,VNM25846.0,63.465809744341,119.24461481582378,64.51546546504808
5436,28020,12.5,120.5,VNM26207.0,67.09520844244481,104.2601932458792,68.41629929605054
5437,28021,12.5,121.5,VNM26568.0,76.19239321416613,131.31657066319525,77.20673165556137
5438,28022,12.5,122.5,VNM26928.0,65.82857056799271,118.3193901652347,64.81201195774128
5439,28023,12.5,123.5,VNM27288.0,72.17392440133965,130.4261673367749,69.9081312700197
5440,28024,12.5,124.5,VNM27289.0,65.6912811858344,121.29480746873689,63.29524389726205
5441,28025,12.5,125.5,VNM27648.0,86.59875676235913,193.38971998997837,80.94555102260662
5442,28379,11.5,119.5,VNM27649.0,91.42039340706485,177.48767767976628,85.96143654418432
5443,28380,11.5,120.5,VNM28008.0,97.81708141140524,218.3058142609513,92.39210271175486
5444,28381,11.5,121.5,VNM28009.0,98.68766819692893,217.6397023903752,93.34494221940794
5445,28382,11.5,122.5,VNM28367.0,13.537307448898785,56.55593218092597,13.407504232893643
5446,28383,11.5,123.5,VNM28368.0,23.656470135196123,60.88087190706983,23.460310666562016
5447,28384,11.5,124.5,VNM28369.0,100.0,100.0,0.0
5448,28385,11.5,125.5,VNM28727.0,25.07509053321981,68.41970592014741,24.90875288470137
5449,28739,10.5,119.5,VNM28728.0,28.363511012416815,63.04751707730264,28.209555541076217
5450,28741,10.5,121.5,VNM29084.0,26.554897149828673,58.57478576717781,26.374934976980896
5451,28742,10.5,122.5,VNM29085.0,28.635792741448157,51.33742905553515,28.44695309074967
5452,28743,10.5,123.5,VNM29086.0,-34.54410674573759,4.986149584487535,-37.02157543599547
