,fid,lat,long,iso3,2015
4045,19668,35.5,48.5,TKM18602.0,0.3050097263366722
4046,19669,35.5,49.5,TKM18603.0,1.2002586950876815
4047,19670,35.5,50.5,TKM18604.0,3.1705048216847027
4048,19671,35.5,51.5,TKM18605.0,4.201753812490302
4049,19672,35.5,52.5,TKM18606.0,4.136312068245303
4050,19673,35.5,53.5,TKM18961.0,4.432165201480493
4051,19674,35.5,54.5,TKM18962.0,2.4550598348898887
4052,19677,35.5,57.5,TKM18963.0,1.67078614898243
4053,19678,35.5,58.5,TKM19322.0,1.0477899331824694
4054,19679,35.5,59.5,GRC17481.0,0.8794792806317905
4055,19680,35.5,60.5,GRC17482.0,0.40975261839179505
4056,19681,35.5,61.5,GRC17483.0,0.2186390952787162
4057,20026,34.5,46.5,GRC17484.0,0.5314860776463342
4058,20027,34.5,47.5,GRC17485.0,0.44705178706503557
4059,20028,34.5,48.5,GRC17486.0,0.1276934496030305
4060,20029,34.5,49.5,GRC17840.0,0.41265712910678126
4061,20030,34.5,50.5,GRC17841.0,0.9277860526248769
4062,20031,34.5,51.5,GRC17842.0,0.1630529958666023
4063,20036,34.5,56.5,GRC17843.0,0.361288313614167
4064,20037,34.5,57.5,GRC17844.0,0.7562787973212075
4065,20038,34.5,58.5,GRC17845.0,2.1544478987883364
4066,20039,34.5,59.5,GRC17846.0,1.3364425053909033
4067,20040,34.5,60.5,GRC18199.0,1.2606200070312132
4068,20041,34.5,61.5,GRC18200.0,0.45337607197777946
4069,20387,33.5,47.5,GRC18201.0,0.8958856637551983
4070,20388,33.5,48.5,GRC18202.0,0.0
4071,20389,33.5,49.5,GRC18203.0,6.964153546154874
4072,20390,33.5,50.5,GRC18205.0,19.568643729368127
4073,20391,33.5,51.5,GRC18206.0,35.460590417123186
4074,20392,33.5,52.5,GRC18560.0,42.768188407109875
4075,20394,33.5,54.5,GRC18561.0,0.0
4076,20396,33.5,56.5,GRC18562.0,0.0
4077,20397,33.5,57.5,GRC18563.0,5.540972833208751
4078,20398,33.5,58.5,GRC18564.0,1.307170944863263
4079,20399,33.5,59.5,GRC18565.0,0.3635069003297949
4080,20400,33.5,60.5,GRC18566.0,0.15610842561472574
4081,20748,32.5,48.5,GRC18920.0,0.18894744732563157
4082,20749,32.5,49.5,GRC18921.0,0.2494925475177953
4083,20750,32.5,50.5,GRC18922.0,0.37796053331148877
4084,20751,32.5,51.5,GRC18923.0,0.16800543278062957
4085,20752,32.5,52.5,GRC18924.0,0.3011436092493799
4086,20753,32.5,53.5,GRC18925.0,0.30054629744132627
4087,20754,32.5,54.5,GRC18926.0,0.47091472199008017
4088,20755,32.5,55.5,GRC18927.0,12.360586767613675
4089,20758,32.5,58.5,GRC19282.0,35.450272019735706
4090,20759,32.5,59.5,GRC19283.0,13.810219860630745
4091,20760,32.5,60.5,GRC19284.0,19.045411713245173
4092,21108,31.5,48.5,GRC19285.0,15.08878875930067
4093,21109,31.5,49.5,GRC19286.0,11.717547786913805
4094,21110,31.5,50.5,GRC19287.0,5.855651134196665
4095,21111,31.5,51.5,GRC19288.0,3.517838356134891
4096,21112,31.5,52.5,GRC19643.0,7.215329725307458
4097,21113,31.5,53.5,GRC19644.0,0.0
4098,21114,31.5,54.5,GRC19645.0,16.36635666840215
4099,21115,31.5,55.5,GRC19646.0,15.011984962970606
4100,21116,31.5,56.5,GRC19647.0,7.012020539124449
4101,21119,31.5,59.5,AZE17509.0,9.010058074461021
4102,21120,31.5,60.5,AZE17867.0,16.49991821422936
4103,21121,31.5,61.5,AZE17868.0,16.71381491630677
4104,21469,30.5,49.5,AZE17869.0,0.0
4105,21470,30.5,50.5,AZE17870.0,47.269671315721695
4106,21471,30.5,51.5,AZE18229.0,82.29758809430227
4107,21472,30.5,52.5,KGZ17531.0,2.8365386003894737
4108,21473,30.5,53.5,KGZ17532.0,0.37341177415784943
4109,21474,30.5,54.5,KGZ17533.0,0.004657062943011728
4110,21475,30.5,55.5,KGZ17534.0,0.14461509620920984
4111,21476,30.5,56.5,KGZ17535.0,7.548445925952765e-05
4112,21477,30.5,57.5,KGZ17536.0,0.0
4113,21481,30.5,61.5,KGZ17537.0,0.08300664972139014
4114,21830,29.5,50.5,KGZ17538.0,0.13688286203462519
4115,21831,29.5,51.5,KGZ17539.0,0.09964605008859906
4116,21832,29.5,52.5,KGZ17889.0,0.0
4117,21833,29.5,53.5,KGZ17890.0,0.28425478197331344
4118,21834,29.5,54.5,KGZ17891.0,0.07329212800799006
4119,21835,29.5,55.5,KGZ17892.0,0.0007088975304373031
4120,21836,29.5,56.5,KGZ17893.0,0.011378461750120972
4121,21837,29.5,57.5,KGZ17894.0,0.031627988429742085
4122,21838,29.5,58.5,KGZ17895.0,0.0033738271355997574
4123,22191,28.5,51.5,KGZ17896.0,0.001788653491149677
4124,22192,28.5,52.5,KGZ17897.0,0.02318357479170884
4125,22193,28.5,53.5,KGZ18249.0,0.22721150430418952
4126,22194,28.5,54.5,KGZ18250.0,1.2218833516990304
4127,22195,28.5,55.5,KGZ18251.0,5.359678853665433
4128,22196,28.5,56.5,KGZ18252.0,0.8680745634175793
4129,22197,28.5,57.5,KGZ18253.0,14.875108664802003
4130,22198,28.5,58.5,PRK17589.0,1.3816248771572475
4131,22199,28.5,59.5,PRK17947.0,1.26321929797615
4132,22200,28.5,60.5,PRK17948.0,0.0
4133,22201,28.5,61.5,PRK17949.0,2.3893161528078513
4134,22552,27.5,52.5,PRK18305.0,4.720197488349794
4135,22553,27.5,53.5,PRK18306.0,1.5051010428407783
4136,22554,27.5,54.5,PRK18307.0,1.051055456528697
4137,22555,27.5,55.5,PRK18664.0,1.7540258159476214
4138,22556,27.5,56.5,PRK18665.0,0.8305916064957068
4139,22557,27.5,57.5,PRK18666.0,0.8509691285627681
4140,22558,27.5,58.5,PRK18667.0,0.0
4141,22559,27.5,59.5,PRK18668.0,0.3023054135353744
4142,22560,27.5,60.5,PRK19025.0,1.2921823568007298
4143,22561,27.5,61.5,PRK19026.0,4.74771977858242
4144,22563,27.5,63.5,ARM17863.0,5.765670376826297
4145,22914,26.5,54.5,ARM17864.0,1.1202025031434355
4146,22915,26.5,55.5,ARM17865.0,0.3915017889160458
4147,22922,26.5,62.5,ARM17866.0,0.0
4148,22923,26.5,63.5,ARM18224.0,0.0
4149,23280,25.5,60.5,ARM18225.0,78.68419954047687
4150,18247,39.5,67.5,ARM18226.0,0.0
4151,18248,39.5,68.5,ARM18586.0,0.5257722322736891
4152,18607,38.5,67.5,IRN18227.0,0.0
4153,18608,38.5,68.5,IRN18228.0,0.5335799509075333
4154,18609,38.5,69.5,IRN18584.0,4.353621980654449
4155,18610,38.5,70.5,IRN18585.0,1.849815594747962
4156,18611,38.5,71.5,IRN18587.0,0.5965241441309455
4157,18964,37.5,64.5,IRN18588.0,1.153317207227289
4158,18965,37.5,65.5,IRN18595.0,1.5024492409676609
4159,18966,37.5,66.5,IRN18596.0,3.414775813781546
4160,18967,37.5,67.5,IRN18597.0,0.7244013819826078
4161,18968,37.5,68.5,IRN18945.0,0.20286284329347493
4162,18969,37.5,69.5,IRN18946.0,0.6287527263017525
4163,18970,37.5,70.5,IRN18947.0,0.7243619987864724
4164,18971,37.5,71.5,IRN18948.0,0.5445908361603904
4165,18973,37.5,73.5,IRN18949.0,0.16226861387690547
4166,18974,37.5,74.5,IRN18950.0,0.04617679746876322
4167,19323,36.5,63.5,IRN18953.0,0.0702629038385751
4168,19324,36.5,64.5,IRN18954.0,0.09371559713720921
4169,19325,36.5,65.5,IRN18955.0,3.3712048711237417
4170,19326,36.5,66.5,IRN18956.0,1.5538607215894218
4171,19327,36.5,67.5,IRN18957.0,0.9378648689025295
4172,19328,36.5,68.5,IRN18958.0,1.1349613558951788
4173,19329,36.5,69.5,IRN18959.0,9.353305602312162
4174,19330,36.5,70.5,IRN18960.0,26.13414087264236
4175,19331,36.5,71.5,IRN19306.0,20.88363552059728
4176,19332,36.5,72.5,IRN19307.0,16.144287953126646
4177,19333,36.5,73.5,IRN19308.0,0.0
4178,19334,36.5,74.5,IRN19309.0,0.0
4179,19682,35.5,62.5,IRN19310.0,0.0
4180,19683,35.5,63.5,IRN19311.0,24.541697746572282
4181,19684,35.5,64.5,IRN19312.0,11.581446024935865
4182,19685,35.5,65.5,IRN19313.0,3.9271052484410163
4183,19686,35.5,66.5,IRN19314.0,1.61922369944215
4184,19687,35.5,67.5,IRN19315.0,0.23226568114156657
4185,19688,35.5,68.5,IRN19316.0,0.050394081388262915
4186,19689,35.5,69.5,IRN19317.0,0.04520862723043449
4187,19690,35.5,70.5,IRN19318.0,0.15535358102213045
4188,19691,35.5,71.5,IRN19319.0,0.3412586764463019
4189,20042,34.5,62.5,IRN19320.0,2.276650674463489
4190,20043,34.5,63.5,IRN19321.0,17.739192528955183
4191,20044,34.5,64.5,IRN19667.0,23.92933171179587
4192,20045,34.5,65.5,IRN19668.0,0.0
4193,20046,34.5,66.5,IRN19669.0,20.66373288110922
4194,20047,34.5,67.5,IRN19670.0,13.328021852947872
4195,20048,34.5,68.5,IRN19671.0,5.523083016364243
4196,20049,34.5,69.5,IRN19672.0,4.912791163250962
4197,20050,34.5,70.5,IRN19673.0,2.8993908994885698
4198,20051,34.5,71.5,IRN19674.0,10.813076586401088
4199,20401,33.5,61.5,IRN19676.0,0.0
4200,20402,33.5,62.5,IRN19677.0,0.0
4201,20403,33.5,63.5,IRN19678.0,39.69088391907961
4202,20404,33.5,64.5,IRN19679.0,19.71193620657379
4203,20405,33.5,65.5,IRN19680.0,11.297352057680104
4204,20406,33.5,66.5,IRN19681.0,5.96405338155937
4205,20407,33.5,67.5,IRN20026.0,5.407956088261418
4206,20408,33.5,68.5,IRN20027.0,8.741635337334142
4207,20409,33.5,69.5,IRN20028.0,40.57020894885987
4208,20410,33.5,70.5,IRN20029.0,22.3742927762554
4209,20761,32.5,61.5,IRN20030.0,5.105860718438766
4210,20762,32.5,62.5,IRN20031.0,0.1051137504853979
4211,20763,32.5,63.5,IRN20036.0,0.0
4212,20764,32.5,64.5,IRN20037.0,0.0034099283987238794
4213,20765,32.5,65.5,IRN20038.0,0.8514614185144606
4214,20766,32.5,66.5,IRN20039.0,1.7975442476772447
4215,20767,32.5,67.5,IRN20040.0,0.04075504413412236
4216,20768,32.5,68.5,IRN20041.0,0.0748477642553386
4217,20769,32.5,69.5,IRN20387.0,0.0
4218,21122,31.5,62.5,IRN20388.0,1.7658670302523334
4219,21123,31.5,63.5,IRN20389.0,0.18021422358260533
4220,21124,31.5,64.5,IRN20390.0,0.10557322110697763
4221,21125,31.5,65.5,IRN20391.0,0.00930099815397832
4222,21126,31.5,66.5,IRN20392.0,0.0030948628296406334
4223,21127,31.5,67.5,IRN20394.0,0.03682657031961564
4224,21128,31.5,68.5,IRN20396.0,1.306698346509638
4225,21129,31.5,69.5,IRN20397.0,0.0
4226,21482,30.5,62.5,IRN20398.0,5.960991338059842
4227,21483,30.5,63.5,IRN20399.0,0.4450399621291186
4228,21484,30.5,64.5,IRN20400.0,0.0
4229,21486,30.5,66.5,IRN20748.0,3.9580112116082757
4230,21844,29.5,64.5,IRN20749.0,0.4884993190645388
4231,21845,29.5,65.5,IRN20750.0,0.0
4232,21846,29.5,66.5,IRN20751.0,0.0
4233,18909,37.5,9.5,IRN20752.0,0.39531867700816886
4234,18910,37.5,10.5,IRN20753.0,0.03371529782491859
4235,18911,37.5,11.5,IRN20754.0,0.02592398885613082
4236,19269,36.5,9.5,IRN20755.0,2.010544982042575
4237,19270,36.5,10.5,IRN20758.0,4.694667331455017
4238,19629,35.5,9.5,IRN20759.0,0.45729469999325234
4239,19630,35.5,10.5,IRN20760.0,0.0
4240,19989,34.5,9.5,IRN21108.0,13.963502541922756
4241,20350,33.5,10.5,IRN21109.0,7.71321865471728
4242,18940,37.5,40.5,IRN21110.0,0.43288368225532337
4243,18941,37.5,41.5,IRN21111.0,0.3029913375347327
4244,19296,36.5,36.5,IRN21112.0,0.0
4245,19297,36.5,37.5,IRN21113.0,0.056265459545449654
4246,19298,36.5,38.5,IRN21114.0,0.11943938807965172
4247,19299,36.5,39.5,IRN21115.0,4.780929658723601
4248,19300,36.5,40.5,IRN21116.0,3.6974093208472847
4249,19655,35.5,35.5,IRN21119.0,0.8769915754092373
4250,19656,35.5,36.5,IRN21120.0,1.6617739609334448
4251,19657,35.5,37.5,IRN21121.0,3.697501214971601
4252,19658,35.5,38.5,IRN21469.0,1.337748714729394
4253,19659,35.5,39.5,IRN21470.0,0.6809781263103117
4254,19660,35.5,40.5,IRN21471.0,0.6393041409330299
4255,20017,34.5,37.5,IRN21472.0,0.4776590943282684
4256,20018,34.5,38.5,IRN21473.0,0.9099027996463914
4257,18942,37.5,42.5,IRN21474.0,0.9472807347119028
4258,18943,37.5,43.5,IRN21475.0,0.16103788899767402
4259,18944,37.5,44.5,IRN21476.0,0.4045310629708425
4260,19301,36.5,41.5,IRN21477.0,0.6747424535888725
4261,19302,36.5,42.5,IRN21481.0,1.2328811092198426
4262,19303,36.5,43.5,IRN21830.0,0.8143722935539423
4263,19304,36.5,44.5,IRN21831.0,0.8362627867392053
4264,19305,36.5,45.5,IRN21832.0,10.61951145932858
4265,19661,35.5,41.5,IRN21833.0,10.474866825722268
4266,19662,35.5,42.5,IRN21834.0,0.0
4267,19663,35.5,43.5,IRN21835.0,0.0
4268,19664,35.5,44.5,IRN21836.0,0.0
4269,19665,35.5,45.5,IRN21837.0,0.0
4270,19666,35.5,46.5,IRN21838.0,0.0
4271,20020,34.5,40.5,IRN22190.0,72.97514579002822
4272,20021,34.5,41.5,IRN22191.0,31.212528529843667
4273,20022,34.5,42.5,IRN22192.0,16.94585742600357
4274,20023,34.5,43.5,IRN22193.0,6.009298110052929
4275,20024,34.5,44.5,IRN22194.0,4.109551186471294
4276,20025,34.5,45.5,IRN22195.0,1.181266148751382
4277,20382,33.5,42.5,IRN22196.0,0.08754556307599565
4278,20383,33.5,43.5,IRN22197.0,0.5384995684914476
4279,20384,33.5,44.5,IRN22198.0,0.40287040486713294
4280,20385,33.5,45.5,IRN22199.0,0.6142564281909119
4281,20386,33.5,46.5,IRN22200.0,0.15866833336352712
4282,20743,32.5,43.5,IRN22201.0,0.07030885090073308
4283,20744,32.5,44.5,IRN22202.0,0.03719086488386814
4284,20745,32.5,45.5,IRN22552.0,2.583147116454273
4285,20746,32.5,46.5,IRN22553.0,8.201212556098081
4286,20747,32.5,47.5,IRN22554.0,16.837963878257614
4287,21104,31.5,44.5,IRN22555.0,22.928840997172024
4288,21105,31.5,45.5,IRN22556.0,29.134851608055282
4289,21106,31.5,46.5,IRN22557.0,5.667343663808234
4290,21107,31.5,47.5,IRN22558.0,4.848924746851379
4291,21466,30.5,46.5,IRN22559.0,5.073454911885349
4292,21467,30.5,47.5,IRN22560.0,4.6647361023921095
4293,21468,30.5,48.5,IRN22561.0,12.998404192892593
4294,21827,29.5,47.5,IRN22562.0,15.005998717158025
4295,21828,29.5,48.5,IRN22563.0,14.908879755488114
4296,19027,37.5,127.5,IRN22914.0,4.941901909061049
4297,19028,37.5,128.5,IRN22915.0,16.525799537956342
4298,19029,37.5,129.5,IRN22922.0,12.48481449595679
4299,19386,36.5,126.5,IRN22923.0,8.256572202132416
4300,19387,36.5,127.5,IRN23280.0,7.458041799223941
4301,19388,36.5,128.5,TJK18247.0,12.211905356403484
4302,19389,36.5,129.5,TJK18248.0,15.058263500362719
4303,19746,35.5,126.5,TJK18607.0,12.91745859710229
4304,19747,35.5,127.5,TJK18608.0,0.31787490374090477
4305,19748,35.5,128.5,TJK18609.0,0.0
4306,19749,35.5,129.5,AFG18610.0,0.6791730631541056
4307,20106,34.5,126.5,AFG18611.0,0.045106887307084696
4308,20107,34.5,127.5,AFG18964.0,0.09661354398617282
4309,20108,34.5,128.5,AFG18965.0,0.0
4310,20466,33.5,126.5,AFG18966.0,1.3671220151803842
4311,19254,36.5,-5.5,AFG18967.0,0.9969954559668299
4312,19260,36.5,0.5,AFG18968.0,0.0
4313,19261,36.5,1.5,AFG18969.0,0.0033672632695771897
4314,19262,36.5,2.5,AFG18970.0,0.5536850725346578
4315,19263,36.5,3.5,AFG18971.0,0.25290247591651915
4316,19264,36.5,4.5,AFG18973.0,0.0
4317,19265,36.5,5.5,AFG18974.0,0.0
4318,19266,36.5,6.5,AFG19323.0,1.5982291739689676
4319,19267,36.5,7.5,AFG19324.0,0.0
4320,19268,36.5,8.5,AFG19325.0,0.0
4321,19617,35.5,-2.5,AFG19326.0,10.492438295064682
4322,19618,35.5,-1.5,AFG19327.0,7.342114079466363
4323,19619,35.5,-0.5,AFG19328.0,2.416382254351909
4324,19620,35.5,0.5,AFG19329.0,0.10623945350826824
4325,19621,35.5,1.5,AFG19330.0,0.0
4326,19622,35.5,2.5,AFG19331.0,0.0
4327,19623,35.5,3.5,AFG19332.0,0.0
4328,19624,35.5,4.5,AFG19333.0,0.2179269158152676
4329,19625,35.5,5.5,AFG19334.0,0.2649668616659985
4330,19626,35.5,6.5,AFG19682.0,0.09593090191982578
4331,19627,35.5,7.5,AFG19683.0,0.3385543636450041
4332,19628,35.5,8.5,AFG19684.0,0.4149971473438266
4333,19977,34.5,-2.5,AFG19685.0,0.8409001580841493
4334,19978,34.5,-1.5,AFG19686.0,0.7362393143543086
4335,19979,34.5,-0.5,AFG19687.0,0.0
4336,19980,34.5,0.5,AFG19688.0,0.6982673494137549
4337,19981,34.5,1.5,AFG19689.0,0.7564593036368281
4338,19982,34.5,2.5,AFG19690.0,0.9429879663331435
4339,19983,34.5,3.5,AFG19691.0,0.5291230858782098
4340,19985,34.5,5.5,AFG20042.0,0.3435035186260201
4341,20343,33.5,3.5,AFG20043.0,0.3393551552997573
4342,20345,33.5,5.5,AFG20044.0,0.32342137052997444
4343,20346,33.5,6.5,AFG20045.0,0.26667674876487735
4344,20347,33.5,7.5,AFG20046.0,0.7760951088433392
4345,19274,36.5,14.5,AFG20047.0,2.8020914315030385
4346,19613,35.5,-6.5,AFG20048.0,13.077206686426528
4347,19614,35.5,-5.5,AFG20049.0,9.242208887947193
4348,19615,35.5,-4.5,AFG20050.0,8.436195677772991
4349,19616,35.5,-3.5,AFG20051.0,1.0914101048354425
4350,19973,34.5,-6.5,AFG20401.0,1.0720860832650034
4351,19974,34.5,-5.5,AFG20402.0,4.608119476014452
4352,19975,34.5,-4.5,AFG20403.0,5.481166167944126
4353,19976,34.5,-3.5,AFG20404.0,11.622214196802032
4354,20331,33.5,-8.5,AFG20405.0,20.84567668338877
4355,20332,33.5,-7.5,AFG20406.0,51.54345699394365
4356,20333,33.5,-6.5,AFG20407.0,31.306634677009217
4357,20334,33.5,-5.5,AFG20408.0,29.924386232579828
4358,20335,33.5,-4.5,AFG20409.0,18.5723177877356
4359,20336,33.5,-3.5,AFG20410.0,14.031428709457296
4360,20337,33.5,-2.5,AFG20761.0,6.382106008536701
4361,20690,32.5,-9.5,AFG20762.0,6.97035311761319
4362,20691,32.5,-8.5,AFG20763.0,5.561419275869049
4363,20692,32.5,-7.5,AFG20764.0,9.676031203043744
4364,20693,32.5,-6.5,AFG20765.0,0.10353842263998167
4365,20694,32.5,-5.5,AFG20766.0,0.13605581491578167
4366,20695,32.5,-4.5,AFG20767.0,0.1570142391258401
4367,21050,31.5,-9.5,AFG20768.0,0.3684560553108109
4368,21051,31.5,-8.5,AFG20769.0,0.8287635698084218
4369,21052,31.5,-7.5,AFG21122.0,2.3717545292644715
4370,21053,31.5,-6.5,AFG21123.0,0.29044778956560596
4371,21410,30.5,-9.5,AFG21124.0,0.08132301808660154
4372,21411,30.5,-8.5,AFG21125.0,0.22378188430739793
4373,21412,30.5,-7.5,AFG21126.0,0.3530834810859575
4374,19652,35.5,32.5,AFG21127.0,0.7419597235929762
4375,19653,35.5,33.5,AFG21128.0,5.468960659075162
4376,19654,35.5,34.5,AFG21129.0,4.042635854304229
4377,20012,34.5,32.5,AFG21482.0,8.787959821788412
4378,20013,34.5,33.5,AFG21483.0,7.9081917310516285
4379,19692,35.5,72.5,AFG21484.0,9.926800422502929
4380,19693,35.5,73.5,AFG21485.0,6.10772328106133
4381,19694,35.5,74.5,AFG21486.0,6.489868278962206
4382,19695,35.5,75.5,AFG21844.0,7.765719737098787
4383,20052,34.5,72.5,AFG21845.0,6.120276674829491
4384,20411,33.5,71.5,AFG21846.0,11.960312371758468
4385,20412,33.5,72.5,TUN18909.0,26.826746887611648
4386,20770,32.5,70.5,TUN18910.0,20.480794653127248
4387,20771,32.5,71.5,TUN18911.0,10.09731653403719
4388,20772,32.5,72.5,TUN19269.0,14.190451491586042
4389,20773,32.5,73.5,TUN19270.0,13.281808954215984
4390,21130,31.5,70.5,TUN19629.0,8.338853544658313
4391,21131,31.5,71.5,TUN19630.0,6.307507671190221
4392,21132,31.5,72.5,TUN19989.0,4.167907237344932
4393,21133,31.5,73.5,TUN20350.0,25.04166413957825
4394,21487,30.5,67.5,SYR18940.0,14.181357255211775
4395,21488,30.5,68.5,SYR18941.0,0.31520669220273106
4396,21489,30.5,69.5,SYR19296.0,0.08253076943475399
4397,21490,30.5,70.5,SYR19297.0,0.0
4398,21491,30.5,71.5,SYR19298.0,0.0
4399,21492,30.5,72.5,SYR19299.0,0.22053277062622695
4400,21847,29.5,67.5,SYR19300.0,0.25154703758285896
4401,21848,29.5,68.5,SYR19655.0,0.08395841029466244
4402,21849,29.5,69.5,SYR19656.0,0.4942689572983758
4403,21850,29.5,70.5,SYR19657.0,0.13624288509742483
4404,21851,29.5,71.5,SYR19658.0,0.023400182370453573
4405,22205,28.5,65.5,SYR19659.0,0.049087872049771955
4406,22206,28.5,66.5,SYR19660.0,1.1628052755629106
4407,22207,28.5,67.5,SYR20017.0,0.08849404171625667
4408,22208,28.5,68.5,SYR20018.0,2.1241884764242998
4409,22209,28.5,69.5,IRQ18942.0,0.07134594173229876
4410,22564,27.5,64.5,IRQ18943.0,0.0
4411,22565,27.5,65.5,IRQ18944.0,3.3993146273653876
4412,22566,27.5,66.5,IRQ19301.0,0.0
4413,22567,27.5,67.5,IRQ19302.0,4.2953053129769465
4414,22568,27.5,68.5,IRQ19303.0,0.1871916131645947
4415,22924,26.5,64.5,IRQ19304.0,0.2110775216207183
4416,22925,26.5,65.5,IRQ19305.0,0.07698102071267307
4417,22926,26.5,66.5,IRQ19661.0,0.0
4418,22927,26.5,67.5,IRQ19662.0,0.0
4419,22928,26.5,68.5,IRQ19663.0,13.411579867415158
4420,23282,25.5,62.5,IRQ19664.0,0.04704322778374214
4421,23285,25.5,65.5,IRQ19665.0,0.231044802061369
4422,23286,25.5,66.5,IRQ19666.0,0.0
4423,23287,25.5,67.5,IRQ20020.0,0.491577772229123
4424,23288,25.5,68.5,IRQ20021.0,0.5023326667071001
4425,23289,25.5,69.5,IRQ20022.0,0.1174571005408363
4426,23647,24.5,67.5,IRQ20023.0,2.0574864699029676
4427,19697,35.5,77.5,IRQ20024.0,0.41902407914867185
4428,20053,34.5,73.5,IRQ20025.0,0.5726644911389122
4429,20054,34.5,74.5,IRQ20382.0,0.5348172396527873
4430,20055,34.5,75.5,IRQ20383.0,0.9212845433295237
4431,20056,34.5,76.5,IRQ20384.0,1.1533894097535373
4432,20057,34.5,77.5,IRQ20385.0,0.9780455747596771
4433,20058,34.5,78.5,IRQ20386.0,0.27467153758036467
4434,20413,33.5,73.5,IRQ20743.0,0.27184579325764935
4435,20414,33.5,74.5,IRQ20744.0,0.41875167870873525
4436,20415,33.5,75.5,IRQ20745.0,0.40204992161431197
4437,20416,33.5,76.5,IRQ20746.0,0.3582065785165715
4438,20417,33.5,77.5,IRQ20747.0,0.33974898726111136
4439,20418,33.5,78.5,IRQ21104.0,0.24773671335675845
4440,20419,33.5,79.5,IRQ21105.0,0.4472913681748593
4441,20774,32.5,74.5,IRQ21106.0,7.189261331398831
4442,20775,32.5,75.5,IRQ21107.0,12.864616193687608
4443,20776,32.5,76.5,IRQ21465.0,1.293596869928593
4444,20777,32.5,77.5,IRQ21466.0,0.3926964125321531
4445,20778,32.5,78.5,IRQ21467.0,0.8983733689777513
4446,20779,32.5,79.5,IRQ21468.0,2.916171422975264
4447,21134,31.5,74.5,IRQ21827.0,4.929437127484194
4448,21135,31.5,75.5,IRQ21828.0,7.541632633021339
4449,21136,31.5,76.5,KOR19027.0,21.171287103237272
4450,21137,31.5,77.5,KOR19028.0,14.85502979863897
4451,21138,31.5,78.5,KOR19029.0,23.967103478822736
4452,21139,31.5,79.5,KOR19386.0,29.65476887183684
4453,21493,30.5,73.5,KOR19387.0,0.0
4454,21494,30.5,74.5,KOR19388.0,33.680883475362265
4455,21495,30.5,75.5,KOR19389.0,29.634739234668974
4456,21496,30.5,76.5,KOR19746.0,29.177172134235786
4457,21497,30.5,77.5,KOR19747.0,36.06598890811664
4458,21498,30.5,78.5,KOR19748.0,24.547546151198393
4459,21499,30.5,79.5,KOR19749.0,17.896262560942215
4460,21500,30.5,80.5,KOR20106.0,7.270121596930841
4461,21501,30.5,81.5,KOR20107.0,5.7709116238453175
4462,21852,29.5,72.5,KOR20108.0,11.110419717223401
4463,21853,29.5,73.5,KOR20466.0,3.7103565465767994
4464,21854,29.5,74.5,GIB19254.0,1.9472135207238317
4465,21855,29.5,75.5,DZA19260.0,3.602285774448235
4466,21856,29.5,76.5,DZA19261.0,4.602359683579649
4467,21857,29.5,77.5,DZA19262.0,5.340049612324945
4468,21858,29.5,78.5,DZA19263.0,11.140088391645406
4469,21859,29.5,79.5,DZA19264.0,7.601176743645062
4470,21860,29.5,80.5,DZA19265.0,0.4358932148266706
4471,21874,29.5,94.5,DZA19266.0,0.19926584471310785
4472,21875,29.5,95.5,DZA19267.0,0.38632289862423996
4473,21876,29.5,96.5,DZA19268.0,1.1889360261987523
4474,22210,28.5,70.5,DZA19617.0,2.367990152100529
4475,22211,28.5,71.5,DZA19618.0,2.0810999779191546
4476,22212,28.5,72.5,DZA19619.0,4.226282979816637
4477,22213,28.5,73.5,DZA19620.0,7.301811942087798
4478,22214,28.5,74.5,DZA19621.0,9.203987496097781
4479,22215,28.5,75.5,DZA19622.0,10.328302261304355
4480,22216,28.5,76.5,DZA19623.0,9.905500677259695
4481,22217,28.5,77.5,DZA19624.0,5.46974832299787
4482,22218,28.5,78.5,DZA19625.0,4.428371286919449
4483,22219,28.5,79.5,DZA19626.0,7.073553501153008
4484,22220,28.5,80.5,DZA19627.0,9.51545606660066
4485,22221,28.5,81.5,DZA19628.0,17.151782312796573
4486,22232,28.5,92.5,DZA19977.0,18.398542716721135
4487,22233,28.5,93.5,DZA19978.0,10.360406130020733
4488,22234,28.5,94.5,DZA19979.0,7.62747815479749
4489,22235,28.5,95.5,DZA19980.0,6.391242910040115
4490,22236,28.5,96.5,DZA19981.0,4.772038902196034
4491,22237,28.5,97.5,DZA19982.0,3.081360957232212
4492,22569,27.5,69.5,DZA19983.0,4.459641544650961
4493,22570,27.5,70.5,DZA19985.0,8.316972897272084
4494,22571,27.5,71.5,DZA20343.0,0.15360759266012747
4495,22572,27.5,72.5,DZA20345.0,0.008877628795522709
4496,22573,27.5,73.5,DZA20346.0,0.0723731867648306
4497,22574,27.5,74.5,DZA20347.0,0.0
4498,22575,27.5,75.5,MLT19274.0,1.5125280572453135
4499,22576,27.5,76.5,MAR19613.0,0.18652209883029283
4500,22577,27.5,77.5,MAR19614.0,0.13586874473413849
4501,22578,27.5,78.5,MAR19615.0,0.09948851730405744
4502,22579,27.5,79.5,MAR19616.0,0.03270446245744318
4503,22580,27.5,80.5,MAR19973.0,0.7913528154127976
4504,22581,27.5,81.5,MAR19974.0,0.20164196421327735
4505,22582,27.5,82.5,MAR19975.0,0.023538023556927492
4506,22583,27.5,83.5,MAR19976.0,12.731363149563464
