,fid,lat,long,UN_cur,NCP_cur,population
4486,22232,28.5,92.5,239477.16070242456,0.28616252541542053,5606008
4487,22233,28.5,93.5,108386.0748019935,0.053860985984404884,3156800
4488,22234,28.5,94.5,253110.073936776,0.002438379218801856,2324081
4489,22235,28.5,95.5,571430.0607641739,0.027199818442265194,1947402
4490,22236,28.5,96.5,434171.8779576588,0.021608348935842514,1454033
4491,22237,28.5,97.5,7759.100179133123,0.24387205640474954,938886
4492,22569,27.5,69.5,15040.996264212998,0.46370365222295123,1358846
4493,22570,27.5,70.5,207321.675621182,0.2857666114966075,2534169
4494,22571,27.5,71.5,17032.480972978414,0.6758397022883097,46804
4495,22572,27.5,72.5,0.0,1.0,2705
4496,22573,27.5,73.5,0.0,0.999999980131785,22052
4497,22574,27.5,74.5,30903.0699397725,0.08120213449001312,0
4498,22575,27.5,75.5,15728.31741159795,0.05262274915973345,460865
4499,22576,27.5,76.5,4.13436443188059,0.3573087652524312,56833
4500,22577,27.5,77.5,13.147422418252717,0.007406292560820778,41399
4501,22578,27.5,78.5,12357.008246140764,0.21898742020130157,30314
4502,22579,27.5,79.5,85.18442084870418,0.8584202925364176,9965
4503,22580,27.5,80.5,32.07322758708015,0.9646076758702596,241124
4504,22581,27.5,81.5,0.0,1.0000000794728596,61440
4505,22582,27.5,82.5,8.71794008239487,0.5497363805770874,7172
4506,22583,27.5,83.5,603.4566605256038,0.03995732435335716,3879227
4507,22584,27.5,84.5,10359.202188136274,0.10632718602816264,90348
4508,22587,27.5,87.5,140377.4783697758,0.25365975499153137,1468834
4509,22588,27.5,88.5,27749.176930055284,0.2864263951778412,1106468
4510,22591,27.5,91.5,327.6930180936228,0.5510077476501465,49926
4511,22592,27.5,92.5,32413.35738955728,0.490103284517924,830427
4512,22593,27.5,93.5,94018.35336157832,0.20261154572168985,5025550
4513,22594,27.5,94.5,456.2111286675279,0.8989488283793131,25221
4514,22595,27.5,95.5,117.88812641869792,0.985528031984965,17772
4515,22596,27.5,96.5,8343.960176242033,0.5371923645337423,0
4516,22597,27.5,97.5,197.63524641993249,0.7946270704269409,3282
4517,22929,26.5,69.5,29.206668928981287,0.5430878400802612,0
4518,22930,26.5,70.5,690642.7330115818,0.021425386269887287,0
4519,22931,26.5,71.5,496666.51568169915,0.023264048621058464,3720366
4520,22932,26.5,72.5,0.0,1.0,21283
4521,22933,26.5,73.5,15.067769779930194,0.9682772159576416,34526
4522,22934,26.5,74.5,9.274539757541302,0.9906577666600546,25325
4523,22935,26.5,75.5,2728.303239113934,0.43245939413706463,160294
4524,22936,26.5,76.5,329517.2498022474,0.011517134184638659,0
4525,22937,26.5,77.5,21313.732029354825,0.49590442577997845,213655
4526,22938,26.5,78.5,0.0,1.0000000198682149,31389
4527,22939,26.5,79.5,1555.5070322199053,0.653449018796285,1264145
4528,22940,26.5,80.5,0.0,1.0,15070
4529,22941,26.5,81.5,0.0,1.0,51759
4530,22942,26.5,82.5,0.0,1.0,193992
4531,22943,26.5,83.5,1.4628643195869648,0.9745358824729919,222129
4532,22944,26.5,84.5,0.0,0.6666666467984518,131737
4533,22945,26.5,85.5,1.3758513680353637,0.9720037579536438,62050
4534,22946,26.5,86.5,1027.937429919095,0.724397341410319,162132
4535,22947,26.5,87.5,46314.152896878026,0.037979605297247566,794578
4536,22948,26.5,88.5,117985.92833420802,0.0072023615551491576,3424148
4537,22949,26.5,89.5,3146.4478774604686,0.12772609293460846,710935
4538,22950,26.5,90.5,0.11759008067843091,0.9927725593249003,361900
4539,22951,26.5,91.5,10.211769425943334,0.9887254238128662,799144
4540,22952,26.5,92.5,8885.720428654431,0.6077926754951477,1706578
4541,22953,26.5,93.5,29796.63860338029,0.4108695685863495,2240623
4542,22954,26.5,94.5,35049.49092907618,0.16543826460838318,2890909
4543,22955,26.5,95.5,60233.19238411317,0.06442327052354813,2146194
4544,23290,25.5,70.5,147672.18721421712,0.16666349271933237,2476698
4545,23291,25.5,71.5,132228.49527704282,0.22503523528575897,2716781
4546,23292,25.5,72.5,299663.94621957163,0.1339428722858429,4002825
4547,23293,25.5,73.5,420969.4386280176,0.04965682948629061,0
4548,23294,25.5,74.5,408362.1802168319,0.014337584376335144,9290803
4549,23295,25.5,75.5,409862.1272510266,0.00997443807621797,8944685
4550,23296,25.5,76.5,466496.6266510845,0.014930753658215204,10862392
4551,23297,25.5,77.5,498650.9449049569,0.019441924368341763,12098778
4552,23298,25.5,78.5,877465.2946456564,0.031615154817700386,14283748
4553,23299,25.5,79.5,704447.5866936949,0.004716976856191953,17998244
4554,23300,25.5,80.5,505686.1287467286,0.018958258753021557,12668980
4555,23301,25.5,81.5,430347.4319832741,0.008618198800832033,9835727
4556,23302,25.5,82.5,1049560.5580197321,0.14495753000179926,9344378
4557,23303,25.5,83.5,1405754.550627311,0.042557492852211,9738764
4558,23304,25.5,84.5,172716.59400547502,0.1266137013832728,4626764
4559,23305,25.5,85.5,235169.473007438,0.09719351430733998,5533035
4560,23306,25.5,86.5,226393.6545741331,0.09678690880537033,4908239
4561,23307,25.5,87.5,87887.7865719077,0.15557813147703806,2054665
4562,23308,25.5,88.5,96649.46238158592,0.09671398003896077,1643880
4563,23309,25.5,89.5,411.57979772932794,0.7623032132784525,159600
4564,23310,25.5,90.5,9.142366317227648,0.9781292676925659,234571
4565,23311,25.5,91.5,0.0,1.0000000198682149,166451
4566,23312,25.5,92.5,24.080617568648076,0.6575457652409872,225211
4567,23313,25.5,93.5,569.0800748398937,0.032687025144696236,661868
4568,23314,25.5,94.5,2093.8290007144415,0.015942468618353207,1411319
4569,23315,25.5,95.5,1903.7259336542893,0.0035797341261059046,1444085
4570,23648,24.5,68.5,3695.3809020185763,0.06643762315313022,935283
4571,23649,24.5,69.5,3105.2822720789522,0.08602501700321834,1590149
4572,23650,24.5,70.5,2470.2644567576867,0.023739489416281383,2974697
4573,23651,24.5,71.5,162376.00679972878,0.0004755996827346583,2870324
4574,23652,24.5,72.5,213549.79750898373,0.04282207787036896,4318222
4575,23653,24.5,73.5,36435.70626747054,8.722809676934655e-05,1819763
4576,23654,24.5,74.5,2463.9638450505986,0.002026636153459549,959973
4577,23655,24.5,75.5,15399.156447088653,0.0010154574605015416,1151074
4578,23656,24.5,76.5,74327.7744000117,0.007108107364426057,1256591
4579,23657,24.5,77.5,287685.67898736504,0.033350509901841484,2688677
4580,23658,24.5,78.5,109511.967882879,0.26045383016268414,3846561
4581,23659,24.5,79.5,66148.92234177125,0.015718149331708748,2170295
4582,23660,24.5,80.5,89071.14824435371,0.04150517409046491,2787598
4583,23661,24.5,81.5,96352.82169688899,0.017206223060687382,2682762
4584,23662,24.5,82.5,60345.400890737685,4.128342819361327e-05,1814915
4585,23663,24.5,83.5,1735.2588257038517,0.7936543424924215,1441213
4586,23664,24.5,84.5,4753.167512917964,0.8161602218945821,1303241
4587,23665,24.5,85.5,31214.900443982435,0.18211894234021506,6488332
4588,23666,24.5,86.5,5738.303815315793,0.06967513759930928,40809
4589,23667,24.5,87.5,1.1969091727848151,0.9996544321378072,1510439
4590,23668,24.5,88.5,2.599324400630302,0.9983235001564026,46146
4591,23671,24.5,91.5,0.0,0.0,13284
4592,23672,24.5,92.5,824.7807060483377,0.7758450110753378,0
4593,23673,24.5,93.5,54909.197537276574,0.010703882202506065,0
4594,23674,24.5,94.5,283900.9802078139,0.07838460306326549,0
4595,24008,23.5,68.5,17001.209169506736,0.08050925036271413,928293
4596,24009,23.5,69.5,3.9273019995074496,0.12878412400217107,44162
4597,24010,23.5,70.5,330.3886191383915,0.033179400488734245,70168
4598,24011,23.5,71.5,71.04057936235385,0.36988378564516705,60938
4599,24012,23.5,72.5,7190.656067244453,0.17373585452636084,1158772
4600,24013,23.5,73.5,164.22337985937187,0.9408652782440186,52590
4601,24014,23.5,74.5,88.42092295050934,0.7577176491419474,331496
4602,24015,23.5,75.5,20494.781334960073,0.4568919837474823,902129
4603,24016,23.5,76.5,39940.26270969183,0.0029290353413671255,217428
4604,24017,23.5,77.5,834285.5021319842,0.013722224005808433,0
4605,24018,23.5,78.5,168685.2995471889,0.09516067927082379,0
4606,24019,23.5,79.5,97431.47359962897,0.26922329266866046,418295
4607,24020,23.5,80.5,0.0,0.9999999403953552,3619
4608,24021,23.5,81.5,1781.431834027501,0.38180625438690186,0
4609,24022,23.5,82.5,1557.0740447673072,0.38351033131281537,0
4610,24023,23.5,83.5,32.65992719398259,0.814541776974996,70049
4611,24024,23.5,84.5,322723.55856009875,0.04678425813714663,0
4612,24025,23.5,85.5,497.19854918417104,0.579581061999003,227144
4613,24026,23.5,86.5,13586.06618484902,0.00021954060260516903,157384
4614,24027,23.5,87.5,140589.4372439433,0.060605570673942566,0
4615,24028,23.5,88.5,2002.1022574796407,0.6574422319730123,1565697
4616,24031,23.5,91.5,91.25786883831809,0.9484110077222189,1341337
4617,24032,23.5,92.5,3972.6041689127887,0.3963312904040019,35443
4618,24033,23.5,93.5,58358.43349994187,0.0009808656371509035,3093608
4619,24034,23.5,94.5,667.2079175594369,3.1762206892264265e-17,519937
4620,24368,22.5,68.5,54.15734189532399,1.7594485000560581e-16,57216
4621,24369,22.5,69.5,0.0,0.9999999602635702,88164
4622,24370,22.5,70.5,0.0,0.6666666269302368,43809
4623,24371,22.5,71.5,2288.271363998007,0.647487223148346,2070075
4624,24372,22.5,72.5,966.4635028246945,0.5843729178110758,12066920
4625,24373,22.5,73.5,137584.0317530303,0.02121644529203574,4726427
4626,24374,22.5,74.5,139054.6214901177,0.007170069186637799,2103751
4627,24375,22.5,75.5,16465.819462220596,0.06509838749965031,831755
4628,24376,22.5,76.5,3950.7848690844935,0.7555184563000997,1340603
4629,24377,22.5,77.5,52700.84727779461,0.36116307973861694,1843788
4630,24378,22.5,78.5,53749.50584136997,0.3503871262073517,2410282
4631,24379,22.5,79.5,49134.75268353234,0.15111424525578818,2831882
4632,24380,22.5,80.5,56718.37121658258,0.21938485403855643,2628698
4633,24381,22.5,81.5,162541.7501359327,0.11576696236928304,2109905
4634,24382,22.5,82.5,28783.508453174625,0.5825804670651754,1606982
4635,24383,22.5,83.5,293419.42533805344,0.17054634789625803,3308196
4636,24384,22.5,84.5,429641.20273149334,0.07609929392735164,0
4637,24385,22.5,85.5,500517.1723478355,0.02109192746380965,0
4638,24386,22.5,86.5,376644.681902271,0.02086363484462102,7344149
4639,24387,22.5,87.5,439566.16469078633,0.007619166436294715,10295149
4640,24388,22.5,88.5,561853.6626030965,0.015047429750363031,0
4641,24389,22.5,89.5,784924.5334777953,0.020909835894902546,11287476
4642,24391,22.5,91.5,828241.3498580331,0.009852787169317404,14189966
4643,24392,22.5,92.5,635363.7496291902,0.03291541710495949,10235066
4644,24393,22.5,93.5,916742.595956554,0.02490811236202717,10428088
4645,24729,21.5,69.5,1911594.5734918658,0.0018576877191662788,9395875
4646,24730,21.5,70.5,535334.5113321934,0.0230008897682031,11332172
4647,24731,21.5,71.5,97371.477531748,0.125156340499719,6773187
4648,24732,21.5,72.5,48214.93386736532,0.10372515022754669,5789062
4649,24733,21.5,73.5,35823.00690004612,0.07916022340456645,4193482
4650,24734,21.5,74.5,27346.110028247236,0.09444871793190639,1725290
4651,24735,21.5,75.5,0.0,1.0,757968
4652,24736,21.5,76.5,11.982308285107015,0.9734821915626526,249935
4653,24737,21.5,77.5,1362.920607517174,0.6209592223167419,371349
4654,24738,21.5,78.5,1003.0323763549131,0.6750143766403198,429032
4655,24739,21.5,79.5,1441.5901955826248,0.046782415360212326,1183159
4656,24740,21.5,80.5,3569.361015619455,0.00747361818018059,1567194
4657,24741,21.5,81.5,34000.816654423215,0.03789243164161841,1804454
4658,24742,21.5,82.5,17783.523152056398,0.03797567387421926,1375230
4659,24743,21.5,83.5,2411.494843547422,0.03757838842769464,5100878
4660,24744,21.5,84.5,27682.05703652522,0.08034203946590424,2928803
4661,24745,21.5,85.5,2349.0370928717844,0.019312389194965363,2375151
4662,24746,21.5,86.5,6368.475189865959,0.0007027111132629216,1658272
4663,24747,21.5,87.5,11998.845668296375,0.00775857277524968,746571
4664,24748,21.5,88.5,9906.329426577364,0.0019315113119470577,775629
4665,24749,21.5,89.5,1665.3413767394916,0.0018103350109110277,950724
4666,24752,21.5,92.5,21873.566188622488,0.034129492938518524,1118346
4667,25092,20.5,72.5,426544.16578027076,0.013049226875106493,2693094
4668,25093,20.5,73.5,194160.19541325027,0.04832323888937632,1960628
4669,25094,20.5,74.5,119364.02064008177,0.18141605456670126,2084805
4670,25095,20.5,75.5,49733.88552959296,0.0015486887423321605,2118668
4671,25096,20.5,76.5,402009.47228218935,0.0025583526585251093,1902135
4672,25097,20.5,77.5,56846.99850298785,0.0003645221295300871,1451554
4673,25098,20.5,78.5,83188.93451651586,0.002816562152778109,1429485
4674,25099,20.5,79.5,1881.1622227788773,0.46615468462308246,1760444
4675,25100,20.5,80.5,123290.20751057594,0.014018389396369457,9747214
4676,25101,20.5,81.5,62357.58691548049,0.03164747481544813,3134488
4677,25102,20.5,82.5,76473.24335100349,0.047127485275268555,10586297
4678,25103,20.5,83.5,38.183913779952405,0.9362491965293884,0
4679,25104,20.5,84.5,44.83970674778706,0.42099584142367047,247021
4680,25105,20.5,85.5,0.007064263530331255,0.6388982137044271,5896
4681,25106,20.5,86.5,157890.61199322544,0.009807288646697998,0
4682,25452,19.5,72.5,12721.6303272063,0.00037675460528892774,87483
4683,25453,19.5,73.5,412.15684067037074,0.2318507879972458,62051
4684,25454,19.5,74.5,27752.335179832357,0.056901535019278526,677313
4685,25455,19.5,75.5,62985.1145449183,0.00142275452769051,0
4686,25456,19.5,76.5,91.4241197122032,0.29548690219720203,24961
4687,25457,19.5,77.5,0.0,1.0000001192092896,25221
4688,25458,19.5,78.5,105.72308069889323,0.9086219271024069,150970
4689,25459,19.5,79.5,16237.09565095536,0.05362065633138021,401262
4690,25460,19.5,80.5,15802.366588177087,0.35537532965342206,0
4691,25461,19.5,81.5,9864.128043984858,0.39448771874109906,0
4692,25462,19.5,82.5,0.0,1.00000003973643,1364
4693,25463,19.5,83.5,49.31429681951286,0.7501736680666605,10209
4694,25464,19.5,84.5,256939.16564923563,0.16612849136193594,591129
4695,25465,19.5,85.5,103030.14233272162,0.3538456857204437,0
4696,25812,18.5,72.5,72.00135999648637,0.9528850317001343,467895
4697,25813,18.5,73.5,354.4090889692047,0.12114846209685008,66240
4698,25814,18.5,74.5,119.1891372183447,0.7079325318336487,204269
4699,25815,18.5,75.5,14609.974825069707,0.48743223150571185,890429
4700,25816,18.5,76.5,223150.06945348196,0.330867995818456,665937
4701,25817,18.5,77.5,10458.731367812805,0.5932878255844116,65601
4702,25818,18.5,78.5,33014.7420688249,0.4856539269288381,332434
4703,25819,18.5,79.5,3118.759784337008,0.13359317183494568,348394
4704,25820,18.5,80.5,2.3755915128569023,0.04957270870606104,223786
4705,25821,18.5,81.5,60938.143174300385,0.10736694186925888,495640
4706,25822,18.5,82.5,177577.43282148347,0.02253964977959792,0
4707,25823,18.5,83.5,31495.56352457001,0.09088789174954097,443546
4708,25824,18.5,84.5,23626.728537877458,0.0750543400645256,392851
4709,26173,17.5,73.5,171222.0944721159,0.09977154185374577,1755588
4710,26174,17.5,74.5,164571.05667107928,0.1514556755622228,3764379
4711,26175,17.5,75.5,17703.922061145804,0.4427119890848796,2971386
4712,26176,17.5,76.5,96994.67156869045,0.20147166152795157,2834787
4713,26177,17.5,77.5,170425.0190840351,0.1840583731730779,2455793
4714,26178,17.5,78.5,183634.14425323755,0.22181720534960428,2431403
4715,26179,17.5,79.5,209126.0408209156,0.2038724571466446,2271802
4716,26180,17.5,80.5,240088.8481154452,0.15301268796126047,0
4717,26181,17.5,81.5,101146.72199432483,0.2644404172897339,1793235
4718,26182,17.5,82.5,91667.62949454924,0.16834932565689087,2595323
4719,26183,17.5,83.5,148444.5814805758,0.0673286293943723,2523236
4720,26533,16.5,73.5,131890.93981744995,0.14959505200386047,2160301
4721,26534,16.5,74.5,171932.89887650526,0.1092278982202212,2985334
4722,26535,16.5,75.5,555163.7432061576,0.05058966080347697,0
4723,26536,16.5,76.5,274230.177704476,0.10357310622930527,4969989
4724,26537,16.5,77.5,497948.48089375393,0.0362590824564298,9568984
4725,26538,16.5,78.5,999709.3520916394,0.031264987463752426,6873170
4726,26539,16.5,79.5,1587117.9041431162,0.0033641377619157233,12878988
4727,26540,16.5,80.5,525329.6781102415,0.002629604423418641,12521458
4728,26541,16.5,81.5,420323.0762526155,0.009306891821324825,26815666
4729,26542,16.5,82.5,244823.48504513767,0.005430321674793959,8289091
4730,26893,15.5,73.5,138089.9138982827,0.13887817660967508,2549386
4731,26894,15.5,74.5,1072.610402512276,0.7797582944234213,944497
4732,26895,15.5,75.5,1330.096857658035,0.6582681934038798,479844
4733,26896,15.5,76.5,749.602438875099,0.6785782972971598,476313
4734,26897,15.5,77.5,6449.3195071311975,0.33527998129526776,543056
4735,26898,15.5,78.5,4633.800256487638,0.6760152777036031,788101
4736,26899,15.5,79.5,5341.686459208341,0.15806912134091058,908390
4737,26900,15.5,80.5,12659.870450350232,0.0042469144488374395,1082851
4738,27254,14.5,74.5,3632.010023455303,0.000343767295513923,1070908
4739,27255,14.5,75.5,571.9032296793213,0.01627850377311309,587515
4740,27256,14.5,76.5,14080.937630555105,0.06723497559626897,2174740
4741,27257,14.5,77.5,18705.872066177988,0.09198916951815288,1559623
4742,27258,14.5,78.5,4837.518446232846,0.010905412336190542,1110496
4743,27259,14.5,79.5,1043.676131474158,0.006372816239794095,766631
4744,27260,14.5,80.5,2808.5593942288892,0.023687032982707024,998858
4745,27614,13.5,74.5,10226.367042501139,0.00011214361196228613,1240207
4746,27615,13.5,75.5,91364.3953905253,0.00400726031512022,1669240
4747,27616,13.5,76.5,672466.6874924467,0.04380698626240095,3463419
4748,27617,13.5,77.5,189130.6303572822,0.02892950673898061,1551237
4749,27618,13.5,78.5,505056.7888621951,0.04087496424714724,1971894
4750,27619,13.5,79.5,109808.08399980898,0.0003399690370618676,2065651
4751,27620,13.5,80.5,371612.4270623559,0.02296871008972327,2168095
4752,27974,12.5,74.5,125080.94245981508,0.005575962830334902,1967409
4753,27975,12.5,75.5,132241.47892638712,0.011994794321556887,3248905
4754,27976,12.5,76.5,17255.537858711938,0.05189500997463862,3494171
4755,27977,12.5,77.5,367766.1774388217,0.02355387434363365,5023238
4756,27978,12.5,78.5,192142.72866459316,0.0619743267695109,3293470
4757,27979,12.5,79.5,313399.1413812832,0.028422314052780468,5338319
4758,27980,12.5,80.5,301920.0534243191,0.021106759707132976,430027
4759,28335,11.5,75.5,0.0,1.0,5830
4760,28336,11.5,76.5,197.71788802347888,0.9654723803202311,60298
4761,28337,11.5,77.5,84.2558273903817,0.4644193649291992,9739
4762,28338,11.5,78.5,30.606459206318238,0.32493836681048077,240851
4763,28339,11.5,79.5,40621.1996792113,0.020566539218028385,507532
4764,28695,10.5,75.5,9882.798625291147,0.003801071085035801,118493
4765,28696,10.5,76.5,2981.8146302149303,0.004962586642553409,0
4766,28697,10.5,77.5,54400.05347799762,0.002158915235971411,0
4767,28698,10.5,78.5,337304.6054188741,0.007906614957998196,0
4768,28699,10.5,79.5,4472.1986436074585,0.022567890506858628,78447
4769,29056,9.5,76.5,2378.5049228313837,0.314174751440684,84788
4770,29057,9.5,77.5,16083.738811928435,0.08407124628623326,105051
4771,29058,9.5,78.5,12804.360165598171,0.18619731068611145,177994
4772,29059,9.5,79.5,5953.069585274982,0.03435132962961992,0
4773,29416,8.5,76.5,15939.391870071988,0.17662916084130606,2856156
4774,29417,8.5,77.5,19252.19226198781,0.29070936640103656,618073
4775,29418,8.5,78.5,2778.570615707727,0.41062435507774353,244258
4776,20015,34.5,35.5,0.0,0.999999980131785,261355
4777,20016,34.5,36.5,136.59289367759618,0.8496363361676534,54104
4778,20376,33.5,36.5,40.4856733903902,0.878191610177358,42479
4779,20375,33.5,35.5,64389.9536306365,0.22874487936496735,71625
4780,20734,32.5,34.5,0.0,1.00000003973643,256242
4781,20735,32.5,35.5,3714.5195584579615,0.854347805182139,109703
4782,21095,31.5,35.5,23.75854428240929,0.5724754333496094,58244
4783,21455,30.5,35.5,2544.014601631366,0.14611553152402243,396477
4784,21815,29.5,35.5,1.2855356477213424,0.02722807725270589,826616
4785,20582,32.5,-117.5,2268.3655667011703,0.7178706526756287,128686
4786,20583,32.5,-116.5,3612.028767323414,0.890214204788208,675451
4787,20584,32.5,-115.5,20322.300654547416,0.724852979183197,1436847
4788,20585,32.5,-114.5,105630.2358819059,0.25132861733436584,1269872
4789,20586,32.5,-113.5,342648.5489454078,0.05463399365544319,10354055
4790,20943,31.5,-116.5,144629.80008414085,0.2665973703066508,4911829
4791,20944,31.5,-115.5,138055.74816426862,0.12175673991441727,4516508
4792,20945,31.5,-114.5,603801.4517064953,0.034104699889818825,4447309
4793,20947,31.5,-112.5,509012.7354955215,0.06081651275356611,3504694
4794,20948,31.5,-111.5,279179.07610914466,0.2283414751291275,4057140
4795,20949,31.5,-110.5,139938.46326458247,0.3274919390678406,2095641
4796,20950,31.5,-109.5,92130.51250694734,0.251032496492068,3130259
4797,20951,31.5,-108.5,42429.38989786324,0.3841455976168315,2358665
4798,20952,31.5,-107.5,23108.810236085857,0.41311585903167725,1741505
4799,20953,31.5,-106.5,40770.54529546236,0.27024710178375244,1560418
4800,20954,31.5,-105.5,53667.246029441216,0.44923415780067444,1710246
4801,21303,30.5,-116.5,352390.3380943195,0.18696589767932892,2218366
4802,21304,30.5,-115.5,481329.3864710936,0.17796694238980612,4782241
4803,21306,30.5,-113.5,1633016.2299265796,0.013518324432273706,6702095
4804,21307,30.5,-112.5,2594993.286043989,0.010338304253915945,7585636
4805,21308,30.5,-111.5,2796745.9424707606,0.0063612814992666245,17812704
4806,21309,30.5,-110.5,560768.2390305647,0.0031700929005940757,11336450
4807,21310,30.5,-109.5,282739.059672024,0.008453979777793089,14758330
4808,21311,30.5,-108.5,64032.48837887287,0.026897444079319637,9232017
4809,21312,30.5,-107.5,273.99380085902544,0.4258471528689067,828650
4810,21313,30.5,-106.5,513.1052177359594,0.4956439932187398,301472
4811,21314,30.5,-105.5,7123.213553521916,0.3719216585159302,645213
4812,21315,30.5,-104.5,37757.55311318489,0.15610080460707346,959977
4813,21667,29.5,-112.5,8005.379811928619,0.31300676862398785,529206
4814,21668,29.5,-111.5,3252.7746572899664,0.7665361960728964,479069
4815,21669,29.5,-110.5,261.172013488991,0.9091525475184122,578495
4816,21670,29.5,-109.5,4296.920189756154,0.12080204362670581,847556
4817,21671,29.5,-108.5,1366.3649269816935,4.458270788181821e-17,632581
4818,21672,29.5,-107.5,891.5762217493487,0.000341749400831759,676572
4819,21673,29.5,-106.5,7631.591833598072,0.03742894219855467,1281552
4820,21674,29.5,-105.5,15599.59703279469,0.026160030936201412,1638937
4821,21675,29.5,-104.5,5455.059500575767,0.2321773668130239,1546716
4822,21676,29.5,-103.5,14227.949576347643,0.3288676093022029,977020
4823,21677,29.5,-102.5,96758.79482737863,0.04422593613465627,1343530
4824,21678,29.5,-101.5,143559.4657505847,0.013535397748152414,1637961
4825,21679,29.5,-100.5,636606.7670669856,0.012006900273263454,4857983
4826,22028,28.5,-111.5,1409053.2088554052,0.009627896671493849,3691584
4827,22029,28.5,-110.5,685910.4293739802,0.09197339912255605,4405744
4828,22030,28.5,-109.5,163002.6618712465,0.11831081410249074,3101072
4829,22031,28.5,-108.5,320181.38518564205,0.6281464695930481,5398142
4830,22032,28.5,-107.5,484412.6297541654,0.5718876322110494,30469848
4831,22033,28.5,-106.5,496271.82403829537,0.06846618155638377,8678932
4832,22034,28.5,-105.5,150743.5547304298,0.011475208525856337,4008900
4833,22035,28.5,-104.5,177117.1614250074,0.0405972624818484,12261863
4834,22037,28.5,-102.5,81973.33617388357,0.024850058058897655,231894
4835,22038,28.5,-101.5,2368636.675646951,0.026149713744719822,4886356
4836,22039,28.5,-100.5,82539.75412882034,0.3514511088530223,247087
4837,22040,28.5,-99.5,1700.08699767495,0.35593971610069275,0
4838,22387,27.5,-112.5,198674.4954513141,0.05544972295562426,0
4839,22389,27.5,-110.5,21.126695208265648,0.8761005202929179,78886
4840,22390,27.5,-109.5,1012.436500309972,0.004958286105344693,126039
4841,22391,27.5,-108.5,1021105.4308894031,0.007518500400086244,0
4842,22392,27.5,-107.5,74049.33019934555,0.01766921393573284,0
4843,22393,27.5,-106.5,6225.771315363488,0.007180124521255493,1107627
4844,22394,27.5,-105.5,12362.634451032749,0.030410110329588253,334467
4845,22395,27.5,-104.5,190290.44255514033,0.0135459890589118,0
4846,22396,27.5,-103.5,11600.86871220427,0.007761834344516198,821774
4847,22397,27.5,-102.5,19856.617602544935,0.23815451562404633,101438
4848,22398,27.5,-101.5,164169.11317304222,0.06189498553673426,478091
4849,22399,27.5,-100.5,152913.78420971724,0.15378707647323608,0
4850,22400,27.5,-99.5,155579.39113141203,0.18106473982334137,0
4851,22747,26.5,-112.5,497745.50951627054,0.04962042967478434,0
4852,22748,26.5,-111.5,369276.88640840707,0.029853430887063343,943995
4853,22750,26.5,-109.5,73260.34745554767,0.2678758005301158,456345
4854,22751,26.5,-108.5,0.0,0.0,1156
4855,22752,26.5,-107.5,336.1548879180373,0.8344188332557678,14459
4856,22753,26.5,-106.5,16.10701892527002,0.3121410806973775,31636
4857,22754,26.5,-105.5,214.46867843723768,0.4015623927116394,126507
4858,22755,26.5,-104.5,18.845995799586046,0.9850372076034546,31874
4859,22756,26.5,-103.5,10594.267644943326,0.8355865279833475,1612763
4860,22757,26.5,-102.5,200982.06593482548,0.35627753535906476,3450332
4861,22758,26.5,-101.5,94454.48760356863,0.43728482723236084,2720818
4862,22759,26.5,-100.5,205640.62900871856,0.11262429257233937,3735421
4863,22760,26.5,-99.5,155949.58060722743,0.30851436654726666,5783418
4864,22761,26.5,-98.5,67115.18049483052,0.32878372073173523,2785582
4865,22762,26.5,-97.5,343099.9581517814,0.15070979793866476,3292314
4866,23107,25.5,-112.5,141143.83494054907,0.3240061104297638,2213733
4867,23108,25.5,-111.5,216373.97207570728,0.1620283623536428,1676916
4868,23110,25.5,-109.5,130326.68693833986,0.18950198094050089,2165398
4869,23111,25.5,-108.5,76584.0936185064,0.4183979630470276,1899825
4870,23112,25.5,-107.5,2263.868210645711,0.8036248286565145,1648491
4871,23113,25.5,-106.5,20947.270247820456,0.4274606208006541,2583128
4872,23114,25.5,-105.5,28334.84023171598,0.39556275804837543,4127092
4873,23115,25.5,-104.5,70897.21440740934,0.34032852451006573,2261764
4874,23116,25.5,-103.5,271653.9245877227,0.3007124563058217,2548522
4875,23117,25.5,-102.5,119763.94362138759,0.3084048926830292,2320736
4876,23118,25.5,-101.5,883905.2495581108,0.1949038803577423,3231736
4877,23119,25.5,-100.5,2416141.843274894,0.1538302352031072,10263904
4878,23120,25.5,-99.5,1901350.983638623,0.04024177541335424,23135672
4879,23121,25.5,-98.5,204027.68854875545,0.022680145998795826,3320267
4880,23122,25.5,-97.5,301243.536393173,0.007046582798163096,5547739
4881,23468,24.5,-111.5,45546.82519746316,0.020694815864165623,6700841
4882,23469,24.5,-110.5,5111.39768926384,0.04025544101993243,2331376
4883,23470,24.5,-109.5,8.54839303607547,0.9500511884689331,149860
4884,23472,24.5,-107.5,44158.35074200438,0.09340400248765945,809025
4885,23473,24.5,-106.5,192281.47144266,0.013411014651258787,2320702
4886,23474,24.5,-105.5,22066.761954298123,0.1382805605729421,3067733
4887,23475,24.5,-104.5,378.9083260222005,0.7801098227500916,318987
4888,23476,24.5,-103.5,912.6471628081626,0.7129482825597128,284448
4889,23477,24.5,-102.5,247.29330144772757,0.9248034556706747,515496
4890,23478,24.5,-101.5,363.16985893213206,0.3588513831297557,822502
