NC_c,NC_1,NC_3,NC_5,UN_c,UN_1,UN_3,UN_5,pop_c,pop_1,pop_3,pop_5,lat,lng
0.5096451006211228,0.7076178195720035,0.4623437499330535,0.7132794247993579,32045032.0,29226214.0,35136208.0,18737388.0,3848983,3877836.0,6625085.0,3874613.0,17.50062559723191,76.5
0.7164557875045797,0.6354290707526281,0.28952079709500317,0.6343115652660037,18601926.0,37559500.0,46611008.0,23991000.0,4451633,4266371.0,7631310.0,4254209.0,17.50062559723191,77.5
0.8202533693886815,0.6607557483636357,0.4360664960728794,0.7126005832365969,11583438.0,34329016.0,36341648.0,18520922.0,3545707,3756534.0,5888097.0,3751269.0,17.50062559723191,78.49999999999999
0.8262491715792825,0.655400473246534,0.3263477091382825,0.6749045327363142,16162366.0,49647744.0,62663384.0,30240500.0,4954013,4773474.0,8509017.0,4666938.0,17.50062559723191,79.49999999999999
0.8343142662342771,0.6952620124647649,0.3260142362234091,0.6691699518369274,11372967.0,32897948.0,46263596.0,22708770.0,3378006,3287897.0,5477756.0,3285539.0,17.50062559723191,80.50000000000001
0.8547000333445697,0.7963603370029638,0.5925409044221628,0.7933217159509834,5424253.5,11040194.0,15211025.0,7715593.0,1736675,1394949.0,2916271.0,1395508.0,17.50062559723191,81.5
0.857612042507036,0.7998370467508279,0.5666616896963843,0.772054520821011,4247537.0,8611196.0,12926799.0,6799780.5,3040283,1675805.0,4268554.0,1674863.0,17.50062559723191,82.49999999999999
0.8959220665200652,0.8245937526540724,0.6745105600920402,0.8376366239500507,767940.125,1368258.625,2401627.25,1197999.875,606380,124264.0,972568.0,124084.0,17.50062559723191,83.49999999999999
0.8622492557788553,0.7511939668738474,0.8180954189912665,0.7593429077708469,401052.0625,1711500.625,529603.0,700657.0,433222,206517.0,477130.0,197989.0,17.50062559723191,94.5
0.7719969268999184,0.7341299218906178,0.7020360765631214,0.5728426564973838,1581650.25,9485350.0,2066966.5,2963177.25,1582903,179515.0,1429183.0,172003.0,17.50062559723191,95.5
0.677329531601269,0.5992245179249626,0.5930799170171054,0.4974623155509926,3421012.0,16003999.0,4314242.0,5327997.5,2424906,145014.0,2116975.0,139142.0,17.50062559723191,96.5
0.8592954464554313,0.7722417278984027,0.8153145811765781,0.7966342029284337,1413919.375,4404640.0,1855876.625,2043593.0,926960,385113.0,961707.0,377265.0,17.50062559723191,97.5
0.8601241752520845,0.8515047804717001,0.8257799515210426,0.8741052368005259,1306055.125,1723570.5,1626735.625,1175510.5,358936,273963.0,379472.0,282358.0,17.50062559723191,98.50000000000001
0.6188669053540625,0.6051911753593515,0.5163052831498649,0.7439738757963124,11914591.0,13187447.0,15120767.0,8003625.5,852355,572592.0,931110.0,593294.0,17.50062559723191,99.5
0.6932182676273988,0.6853476472357967,0.62475873140384,0.7896015385711983,13979268.0,15453667.0,17098796.0,9587326.0,962041,576152.0,1086770.0,596222.0,17.50062559723191,100.5
0.8135025547816129,0.7540091862603331,0.7577701779676023,0.8715761910296345,12259514.0,16110576.0,15923113.0,8442011.0,977668,858053.0,1094444.0,891663.0,17.500625597231917,101.5
0.6976306255668177,0.6278336300888511,0.6017431970753867,0.787352354472047,28803680.0,33244154.0,37937908.0,20256796.0,1050559,514445.0,975936.0,522270.0,17.50062559723191,102.49999999999997
0.8016905521897608,0.7088093994906183,0.6838221577197221,0.8406712478536498,22468324.0,32283412.0,35822732.0,18051838.0,1287469,838794.0,1424376.0,855959.0,17.50062559723191,103.49999999999999
0.7613237684972523,0.6804324073129614,0.6435142703896224,0.8085240340604339,14985481.0,19837924.0,22382246.0,12021974.0,763994,393449.0,883609.0,407636.0,17.50062559723191,104.50000000000001
0.8331541799710334,0.814886636512348,0.7928082188657758,0.8049717172586733,3659161.75,3477463.75,4544005.0,4277242.5,279541,174052.0,434137.0,167616.0,17.50062559723191,105.5
0.8177311300396468,0.8130435950609343,0.7869877192420854,0.8130603964201913,2123820.75,2446215.75,2482047.0,2178244.75,752151,653745.0,969425.0,642410.0,17.50062559723191,106.49999999999999
0.889529090305322,0.8885848735643799,0.8640500048819607,0.8922941382543055,83230.046875,83794.453125,102426.28125,81146.828125,17304,12920.0,22661.0,12693.0,17.50062559723191,107.5
0.870808161514812,0.8423724841319684,0.7874265453910457,0.8320877682531892,781258.1875,1551139.875,1285489.5,1015410.9375,461746,391249.0,865901.0,385480.0,17.50062559723191,120.49999999999999
0.7047779187358046,0.6603033542445831,0.5533858942965506,0.7361497083209698,7261042.0,11939193.0,10984557.0,6489447.0,1821999,1609359.0,3270526.0,1584519.0,17.500625597231902,121.5
0.843458789784254,0.7997472208068688,0.7717828408183114,0.8127773577857159,261062.25,416892.59375,380595.53125,312229.375,46375,47573.0,73682.0,46827.0,17.50062559723191,122.50000000000001
0.826031511276711,0.8289530617331671,0.853525805611152,0.8521525352487688,5469.52783203125,4487.375,4605.11376953125,4648.2890625,1322,172.0,1980.0,163.0,16.500594035559455,-100.5
0.7372936903477548,0.7128490917940664,0.7215842404215163,0.7393682710758142,800640.5625,891859.0625,848517.6875,794317.9375,140229,1191.0,90753.0,1133.0,16.500594035559455,-99.5
0.5788002059548347,0.5784268551854674,0.5493123692694869,0.6165164966770953,3892248.75,4021116.0,4164741.75,3543717.75,320997,33978.0,384545.0,32145.0,16.500594035559455,-98.50000000000001
0.8116555897891767,0.8013690106618296,0.7995254946368117,0.8163670582866291,3357771.75,3420561.5,3574025.0,3273776.5,428801,111921.0,540870.0,105241.0,16.500594035559455,-97.5
0.8419929609374935,0.7694406922318032,0.7665363797731334,0.7855830505251877,1535700.75,2095828.375,2269077.75,2083959.5,371282,87781.0,333334.0,82824.0,16.500594035559455,-96.5
0.7735336105440838,0.763180885757183,0.7487020463594035,0.7838402399369053,1933059.125,1940018.75,2145015.0,1845084.375,174302,87291.0,225926.0,82140.0,16.500594035559455,-95.5
0.7450823015514133,0.7405066532626564,0.7251502014806172,0.7475028237655463,1829890.5,1897477.5,1972970.25,1812515.125,72008,37775.0,105813.0,35305.0,16.500594035559455,-94.5
0.8200807939181055,0.8185577346095059,0.8076330763384404,0.823027208842839,1288979.875,1434830.375,1378158.0,1267871.125,439624,17837.0,624716.0,16754.0,16.500594035559455,-93.49999999999999
0.7791636190673004,0.774762104348096,0.7598721879539618,0.7752078079699164,2171456.75,2031344.0,2361147.0,2210353.75,640893,90603.0,453888.0,85875.0,16.500594035559455,-92.49999999999997
0.8140459920269415,0.8099789421265812,0.8103891800766782,0.8211369823285596,2405093.25,2159023.25,2452389.75,2313379.75,452700,215709.0,665933.0,200796.0,16.50059403555945,-91.5
0.8086844880429221,0.7939896546908454,0.761037450812358,0.8730652511487125,6754512.0,5012523.0,8436720.0,4481509.5,354404,456291.0,916807.0,420814.0,16.500594035559455,-90.5
0.816292861145137,0.8171149276478468,0.78229092025187,0.9008433152990927,7412295.0,4913711.5,8784220.0,4000816.75,387234,515313.0,1020809.0,473788.0,16.500594035559455,-89.5
0.8768510291833159,0.8782867098087431,0.8672572859807386,0.8885848793634101,359509.40625,311410.96875,387516.46875,325254.71875,50166,30122.0,84231.0,26972.0,16.50059403555945,-88.50000000000001
0.8134293044367257,0.8172077357995308,0.6411312468023619,0.7034750739334388,518736.03125,449517.34375,997788.8125,824449.75,384188,267828.0,613412.0,251134.0,16.500594035559455,-16.5
0.7305426417675748,0.7502771818955717,0.578301610440434,0.5776458434964202,1596876.25,1399264.375,2499097.25,2502983.5,442107,577635.0,1227628.0,543052.0,16.500594035559455,-15.499999999999993
0.5206375750947203,0.5488187901275311,0.5591337962253294,0.5341216265763036,2386049.0,2171014.5,2194432.25,2318931.5,280754,409586.0,797664.0,385132.0,16.500594035559452,-14.5
0.589419309817261,0.5894909966588604,0.6990905042293132,0.6375333929808994,3167761.0,3036730.5,2321612.75,2796545.5,133972,157284.0,333673.0,152133.0,16.50059403555946,-13.500000000000004
0.39401638557580726,0.39640165460382915,0.5749117631050745,0.46787873726615403,3646314.0,3552853.5,2557833.5,3201870.75,221316,10044.0,463654.0,10140.0,16.500594035559455,-12.5
0.4949956806601567,0.4959400572171915,0.662013171008929,0.6214353303035741,3794834.0,3588498.0,2539788.0,2844708.5,175579,35621.0,372622.0,35950.0,16.50059403555945,-11.5
0.5486266378234975,0.561113959977398,0.5881888744820516,0.5251332675819421,4625077.5,4367498.5,4219696.0,4865806.5,113695,154004.0,241493.0,155449.0,16.500594035559455,-10.500000000000004
0.5801402631908164,0.5934245483790165,0.5704010115391718,0.5015550478664149,3523945.75,3092049.0,3605688.75,4183523.25,92546,104536.0,197401.0,106509.0,16.500594035559455,-9.5
0.6478050425627505,0.6527454471192154,0.6166217637030622,0.4897743886705088,2652007.25,2507212.25,2886815.5,3841968.75,77312,14156.0,164201.0,14404.0,16.50059403555945,-8.5
0.6518614944064959,0.652115091591696,0.7501011595535348,0.6588704648079371,6803804.5,6821061.5,4883869.0,6666825.5,116231,148012.0,247473.0,134439.0,16.500594035559455,-7.499999999999999
0.6566139922276218,0.6587443290732014,0.49191090612901045,0.3608113190375675,8889430.0,8145771.5,13153193.0,16547043.0,20945,28098.0,44664.0,27683.0,16.500594035559455,-6.499999999999999
0.6899733019360701,0.6848873332757827,0.4310000273923175,0.30709102089278173,6564449.5,5621402.0,12047903.0,14671530.0,30624,51756.0,70418.0,51327.0,16.500594035559455,-5.499999999999999
0.7331526478237708,0.7020190941271713,0.4623161792088013,0.414737071031406,2955838.5,2664487.75,5955864.0,6482892.5,107631,93951.0,297521.0,91300.0,16.500594035559455,-4.500000000000001
0.599801345856696,0.5797345950896489,0.47215211446900635,0.3819679908880393,2389256.0,2280174.75,3151344.25,3689759.25,219055,286044.0,596376.0,281155.0,16.500594035559455,-3.5
0.516093397189915,0.4677312464852503,0.43220068706811227,0.25474420862647174,3434410.25,3444754.75,4029818.5,5289273.0,88419,162719.0,241018.0,158547.0,16.500594035559455,-2.5000000000000004
0.6192289308346136,0.6513387836882184,0.5775471973890258,0.4754646129942942,1802752.25,1563883.625,2000093.5,2483401.25,43623,85495.0,119978.0,83077.0,16.50059403555945,-1.4999999999999998
0.6312622014029876,0.6621831449815256,0.06564030760443246,0.08488807836049249,1276598.375,1188983.75,3234824.5,3168187.25,295359,117683.0,417596.0,114523.0,16.500594035559455,-0.49999999999999994
0.5822542995057602,0.5367052707143828,-0.5207727281811361,-0.39344389793633766,1060825.625,914661.125,3861858.25,3538518.75,47083,69261.0,114279.0,67341.0,16.500594035559455,0.49999999999999994
0.5846731854923989,0.5483567767793763,-0.019472679972090103,-0.07067891569412715,1168455.125,946099.0625,2868122.25,3012182.75,22307,44594.0,62435.0,43425.0,16.50059403555945,1.4999999999999998
0.6869763507028933,0.7029662558190239,-0.04832184853783126,-0.1018308954445321,762404.0,284134.8125,2553304.75,2683632.0,8232,16460.0,22961.0,16030.0,16.500594035559455,2.5000000000000004
0.6883295345087944,0.6690657880760048,-0.28186536844816223,-0.4005886003496658,686776.0,261113.484375,2824632.0,3086242.5,5771,11539.0,16106.0,11248.0,16.500594035559455,3.5
0.6944269678700062,0.65811811833774,-0.5152457524723821,0.28837249928841235,769206.3125,576549.5625,3814265.25,1791350.375,20649,51160.0,84226.0,50677.0,16.500594035559455,4.500000000000001
0.7426938041067808,0.699709791965118,-0.32857313365038626,0.6571541787555106,987893.625,960045.8125,5100883.5,1316311.875,54871,137182.0,227335.0,135882.0,16.500594035559455,5.499999999999999
0.7325008734665824,0.6621886688511203,0.13417095420210623,0.7253861250450512,582449.1875,671770.9375,1885245.125,597940.75,71454,178955.0,296442.0,177262.0,16.500594035559455,6.499999999999999
0.6834233108855228,0.65377874688468,0.7835533897648652,0.7770746806026595,620205.3125,440251.09375,424040.5,436732.9375,17446,44066.0,72833.0,43608.0,16.500594035559455,7.499999999999999
0.758630670719903,0.7999219601263761,0.9703197662396664,0.9824103854165606,1610861.25,110138.921875,198081.25,117390.34375,35839,90579.0,149491.0,89607.0,16.50059403555945,8.5
0.6700649276765388,0.9628492655305069,0.9551592487960195,0.9538137649987157,2280637.75,9717.8955078125,309956.46875,319256.96875,15364,29640.0,44961.0,29317.0,16.500594035559455,9.5
0.5131524701732616,0.9685252859840213,0.9987450204559764,0.9987515962247716,2332875.75,6255.01171875,6013.6103515625,5982.1005859375,9763,9763.0,9763.0,9763.0,16.500594035559455,10.500000000000004
0.6578824227216505,0.9835278770825838,0.9991513541444433,0.999166356800954,2119150.0,5496.892578125,5256.6953125,5163.765625,9161,9161.0,9161.0,9161.0,16.50059403555945,11.5
0.6765373632434829,0.9880582418266786,0.9991760688386543,0.9991756170229613,1982755.125,5141.318359375,5050.517578125,5053.287109375,6987,10660.0,15201.0,10650.0,16.500594035559455,12.5
0.6089796173744971,0.9865205211066232,0.9990382663625921,0.9990230889191182,2256096.5,5718.8681640625,5548.97900390625,5636.54931640625,7468,17425.0,29872.0,17425.0,16.50059403555946,13.500000000000004
0.438598609993304,0.9764184104244845,0.9986570405942428,0.9986602195060713,2719391.0,6714.3837890625,6505.2060546875,6489.8076171875,9880,21810.0,33984.0,21622.0,16.500594035559452,14.5
0.4839466684073959,0.9733299486617608,0.9987724586030082,0.9988346692884756,2450720.5,5589.78564453125,5829.55419921875,5534.11767578125,20170,40879.0,53425.0,39911.0,16.500594035559455,15.499999999999993
0.4155249159076809,0.47238627837458497,0.9091491365706083,0.8569304334917812,2746276.0,511358.4375,426881.40625,672241.6875,10829,22254.0,28597.0,21505.0,16.500594035559455,16.5
0.3311661225086497,0.4356711754249203,0.8622040461366031,0.8228807263103838,2230335.25,226021.859375,459503.0,590633.0,5165,11078.0,14056.0,10493.0,16.500594035559455,17.5
0.3870000403318566,0.3627644106470679,0.8266991638797193,0.7346574169602753,1911262.0,570047.5,540331.6875,827307.0625,15600,18947.0,23873.0,18513.0,16.500594035559455,18.500000000000004
0.5386267562409087,0.9090225733151078,0.9985274861949585,0.9983906638874408,1714765.75,5644.3212890625,5472.82763671875,5981.34912109375,19817,16186.0,20264.0,16146.0,16.500594035559455,19.5
0.6223857880710106,0.5567584314461426,0.963183919304501,0.9634297388496286,1925916.5,176551.59375,187770.203125,186516.46875,12647,19728.0,25000.0,18851.0,16.500594035559455,20.499999999999993
0.7116968550043673,0.7032707345539952,0.9222199807334167,0.9253679880616967,1743443.5,437318.8125,470355.84375,451319.03125,6063,12104.0,15323.0,11416.0,16.500594035559455,21.499999999999996
0.7957346836074373,0.7742574040004613,0.9646858924146872,0.964778915236062,1823320.625,314180.53125,315222.09375,314391.75,55715,119027.0,150915.0,111479.0,16.500594035559455,22.5
0.935684337885477,0.9629241665125805,0.9983461180237748,0.9982235660875443,718832.9375,19550.1796875,18484.841796875,19854.560546875,72308,154109.0,195392.0,144223.0,16.500594035559455,23.499999999999996
0.8238866816192036,0.6982556569311614,0.9696773045608962,0.9662697772072492,1166587.125,231968.453125,200859.6875,223431.390625,23126,37709.0,50793.0,38173.0,16.500594035559455,24.500000000000007
0.5388645022203189,0.746674889088206,0.9770232426680743,0.9759035826721495,2403375.5,134122.125,119751.734375,125587.25,15041,24482.0,32956.0,24788.0,16.500594035559455,25.499999999999996
0.5098931919219323,0.5716233686430464,0.9841835595099753,0.9838051662918593,2801909.5,98578.6328125,90421.5859375,92584.8359375,36296,59314.0,79585.0,60022.0,16.50059403555945,26.499999999999993
0.48934454629093715,0.9504995846257648,0.997893357600054,0.998228678441674,768802.0625,2615.935302734375,3171.592529296875,2666.76025390625,43206,70923.0,94985.0,71729.0,16.500594035559455,27.5
0.49279204727803005,0.782911044717805,0.9896093082570394,0.9970660198426137,455594.28125,2500.3447265625,9333.3310546875,2635.417236328125,46675,76585.0,102701.0,77480.0,16.50059403555946,28.50000000000001
0.6820338213879406,0.9205966753794464,0.9421356986693958,0.9976856603802334,430729.1875,2189.596923828125,78385.203125,3135.09326171875,54296,89048.0,119510.0,90108.0,16.500594035559455,29.500000000000004
0.6506694697197175,0.5523594035339083,0.5135954361472368,0.9886530018761664,332146.4375,10556.66796875,462477.59375,10788.822265625,60180,98704.0,132445.0,99876.0,16.500594035559455,30.5
0.6396748970793533,0.49202182321220883,0.21727350169887896,0.7434197938486838,389354.875,225763.296875,845787.25,277251.71875,66312,100024.0,145148.0,100999.0,16.50059403555946,31.5
0.5810281446078364,0.40723185189262107,0.28254336472146896,0.4133631937539726,828227.125,1040658.5,1418274.375,1159668.625,168428,263440.0,364318.0,265289.0,16.500594035559455,32.5
0.641809815913722,0.5779844063275291,0.6585251283300567,0.6276915559449252,664593.5,591832.875,633579.5625,690788.8125,261757,397927.0,557717.0,400782.0,16.500594035559455,33.500000000000014
0.6342822386944295,0.48016372336633273,0.5684527576446935,0.6249947020328609,627740.0,583494.0625,740733.6875,643681.6875,228284,358172.0,488452.0,360959.0,16.500594035559455,34.50000000000001
0.6382760989275037,0.510353252189287,0.4683254114610632,0.5704876404695968,705659.125,831957.6875,1037202.75,837902.375,132257,147353.0,264536.0,148513.0,16.500594035559455,35.5
0.7013221291849613,0.7017550371480885,0.2839547616339718,0.788263628762985,1099047.5,766354.375,2634837.75,779128.125,660055,71769.0,1413608.0,73777.0,16.500594035559455,36.5
0.6330110652476215,0.6007105910147231,0.5960708407075679,0.6282167862577497,4215419.5,3837210.75,4639733.5,4270489.0,609060,787287.0,1354285.0,811592.0,16.500594035559455,37.49999999999999
0.7534244652840724,0.7085392942738057,0.6518045327122436,0.6514239848134251,4102487.5,4537425.0,5793225.0,5799556.5,446002,628352.0,896741.0,644927.0,16.500594035559455,38.49999999999999
0.7543282200655539,0.7801630447230148,0.5912536608108349,0.8074610547327817,120488.71875,80986.6015625,200467.96875,94429.9375,17048,34986.0,41605.0,36002.0,16.500594035559455,39.50000000000001
0.6290272984792908,0.6290874600931519,0.19654245096228345,0.7922980666555142,3321926.25,3265956.5,7194671.5,1859895.625,41911,89152.0,144965.0,86566.0,16.500594035559455,42.5
0.48648505775928325,0.5117661898024698,0.5209045897007053,0.4636113359056687,11550051.0,11782652.0,10775882.0,12064530.0,1955061,1629123.0,4913931.0,1582060.0,16.50059403555945,43.5
0.5613619206867606,0.5450601312594877,0.5317858404334411,0.51915149310438,14117342.0,15816414.0,15069233.0,15475863.0,768392,1069224.0,2536182.0,1039358.0,16.500594035559455,44.5
0.5399690945282918,0.5148093352997104,0.5039029894826933,0.5833951803170101,8084095.5,9111084.0,8717883.0,7320971.5,56673,116329.0,179247.0,115733.0,16.500594035559455,45.49999999999999
0.4764211295859234,0.4555965835834616,0.5070640819037867,0.5781083614164441,7392464.0,7203478.5,6959813.0,5956731.5,51898,97906.0,120583.0,104627.0,16.500594035559455,46.49999999999999
0.4019029983524336,0.8137317394909933,0.993787984410612,0.9976842056445607,4928883.0,46344.0234375,51192.86328125,19084.328125,11287,24153.0,37639.0,23889.0,16.500594035559455,47.5
0.5556103590717522,0.9053523735579844,0.996475857044322,0.9968560627109677,4012494.5,29255.037109375,31820.283203125,28387.3203125,190802,387270.0,625672.0,377581.0,16.50059403555946,48.50000000000001
0.5075934287780001,0.9205775075831705,0.9970193171913305,0.9970592530901554,4851873.0,33821.2890625,29369.82421875,28976.3203125,69718,142509.0,230937.0,139204.0,16.500594035559455,49.50000000000001
0.42554506688286003,0.8254029899936246,0.9930599496592648,0.9968753594510947,5830107.5,66651.3828125,70434.140625,31711.783203125,10767,22840.0,37313.0,22369.0,16.500594035559455,50.49999999999999
0.591410161250598,0.7208155781147159,0.9611469666807985,0.9837643058983124,3155340.75,290956.84375,300043.09375,125380.375,23202,48872.0,79680.0,47636.0,16.500594035559455,51.50000000000001
0.5205526619001277,0.674411840102813,0.9201779235759528,0.9299247797006768,3374259.75,584084.6875,561772.6875,493176.15625,28646,58243.0,94049.0,56979.0,16.500594035559455,52.49999999999999
0.5816945553857992,0.7928642049360708,0.921112242147843,0.9383641111262185,1209076.75,239830.9375,228018.4375,178153.359375,7279,9389.0,13968.0,9786.0,16.500594035559455,53.5
0.8651547778180411,0.8448051265192215,-0.298098185064219,0.31242932581649924,963233.875,1467675.125,9272647.0,4911493.0,1473176,1579404.0,2445940.0,1578629.0,16.500594035559455,73.5
0.5536341535823535,0.7162150403222493,0.3602303476332388,0.6643280501494829,28543214.0,38117964.0,40910572.0,21464806.0,4590532,1071000.0,6695163.0,1069810.0,16.500594035559455,74.50000000000001
0.5272744690884396,0.6974987871488849,0.28615639658170666,0.6111024701591223,20606520.0,22746494.0,31117068.0,16952384.0,3701916,3888309.0,6359839.0,3884220.0,16.50059403555945,75.5
0.5408276614726685,0.7368811742935368,0.2928654624498943,0.646529293893495,22073520.0,20162322.0,33993660.0,16992188.0,2942335,3572910.0,5049890.0,3570780.0,16.500594035559455,76.5
0.6522124448423428,0.7163940342594349,0.2654968112392561,0.6739311341446229,19467094.0,26149398.0,41113152.0,18251410.0,3793741,4251325.0,6355991.0,4247320.0,16.500594035559455,77.5
0.8140558829689266,0.6703431636931086,0.36401717213405077,0.6741276106232849,9659663.0,29338720.0,33038850.0,16928836.0,2721622,3092713.0,4604710.0,3090988.0,16.500594035559455,78.49999999999999
0.7566081540354217,0.6923469417450715,0.454546902983192,0.7306580366447161,12831954.0,28754894.0,28757040.0,14200080.0,2874241,2898197.0,4887729.0,2896371.0,16.500594035559455,79.49999999999999
0.7858838015965399,0.7719621711205467,0.5511405428174233,0.7843715576591899,20011538.0,35785940.0,41950904.0,20152874.0,5129892,2344096.0,7954500.0,2329561.0,16.500594035559455,80.50000000000001
0.8520979823371864,0.8220964863978412,0.6737211467313076,0.8353180086880341,6049250.5,10911105.0,13344933.0,6735558.0,3735659,1080875.0,4617057.0,1079462.0,16.500594035559455,81.5
0.8741668897548484,0.7991622902577405,0.6887554639212812,0.7543979993085057,994844.9375,1642686.875,2460720.0,1941745.75,742815,55423.0,604036.0,55360.0,16.500594035559455,82.49999999999999
0.7822525752385001,0.711095274505847,0.7223711202822093,0.568287613385669,538394.0625,3411513.25,686454.6875,1067435.75,1022199,222406.0,628401.0,213143.0,16.500594035559455,94.5
0.7681886936532052,0.7246998227890977,0.7031701360993342,0.5108270162348767,910706.9375,5939717.5,1166142.5,1921792.5,628855,2926.0,373998.0,2810.0,16.500594035559455,95.5
0.6938643955291119,0.6446459762335894,0.6330637653571359,0.45956533019604867,653979.8125,3050645.0,783864.6875,1154499.375,494848,48530.0,343615.0,46573.0,16.500594035559455,96.5
0.6527884190315505,0.6137817363689246,0.5705972661566753,0.48977543592929645,2509020.5,11863332.0,3102950.25,3686985.0,901358,106021.0,729952.0,101803.0,16.500594035559455,97.5
0.8049808079749219,0.7620589025268911,0.7799043533993986,0.8482795028023372,4074241.5,7701883.5,4598126.0,3169667.25,995285,772677.0,1063764.0,760464.0,16.500594035559455,98.50000000000001
0.5748482806850187,0.5228406135075818,0.42500693229178793,0.6952333809019476,19938114.0,24036154.0,26965144.0,14292478.0,1194064,800222.0,1307689.0,833768.0,16.500594035559455,99.5
0.5713105389528683,0.5209002844919052,0.42699833409410776,0.6975245309540637,23456248.0,30268512.0,31352460.0,16550301.0,1447363,828288.0,1541959.0,859506.0,16.500594035559455,100.5
0.7968662279067774,0.7504338828365459,0.7238513837339514,0.8518854448038913,11908394.0,14456311.0,16188773.0,8682980.0,1516865,887726.0,1627803.0,923497.0,16.500594035559455,101.5
0.676332226057815,0.5893904821812123,0.5652790845833456,0.7772623374932378,20880682.0,24585892.0,28045020.0,14369408.0,1534915,504682.0,1595296.0,525445.0,16.500594035559455,102.5
0.6667373948043678,0.5544952665105268,0.5194811214868963,0.7534556037900594,22934298.0,29173072.0,33068106.0,16966568.0,1367010,368957.0,1398287.0,381380.0,16.500594035559455,103.49999999999999
0.678686795622108,0.62677475658341,0.5826614965375159,0.7782692070876754,20947026.0,24315332.0,27207100.0,14455057.0,1097946,650829.0,1084368.0,671752.0,16.50059403555945,104.50000000000001
0.7587553395227447,0.7429689080109998,0.707327417747742,0.7274632234917725,18414396.0,17862824.0,22339930.0,20802948.0,343184,26251.0,436765.0,25414.0,16.500594035559455,105.5
0.8239614231937705,0.8058519640017101,0.7734149407762788,0.7286989588021491,3257430.5,3875335.75,4192746.25,5020174.0,495782,306010.0,733688.0,300069.0,16.500594035559455,106.49999999999999
0.7725022037673456,0.7547285232359551,0.7053254602589567,0.6637642238566033,4159705.75,4934245.5,5388005.5,6147936.0,1081328,823868.0,1371740.0,823699.0,16.50059403555946,107.5
0.6960698219115402,0.7119424804985662,0.625803663249265,0.7129902642559109,314472.28125,300730.25,387175.6875,296964.9375,69549,64274.0,87296.0,63169.0,16.500594035559455,108.5
0.8793298416815959,0.8496794212876777,0.807626159320006,0.8764569174252406,229147.5625,290740.875,365309.84375,234603.125,188023,57075.0,185393.0,56164.0,16.500594035559455,119.49999999999999
0.80470760822778,0.7672531051470499,0.68290661410267,0.7665886690526116,1863805.75,3591140.75,3026234.0,2227600.25,906220,725675.0,1349094.0,714936.0,16.500594035559455,120.50000000000001
0.7309534359453764,0.6508495289740343,0.5361193281175134,0.7307146367701292,6105958.5,14395770.0,10527680.0,6111378.0,1825385,1298650.0,2787085.0,1278979.0,16.50059403555945,121.5
0.8574747461092201,0.7573839186663662,0.7059919063832734,0.7711479124126225,347912.625,794747.6875,717691.25,558641.5625,78313,98860.0,150357.0,97428.0,16.500594035559455,122.50000000000001
0.65678839877335,0.6551156917567182,0.6405192915445248,0.6711301906316527,75669.046875,89415.09375,79255.953125,72507.0625,5354,2423.0,7980.0,2293.0,15.500561750111528,-97.5
0.7677459733452856,0.7717382921147706,0.7653078818666765,0.7695934828586207,325806.09375,316678.9375,329226.25,323214.40625,69889,5137.0,68931.0,5278.0,15.50056175011153,-96.5
0.9057062927529408,0.9062447011926859,0.9008524417756636,0.9079140651327978,5295.525390625,4354.29931640625,5568.1171875,5171.537109375,5195,3709.0,7949.0,3481.0,15.50056175011153,-95.5
0.8185834044802313,0.7944974351899435,0.7709610318674687,0.8137997270958476,731870.875,901934.625,923989.0625,751169.1875,65054,6412.0,91110.0,6075.0,15.50056175011153,-93.49999999999999
0.805236826017736,0.8052688086198313,0.7839935781894105,0.8055902464391469,2495844.5,2585502.5,2768071.75,2491315.5,643667,120962.0,684204.0,113237.0,15.50056175011153,-92.49999999999997
0.830498020764373,0.8265364329204786,0.7466763413530626,0.8484911773518465,1552869.5,1374051.75,2320790.5,1388027.625,2048749,1249637.0,3882850.0,1145603.0,15.50056175011153,-91.5
0.8317246019452129,0.8370562831331783,0.7662495715575904,0.8922343280098824,2990873.75,2232146.75,4154606.25,1915393.0,1712466,1610410.0,3826388.0,1484596.0,15.50056175011153,-90.5
0.8481989129312772,0.8492867012940652,0.7701383815333612,0.9071485308153132,3635287.5,2857398.75,5504658.0,2223579.5,933297,986586.0,2263071.0,909453.0,15.50056175011153,-89.5
0.8066821281229679,0.7982990154598955,0.6024372906274874,0.8461941971204732,3417669.75,3452972.0,7028517.5,2719135.25,938884,640947.0,1711743.0,601393.0,15.50056175011153,-88.50000000000001
0.7742061728850989,0.7662802979923282,0.5627512063044777,0.8213475719411849,3864105.5,3759125.25,7482824.0,3057354.75,603899,318243.0,901263.0,292678.0,15.50056175011153,-87.50000000000001
0.771189190557924,0.8185525388037759,0.5929914369142505,0.8304781247982065,2972907.5,2215173.75,5288206.5,2202574.5,328118,243016.0,592321.0,225581.0,15.500561750111533,-86.5
0.8994780324391234,0.8987806413663509,0.8385151414403915,0.9234583804520095,1310694.375,1149485.5,2105582.5,998017.375,174102,177243.0,372299.0,165595.0,15.50056175011153,-85.5
0.9136571399108062,0.9107969568479471,0.8924022269695434,0.9096044362610667,430785.8125,456431.1875,536831.8125,451005.75,32593,39294.0,73192.0,36109.0,15.50056175011153,-84.5
