,fid,long,lat,iso3,2015
7648,33333,-2.5,33.5,IDN33416.0,3.1473396035532155
7649,33334,-2.5,34.5,IDN33418.0,1.8760452667872112
7650,33691,-3.5,31.5,IDN33419.0,87.64848907788596
7651,33692,-3.5,32.5,IDN33420.0,92.2618567943573
7652,33693,-3.5,33.5,IDN33421.0,55.835564931233726
7653,33694,-3.5,34.5,IDN33422.0,87.00126012166342
7654,33695,-3.5,35.5,IDN33425.0,68.02387237548828
7655,33696,-3.5,36.5,IDN33426.0,64.20633991559347
7656,34051,-4.5,31.5,IDN33427.0,100.00000397364299
7657,34052,-4.5,32.5,IDN33428.0,73.86893630027771
7658,34053,-4.5,33.5,IDN33429.0,20.462662478288017
7659,34054,-4.5,34.5,IDN33432.0,21.97576810916265
7660,34055,-4.5,35.5,IDN33433.0,21.229887008666992
7661,34056,-4.5,36.5,IDN33434.0,23.172915975252785
7662,34057,-4.5,37.5,IDN33436.0,97.25887775421143
7663,34409,-5.5,29.5,IDN33437.0,33.863771955172226
7664,34410,-5.5,30.5,IDN33438.0,77.47748494148254
7665,34411,-5.5,31.5,IDN33439.0,80.1020860671997
7666,34412,-5.5,32.5,IDN33440.0,33.9845856030782
7667,34413,-5.5,33.5,IDN33760.0,73.70445529619852
7668,34414,-5.5,34.5,IDN33761.0,92.80481735865274
7669,34415,-5.5,35.5,IDN33762.0,84.32271083196005
7670,34416,-5.5,36.5,IDN33763.0,49.510907133420304
7671,34417,-5.5,37.5,IDN33764.0,65.84860881169638
7672,34418,-5.5,38.5,IDN33765.0,95.88446418444315
7673,34419,-5.5,39.5,IDN33767.0,1.696400096019109
7674,34769,-6.5,29.5,IDN33768.0,0.5939044679204624
7675,34770,-6.5,30.5,IDN33771.0,7.126242791612943
7676,34771,-6.5,31.5,IDN33772.0,4.4101040611128583e-16
7677,34772,-6.5,32.5,IDN33773.0,0.21123280748724937
7678,34774,-6.5,34.5,IDN33774.0,66.66666666666666
7679,34775,-6.5,35.5,IDN33775.0,66.66666666666666
7680,34776,-6.5,36.5,IDN33776.0,66.66666666666666
7681,34777,-6.5,37.5,IDN33778.0,99.9999980131785
7682,34778,-6.5,38.5,IDN33779.0,66.66666666666666
7683,34779,-6.5,39.5,IDN33780.0,9.35694144597934e-14
7684,35130,-7.5,30.5,IDN33781.0,3.224409371614456
7685,35131,-7.5,31.5,IDN33782.0,2.6121898864706354
7686,35132,-7.5,32.5,IDN33786.0,96.72078092892966
7687,35133,-7.5,33.5,IDN33787.0,77.59083112080893
7688,35134,-7.5,34.5,IDN33788.0,100.00000198682149
7689,35135,-7.5,35.5,IDN33789.0,22.335312763849892
7690,35136,-7.5,36.5,IDN33790.0,99.9999980131785
7691,35137,-7.5,37.5,IDN33792.0,1.0757595378284655
7692,35138,-7.5,38.5,IDN33793.0,17.90696233510971
7693,35139,-7.5,39.5,IDN33794.0,79.19595837593079
7694,35490,-8.5,30.5,IDN33795.0,45.50317327181499
7695,35491,-8.5,31.5,IDN33796.0,100.00000596046448
7696,35492,-8.5,32.5,IDN33797.0,100.00000397364299
7697,35493,-8.5,33.5,IDN33798.0,28.83865088224411
7698,35494,-8.5,34.5,IDN33799.0,92.15050141016641
7699,35495,-8.5,35.5,IDN33800.0,99.99998807907104
7700,35496,-8.5,36.5,IDN34122.0,82.42445389429727
7701,35498,-8.5,38.5,IDN34123.0,95.90692520141602
7702,35499,-8.5,39.5,IDN34124.0,0.0
7703,35851,-9.5,31.5,IDN34125.0,0.0
7704,35855,-9.5,35.5,IDN34134.0,83.1313649813334
7705,35856,-9.5,36.5,IDN34135.0,33.99109741051991
7706,35857,-9.5,37.5,IDN34136.0,4.727628836796308
7707,35858,-9.5,38.5,IDN34139.0,0.29582106605327374
7708,35859,-9.5,39.5,IDN34140.0,3.817341352502505
7709,36215,-10.5,35.5,IDN34141.0,2.976138237863779
7710,36216,-10.5,36.5,IDN34142.0,43.916648874680206
7711,36217,-10.5,37.5,IDN34143.0,100.0
7712,36218,-10.5,38.5,IDN34154.0,45.21489242712657
7713,32969,-1.5,29.5,IDN34155.0,0.0
7714,32970,-1.5,30.5,IDN34156.0,0.0
7715,33328,-2.5,28.5,IDN34157.0,0.0
7716,33329,-2.5,29.5,IDN34158.0,0.0
7717,33330,-2.5,30.5,IDN34159.0,0.0
7718,33689,-3.5,29.5,IDN34160.0,10.424983004728954
7719,33690,-3.5,30.5,IDN34482.0,60.67758401234945
7720,34049,-4.5,29.5,IDN34484.0,93.89397303263345
7721,34050,-4.5,30.5,IDN34485.0,56.19113047917684
7722,33441,-2.5,141.5,IDN34486.0,42.97477702299754
7723,33446,-2.5,146.5,IDN34487.0,56.93058371543884
7724,33447,-2.5,147.5,IDN34492.0,66.64831042289734
7725,33450,-2.5,150.5,IDN34499.0,70.20775079727173
7726,33451,-2.5,151.5,IDN34500.0,54.60397005081177
7727,33801,-3.5,141.5,IDN34501.0,36.13312244415283
7728,33802,-3.5,142.5,IDN34502.0,35.30731697877248
7729,33803,-3.5,143.5,IDN34503.0,1.2002263528605304
7730,33804,-3.5,144.5,IDN34504.0,0.27635202277451754
7731,33811,-3.5,151.5,IDN34512.0,14.14186805486679
7732,33812,-3.5,152.5,IDN34513.0,92.36987829208374
7733,34161,-4.5,141.5,IDN34514.0,32.66184528668721
7734,34162,-4.5,142.5,IDN34518.0,63.45380147298177
7735,34163,-4.5,143.5,IDN34519.0,36.724035938580826
7736,34164,-4.5,144.5,IDN34520.0,51.94208820660909
7737,34165,-4.5,145.5,IDN34845.0,71.5642511844635
7738,34171,-4.5,151.5,IDN34846.0,70.70562243461609
7739,34172,-4.5,152.5,IDN34847.0,82.36216902732849
7740,34173,-4.5,153.5,IDN34848.0,64.03443018595377
7741,34521,-5.5,141.5,IDN34849.0,99.22465682029724
7742,34522,-5.5,142.5,IDN34850.0,0.0
7743,34523,-5.5,143.5,IDN34851.0,2.8568907358324697e-05
7744,34524,-5.5,144.5,IDN34852.0,0.0002164317114268973
7745,34525,-5.5,145.5,IDN34853.0,0.1732563056672613
7746,34526,-5.5,146.5,IDN34854.0,1.6078145036940906e-15
7747,34527,-5.5,147.5,IDN34855.0,1.659763530657564e-14
7748,34528,-5.5,148.5,IDN34860.0,66.66666666666666
7749,34529,-5.5,149.5,IDN34874.0,66.66666666666666
7750,34530,-5.5,150.5,IDN34878.0,66.66667064030966
7751,34531,-5.5,151.5,IDN34879.0,66.66666467984518
7752,34534,-5.5,154.5,IDN35206.0,3.842321038246155
7753,34535,-5.5,155.5,IDN35207.0,4.3426872750611595e-14
7754,34880,-6.5,140.5,IDN35208.0,1.7464381181025312e-13
7755,34881,-6.5,141.5,IDN35209.0,2.364744624483773e-16
7756,34882,-6.5,142.5,IDN35210.0,0.0
7757,34883,-6.5,143.5,IDN35211.0,35.37331918875377
7758,34884,-6.5,144.5,IDN35212.0,4.629448739190897
7759,34885,-6.5,145.5,IDN35213.0,0.526983601351579
7760,34886,-6.5,146.5,IDN35214.0,2.7990824542939663
7761,34887,-6.5,147.5,IDN35215.0,4.112428178389868
7762,35241,-7.5,141.5,IDN35220.0,46.06472452481587
7763,35242,-7.5,142.5,IDN35221.0,35.073917110761
7764,35243,-7.5,143.5,IDN35225.0,60.33886869748434
7765,35244,-7.5,144.5,IDN35226.0,36.41068240006764
7766,35245,-7.5,145.5,IDN35227.0,95.07037003835043
7767,35246,-7.5,146.5,IDN35229.0,89.9878184000651
7768,35247,-7.5,147.5,IDN35231.0,87.80689835548401
7769,35601,-8.5,141.5,IDN35238.0,7.701219121615092
7770,35602,-8.5,142.5,IDN35239.0,19.45348704854647
7771,35603,-8.5,143.5,IDN35240.0,9.82851857940356
7772,35606,-8.5,146.5,IDN35571.0,30.267040928204853
7773,35607,-8.5,147.5,IDN35572.0,8.000709613164265
7774,35608,-8.5,148.5,IDN35573.0,0.0
7775,35611,-8.5,151.5,IDN35574.0,85.77130635579428
7776,35961,-9.5,141.5,IDN35575.0,1.8925548841555913
7777,35962,-9.5,142.5,IDN35576.0,0.7072283343101542
7778,35963,-9.5,143.5,IDN35577.0,1.15029524701337
7779,35967,-9.5,147.5,IDN35578.0,4.9025289093454685
7780,35968,-9.5,148.5,IDN35579.0,4.147208606203398
7781,35969,-9.5,149.5,IDN35580.0,1.4924389620622
7782,35970,-9.5,150.5,IDN35581.0,100.00000397364299
7783,35971,-9.5,151.5,IDN35582.0,86.40837669372559
7784,35972,-9.5,152.5,IDN35583.0,0.0
7785,36329,-10.5,149.5,IDN35584.0,0.0
7786,36330,-10.5,150.5,IDN35585.0,0.0
7787,36331,-10.5,151.5,IDN35587.0,17.319193979104362
7788,33586,-3.5,-73.5,IDN35598.0,100.0
7789,33587,-3.5,-72.5,IDN35600.0,13.544410467147827
7790,33938,-4.5,-81.5,IDN35938.0,8.502999941507976
7791,33942,-4.5,-77.5,IDN35939.0,46.41729791959126
7792,33944,-4.5,-75.5,IDN35940.0,35.1005623737971
7793,33946,-4.5,-73.5,IDN35943.0,55.834021170934044
7794,34299,-5.5,-80.5,IDN35944.0,69.51917807261148
7795,34301,-5.5,-78.5,IDN35945.0,52.78173089027405
7796,34302,-5.5,-77.5,IDN36301.0,49.00440573692322
7797,34303,-5.5,-76.5,IDN36302.0,11.072436223427456
7798,34304,-5.5,-75.5,IDN36303.0,24.2274339000384
7799,34305,-5.5,-74.5,BRN30535.0,1.3614105681578317
7800,34659,-6.5,-80.5,BRN30894.0,1.6810000563661258
7801,34660,-6.5,-79.5,BRN30895.0,40.23663798967998
7802,34661,-6.5,-78.5,KEN30813.0,62.086570262908936
7803,34662,-6.5,-77.5,KEN30814.0,46.98967933654785
7804,34663,-6.5,-76.5,KEN31174.0,77.12403535842896
7805,34664,-6.5,-75.5,KEN31175.0,67.39576458930969
7806,34665,-6.5,-74.5,KEN31534.0,39.73161280155182
7807,35020,-7.5,-79.5,KEN31535.0,35.22835324207942
7808,35021,-7.5,-78.5,KEN31536.0,61.57387693723043
7809,35022,-7.5,-77.5,KEN31537.0,66.67466560999551
7810,35023,-7.5,-76.5,KEN31538.0,26.05549842119217
7811,35024,-7.5,-75.5,KEN31539.0,4.315492521283397e-16
7812,35381,-8.5,-78.5,KEN31540.0,0.053040654165670276
7813,35382,-8.5,-77.5,KEN31541.0,0.049154365357632436
7814,35383,-8.5,-76.5,KEN31894.0,0.7537304113308589
7815,35384,-8.5,-75.5,KEN31895.0,6.382246129702867e-15
7816,35385,-8.5,-74.5,KEN31896.0,2.0398850242296858
7817,35741,-9.5,-78.5,KEN31897.0,10.041552285353344
7818,35742,-9.5,-77.5,KEN31898.0,50.910057624181114
7819,35743,-9.5,-76.5,KEN31899.0,55.51312565803528
7820,35744,-9.5,-75.5,KEN31900.0,100.00000198682149
7821,35745,-9.5,-74.5,KEN32253.0,100.0
7822,36101,-10.5,-78.5,KEN32254.0,0.6228125343720119
7823,36102,-10.5,-77.5,KEN32255.0,1.3067550743774823
7824,36103,-10.5,-76.5,KEN32256.0,0.0
7825,36104,-10.5,-75.5,KEN32257.0,37.398769458134964
7826,36105,-10.5,-74.5,KEN32258.0,4.169674838582674
7827,36106,-10.5,-73.5,KEN32259.0,15.087267259756723
7828,36462,-11.5,-77.5,KEN32260.0,16.993418832619987
7829,36463,-11.5,-76.5,KEN32614.0,12.763733913501104
7830,36464,-11.5,-75.5,KEN32615.0,27.533582349618275
7831,36465,-11.5,-74.5,KEN32616.0,11.966891586780548
7832,36466,-11.5,-73.5,KEN32617.0,18.725096682707466
7833,36467,-11.5,-72.5,KEN32618.0,24.967957536379494
7834,36823,-12.5,-76.5,KEN32619.0,49.91939067840576
7835,36824,-12.5,-75.5,KEN32620.0,40.537820259730026
7836,36825,-12.5,-74.5,KEN32621.0,60.32034754753113
7837,36826,-12.5,-73.5,KEN32973.0,72.60997692743936
7838,36827,-12.5,-72.5,KEN32974.0,14.431656462450823
7839,36828,-12.5,-71.5,KEN32975.0,21.810581286748253
7840,36829,-12.5,-70.5,KEN32976.0,7.39590326944987
7841,36830,-12.5,-69.5,KEN32977.0,0.6163424501816432
7842,37183,-13.5,-76.5,KEN32978.0,34.28033788998921
7843,37184,-13.5,-75.5,KEN32979.0,83.27189485232034
7844,37185,-13.5,-74.5,KEN32980.0,0.0
7845,37186,-13.5,-73.5,KEN32981.0,0.0
7846,37187,-13.5,-72.5,KEN33335.0,100.00000397364299
7847,37188,-13.5,-71.5,KEN33336.0,3.3378545194864273
7848,37189,-13.5,-70.5,KEN33337.0,100.00000794728597
7849,37544,-14.5,-75.5,KEN33338.0,91.79882208506265
7850,37545,-14.5,-74.5,KEN33339.0,8.47722738981247
7851,37546,-14.5,-73.5,KEN33340.0,2.5519493967294693
7852,37547,-14.5,-72.5,KEN33697.0,4.873168592651686
7853,37548,-14.5,-71.5,KEN33698.0,78.36569746335348
7854,37549,-14.5,-70.5,KEN33699.0,11.224577327569325
7855,37905,-15.5,-74.5,KEN33700.0,43.05973152319591
7856,37906,-15.5,-73.5,KEN34058.0,9.284712995092075
7857,37907,-15.5,-72.5,KEN34059.0,65.33806125322977
7858,37908,-15.5,-71.5,GNQ31148.0,98.32843939463297
7859,37909,-15.5,-70.5,GNQ31509.0,80.52281538645425
7860,38266,-16.5,-73.5,GNQ31510.0,29.79891002178192
7861,38267,-16.5,-72.5,COG31156.0,0.9973898141955336
7862,38268,-16.5,-71.5,COG31157.0,0.3348467483495673
7863,38269,-16.5,-70.5,COG31515.0,1.931444462388754
7864,38628,-17.5,-71.5,COG31873.0,30.445270737012226
7865,38629,-17.5,-70.5,COG31876.0,72.66236344973245
7866,34032,-4.5,12.5,COG32234.0,63.49569956461588
7867,34033,-4.5,13.5,COG32235.0,43.698274095853165
7868,34392,-5.5,12.5,COG32236.0,17.359590033690132
7869,34393,-5.5,13.5,COG32593.0,1.1569988603393235
7870,34394,-5.5,14.5,COG32594.0,0.5943847664942343
7871,34395,-5.5,15.5,COG32595.0,0.19885827787220478
7872,34396,-5.5,16.5,COG32596.0,13.412276158730188
7873,34752,-6.5,12.5,COG32954.0,31.788796186447144
7874,34753,-6.5,13.5,COG32955.0,66.40905141830444
7875,34754,-6.5,14.5,COG33311.0,82.35490322113037
7876,34755,-6.5,15.5,COG33312.0,61.00402077039083
7877,34756,-6.5,16.5,COG33313.0,29.886459310849506
7878,34759,-6.5,19.5,COG33314.0,39.165183901786804
7879,34760,-6.5,20.5,COG33315.0,69.68257327874502
7880,35113,-7.5,13.5,COG33671.0,46.57597541809082
7881,35114,-7.5,14.5,COG33672.0,45.181425412495926
7882,35115,-7.5,15.5,COG33673.0,97.53669500350952
7883,35116,-7.5,16.5,COG33674.0,1.305997473997172e-15
7884,35117,-7.5,17.5,COG34031.0,0.43671751239647466
7885,35118,-7.5,18.5,UGA31170.0,0.24189929633091153
7886,35119,-7.5,19.5,UGA31171.0,22.560924338176847
7887,35120,-7.5,20.5,UGA31172.0,6.404019205359174e-17
7888,35121,-7.5,21.5,UGA31173.0,9.17724707131877e-18
7889,35473,-8.5,13.5,UGA31530.0,9.154591804092589e-15
7890,35474,-8.5,14.5,UGA31531.0,5.619398007790247
7891,35475,-8.5,15.5,UGA31532.0,1.6338518510262172
7892,35476,-8.5,16.5,UGA31533.0,66.66666666666666
7893,35477,-8.5,17.5,UGA31890.0,17.144731680552162
7894,35478,-8.5,18.5,UGA31891.0,7.469207669297854
7895,35479,-8.5,19.5,UGA31892.0,0.7189348340034485
7896,35480,-8.5,20.5,UGA31893.0,63.58101874223697
7897,35481,-8.5,21.5,UGA32249.0,66.46470030148825
7898,35833,-9.5,13.5,UGA32250.0,30.643364787101746
7899,35834,-9.5,14.5,UGA32251.0,23.906704783439636
7900,35835,-9.5,15.5,UGA32252.0,90.95635016759238
7901,35836,-9.5,16.5,UGA32609.0,77.42841641108194
7902,35837,-9.5,17.5,GAB31511.0,60.60006618499756
7903,35838,-9.5,18.5,GAB31512.0,97.8551963965098
7904,35840,-9.5,20.5,GAB31869.0,11.257070551315945
7905,35841,-9.5,21.5,GAB31870.0,44.21264429887135
7906,35842,-9.5,22.5,GAB31871.0,19.086686273415886
7907,36193,-10.5,13.5,GAB31872.0,77.97199885050455
7908,36194,-10.5,14.5,GAB32229.0,60.729060570398964
7909,36195,-10.5,15.5,GAB32230.0,64.45585489273071
7910,36196,-10.5,16.5,GAB32231.0,66.3404643535614
7911,36197,-10.5,17.5,GAB32232.0,85.8573834101359
7912,36198,-10.5,18.5,GAB32588.0,15.22049605846405
7913,36199,-10.5,19.5,GAB32589.0,15.47840436299642
7914,36200,-10.5,20.5,GAB32590.0,12.352885554234188
7915,36201,-10.5,21.5,GAB32591.0,66.25587479987493
7916,36202,-10.5,22.5,GAB32592.0,31.87379539012909
7917,36553,-11.5,13.5,GAB32949.0,0.0
7918,36554,-11.5,14.5,GAB32950.0,0.0
7919,36555,-11.5,15.5,GAB32951.0,0.0
7920,36556,-11.5,16.5,GAB32953.0,1.1803992403050265
7921,36557,-11.5,17.5,GAB33310.0,1.416026976641982e-14
7922,36558,-11.5,18.5,GAB33670.0,0.0
7923,36559,-11.5,19.5,ECU31780.0,99.64640935262045
7924,36560,-11.5,20.5,ECU31781.0,63.384840885798134
7925,36561,-11.5,21.5,ECU32139.0,67.59640773137411
7926,36562,-11.5,22.5,ECU32140.0,8.430798848470051
7927,36913,-12.5,13.5,ECU32141.0,4.113659169524908
7928,36914,-12.5,14.5,ECU32142.0,11.09307383497556
7929,36915,-12.5,15.5,ECU32143.0,6.545675545930862
7930,36916,-12.5,16.5,ECU32144.0,14.85925888021787
7931,36917,-12.5,17.5,ECU32499.0,59.84400908152262
7932,36918,-12.5,18.5,ECU32500.0,14.056255420049032
7933,36919,-12.5,19.5,ECU32501.0,42.887380719184875
7934,36920,-12.5,20.5,ECU32502.0,59.92493232091268
7935,36922,-12.5,22.5,ECU32503.0,31.677383184432983
7936,37272,-13.5,12.5,ECU32504.0,0.8187073593338331
7937,37273,-13.5,13.5,ECU32859.0,1.8535262594620387
7938,37274,-13.5,14.5,ECU32860.0,7.53806084394455
7939,37275,-13.5,15.5,ECU32861.0,56.70140186945597
7940,37276,-13.5,16.5,ECU32862.0,15.743624170621237
7941,37277,-13.5,17.5,ECU33219.0,4.243104284008345
7942,37278,-13.5,18.5,ECU33220.0,76.76496307055154
7943,37279,-13.5,19.5,ECU33221.0,2.7945509180426598
7944,37280,-13.5,20.5,ECU33222.0,3.474461163083712
7945,37632,-14.5,12.5,ECU33224.0,3.6915805811683335
7946,37633,-14.5,13.5,ECU33579.0,1.4959740762909255
7947,37634,-14.5,14.5,ECU33580.0,1.9210536653796833
7948,37635,-14.5,15.5,ECU33581.0,44.99538938204448
7949,37636,-14.5,16.5,ECU33582.0,25.741654634475708
7950,37637,-14.5,17.5,ECU33939.0,82.88077910741171
7951,37638,-14.5,18.5,ECU33940.0,34.648630023002625
7952,37639,-14.5,19.5,ECU33941.0,32.7465941508611
7953,37640,-14.5,20.5,ECU34300.0,78.4460405508677
7954,37992,-15.5,12.5,TZA32610.0,61.90374493598938
7955,37993,-15.5,13.5,TZA32611.0,2.274781372398138
7956,37994,-15.5,14.5,TZA32612.0,24.311788380146027
7957,37995,-15.5,15.5,TZA32971.0,100.0
7958,37996,-15.5,16.5,TZA32972.0,1.1739079798287842e-15
7959,37997,-15.5,17.5,TZA33331.0,2.7061165211743028e-15
7960,37998,-15.5,18.5,TZA33332.0,6.393877006005227e-16
7961,37999,-15.5,19.5,TZA33333.0,4.10212054848671
7962,38000,-15.5,20.5,TZA33334.0,3.993160364633054e-15
7963,38352,-16.5,12.5,TZA33691.0,7.422443837671027e-16
7964,38353,-16.5,13.5,TZA33692.0,2.118486641981394e-15
7965,38354,-16.5,14.5,TZA33693.0,1.3274730265734884e-16
7966,38355,-16.5,15.5,TZA33694.0,1.7722482487384043e-16
7967,38356,-16.5,16.5,TZA33695.0,0.0
7968,38357,-16.5,17.5,TZA33696.0,2.944241437798026e-14
7969,38358,-16.5,18.5,TZA34051.0,18.42366655667623
7970,38359,-16.5,19.5,TZA34052.0,24.806909263134003
7971,38360,-16.5,20.5,TZA34053.0,26.97184880574544
7972,38712,-17.5,12.5,TZA34054.0,27.845938007036846
7973,38713,-17.5,13.5,TZA34055.0,32.858560482660934
7974,38714,-17.5,14.5,TZA34056.0,2.0037558550635977
7975,38715,-17.5,15.5,TZA34057.0,1.4167874430616698
7976,38716,-17.5,16.5,TZA34409.0,16.3483497997125
7977,38717,-17.5,17.5,TZA34410.0,22.922754784425102
7978,38718,-17.5,18.5,TZA34411.0,1.0660190057630339
7979,38719,-17.5,19.5,TZA34412.0,30.44095238049825
7980,38720,-17.5,20.5,TZA34413.0,60.396575927734375
7981,38721,-17.5,21.5,TZA34414.0,54.62156335512797
7982,39080,-18.5,20.5,TZA34415.0,13.152118027210236
7983,39081,-18.5,21.5,TZA34416.0,99.6833344300588
7984,34895,-6.5,155.5,TZA34417.0,47.206902503967285
7985,35488,-8.5,28.5,TZA34418.0,35.30057867368062
7986,35489,-8.5,29.5,TZA34419.0,3.131903459628423
7987,35848,-9.5,28.5,TZA34769.0,32.101526856422424
7988,35849,-9.5,29.5,TZA34770.0,3.6279230068127313
7989,35850,-9.5,30.5,TZA34771.0,2.8156350056330366
7990,36203,-10.5,23.5,TZA34772.0,96.4620053768158
7991,36204,-10.5,24.5,TZA34774.0,0.0
7992,36208,-10.5,28.5,TZA34775.0,0.0
7993,36209,-10.5,29.5,TZA34776.0,0.0
7994,36210,-10.5,30.5,TZA34777.0,0.0
7995,36211,-10.5,31.5,TZA34778.0,0.0
7996,36212,-10.5,32.5,TZA34779.0,0.0
7997,36563,-11.5,23.5,TZA35130.0,4.365054269631704
7998,36564,-11.5,24.5,TZA35131.0,66.0387635231018
7999,36565,-11.5,25.5,TZA35132.0,93.92015933990479
8000,36566,-11.5,26.5,TZA35133.0,93.57803066571554
8001,36567,-11.5,27.5,TZA35134.0,3.497449013714989
8002,36568,-11.5,28.5,TZA35135.0,56.1772753794988
8003,36569,-11.5,29.5,TZA35136.0,16.18384917577108
8004,36570,-11.5,30.5,TZA35137.0,4.545213157931963
8005,36571,-11.5,31.5,TZA35138.0,15.389120827118555
8006,36572,-11.5,32.5,TZA35139.0,9.358478089173634
8007,36923,-12.5,23.5,TZA35490.0,38.18624416987102
8008,36924,-12.5,24.5,TZA35491.0,58.188568552335106
8009,36925,-12.5,25.5,TZA35492.0,19.911360243956246
8010,36926,-12.5,26.5,TZA35493.0,24.84579930702845
8011,36927,-12.5,27.5,TZA35494.0,100.00000198682149
8012,36928,-12.5,28.5,TZA35495.0,93.6353087425232
8013,36929,-12.5,29.5,TZA35496.0,0.0
8014,36930,-12.5,30.5,TZA35498.0,25.777676701545715
8015,36931,-12.5,31.5,TZA35499.0,30.279924472173054
8016,37281,-13.5,21.5,TZA35851.0,75.16899903615317
8017,37282,-13.5,22.5,TZA35855.0,25.39878785610199
8018,37283,-13.5,23.5,TZA35856.0,12.679519752661387
8019,37284,-13.5,24.5,TZA35857.0,5.417424440383911
8020,37285,-13.5,25.5,TZA35858.0,1.8395955363909404
8021,37286,-13.5,26.5,TZA35859.0,0.46389733130733174
8022,37287,-13.5,27.5,TZA36215.0,25.14352947473526
8023,37288,-13.5,28.5,TZA36216.0,18.92504245042801
8024,37289,-13.5,29.5,TZA36217.0,88.42041691144308
8025,37290,-13.5,30.5,TZA36218.0,46.789467334747314
8026,37291,-13.5,31.5,RWA32969.0,36.42080624898274
8027,37641,-14.5,21.5,RWA32970.0,45.87855786085129
8028,37642,-14.5,22.5,BDI33328.0,47.53889838854472
8029,37643,-14.5,23.5,BDI33329.0,3.375500626862049
8030,37644,-14.5,24.5,BDI33330.0,25.2465158700943
8031,37645,-14.5,25.5,BDI33689.0,41.654034455617264
8032,37646,-14.5,26.5,BDI33690.0,1.4658981002867222
8033,37647,-14.5,27.5,BDI34049.0,7.427489757537842
8034,37648,-14.5,28.5,BDI34050.0,2.511999331514815e-05
8035,37649,-14.5,29.5,PNG33441.0,1.614648647856854e-14
8036,38001,-15.5,21.5,PNG33446.0,1.0683737383862422e-13
8037,38002,-15.5,22.5,PNG33447.0,4.77807420958329e-14
8038,38003,-15.5,23.5,PNG33450.0,1.7381496727466583
8039,38004,-15.5,24.5,PNG33451.0,2.153983588020007
8040,38005,-15.5,25.5,PNG33801.0,0.17498730060954887
8041,38006,-15.5,26.5,PNG33802.0,13.532882928848267
8042,38007,-15.5,27.5,PNG33803.0,0.0
8043,38008,-15.5,28.5,PNG33804.0,64.30221199989319
8044,38009,-15.5,29.5,PNG33811.0,50.200302402178444
8045,38361,-16.5,21.5,PNG33812.0,8.275134364763897
8046,38363,-16.5,23.5,PNG34161.0,76.10266009966531
8047,38364,-16.5,24.5,PNG34162.0,11.091477672259014
8048,38365,-16.5,25.5,PNG34163.0,0.8808567188680172
8049,38366,-16.5,26.5,PNG34164.0,0.7648992973069351
8050,38367,-16.5,27.5,PNG34165.0,0.9296598533789316
8051,38368,-16.5,28.5,PNG34171.0,0.45813760564972955
8052,38722,-17.5,22.5,PNG34172.0,1.6124155993262927
8053,38723,-17.5,23.5,PNG34173.0,6.037835280100504
8054,38724,-17.5,24.5,PNG34521.0,45.104675491650895
8055,38725,-17.5,25.5,PNG34522.0,14.48873778184255
8056,38726,-17.5,26.5,PNG34523.0,54.59585885206858
8057,38727,-17.5,27.5,PNG34524.0,57.31549200912317
8058,39085,-18.5,25.5,PNG34525.0,98.36090008417764
8059,39086,-18.5,26.5,PNG34526.0,12.44444226225217
8060,35586,-8.5,126.5,PNG34527.0,4.929471015930176
8061,35852,-9.5,32.5,PNG34528.0,54.19841408729553
8062,35853,-9.5,33.5,PNG34529.0,20.69936046997706
8063,35854,-9.5,34.5,PNG34530.0,0.0
8064,36213,-10.5,33.5,PNG34531.0,0.5811438895761967
8065,36214,-10.5,34.5,PNG34534.0,99.99999602635702
8066,36573,-11.5,33.5,PNG34535.0,100.0
8067,36932,-12.5,32.5,PNG34880.0,100.0
8068,36933,-12.5,33.5,PNG34881.0,99.76080457369486
8069,37292,-13.5,32.5,PNG34882.0,46.41301731268565
8070,37293,-13.5,33.5,PNG34883.0,1.4647789609928927
8071,36219,-10.5,39.5,PNG34884.0,45.0690100590388
8072,36220,-10.5,40.5,PNG34885.0,18.00710062185923
8073,36574,-11.5,34.5,PNG34886.0,36.604514718055725
8074,36575,-11.5,35.5,PNG34887.0,100.00000198682149
8075,36576,-11.5,36.5,PNG35241.0,83.82550875345865
8076,36577,-11.5,37.5,PNG35242.0,56.304158767064415
8077,36578,-11.5,38.5,PNG35243.0,82.51869678497314
8078,36579,-11.5,39.5,PNG35244.0,72.07514444986978
8079,36580,-11.5,40.5,PNG35245.0,0.0
8080,36934,-12.5,34.5,PNG35246.0,0.07490545200804868
8081,36935,-12.5,35.5,PNG35247.0,2.982775866985321
8082,36936,-12.5,36.5,PNG35601.0,22.42520898580551
8083,36937,-12.5,37.5,PNG35602.0,33.15340479214986
8084,36938,-12.5,38.5,PNG35603.0,3.4413141508897147
8085,36939,-12.5,39.5,PNG35606.0,2.507665442923705
8086,36940,-12.5,40.5,PNG35607.0,6.856891761223475
8087,37294,-13.5,34.5,PNG35608.0,1.525481945524613
8088,37295,-13.5,35.5,PNG35611.0,16.402272880077362
8089,37296,-13.5,36.5,PNG35961.0,17.673115928967796
8090,37297,-13.5,37.5,PNG35962.0,57.39556849002838
8091,37298,-13.5,38.5,PNG35963.0,57.92622367540995
8092,37299,-13.5,39.5,PNG35966.0,62.27584779262543
8093,37300,-13.5,40.5,PNG35967.0,14.262804885705313
8094,37650,-14.5,30.5,PNG35968.0,3.7015534937381744
8095,37651,-14.5,31.5,PNG35969.0,3.554611218472322
8096,37652,-14.5,32.5,PNG35970.0,48.74557455380757
