,fid,lat,long,UN_cur_perc,NCP_cur
2692,15684,46.5,24.5,0.0004187272385677468,0.009441552218049765
2693,15685,46.5,25.5,0.0008195971907395703,0.0004854505823459476
2694,15686,46.5,26.5,0.010209657097133397,0.0026621342403814197
2695,15687,46.5,27.5,0.013533359475651525,0.014548407246669134
2696,15688,46.5,28.5,0.09174546475597153,0.16054304937521616
2697,16040,45.5,20.5,0.2912741019452061,0.024265265092253685
2698,16041,45.5,21.5,0.2279947352303024,0.016943879425525665
2699,16042,45.5,22.5,0.0014390604451346716,0.0473657933374246
2700,16043,45.5,23.5,0.0062007377867641005,0.003475221494833628
2701,16044,45.5,24.5,0.0006105386394531196,0.7028419772783915
2702,16045,45.5,25.5,5.679086572317238e-05,0.6773094336191813
2703,16046,45.5,26.5,0.0020506471705196263,0.6870687405268351
2704,16047,45.5,27.5,0.0004465349809438841,0.8362233638763428
2705,16048,45.5,28.5,0.0046547389509383795,0.5560850501060486
2706,16049,45.5,29.5,0.00014491037729040095,0.9451221625010172
2707,16401,44.5,21.5,2.870971157205321e-08,0.9447190960248312
2708,16402,44.5,22.5,3.0262407346342146e-07,0.8665156960487366
2709,16403,44.5,23.5,0.0016141588549426883,0.16265803078810373
2710,16404,44.5,24.5,2.1661828879663807e-06,0.810240109761556
2711,16405,44.5,25.5,1.7017440746937695e-08,0.941220740477244
2712,16406,44.5,26.5,0.0,0.0
2713,16407,44.5,27.5,0.0,0.0
2714,16408,44.5,28.5,0.0,0.0
2715,16762,43.5,22.5,0.0,0.0
2716,16763,43.5,23.5,0.0,0.0
2717,16764,43.5,24.5,0.0,0.0
2718,16765,43.5,25.5,0.0,0.0
2719,16766,43.5,26.5,9.165974392016356e-07,0.9481847087542216
2720,16767,43.5,27.5,0.0012289902077334768,0.2146065632502238
2721,16768,43.5,28.5,0.0,0.0
2722,14968,48.5,28.5,0.0,0.0
2723,15329,47.5,29.5,0.0,0.0
2724,15689,46.5,29.5,1.7907204182827286e-08,0.9250176747639974
2725,15690,46.5,30.5,8.472415262777917e-12,0.9999849994977316
2726,15175,47.5,-124.5,0.00012519229888676767,0.0812580535809199
2727,15176,47.5,-123.5,0.0012173708189803533,0.013544595489899317
2728,15177,47.5,-122.5,0.00025080422522553953,0.045095800111691155
2729,15178,47.5,-121.5,0.002780258993244855,0.005279916105791926
2730,15179,47.5,-120.5,0.0035557115646860198,0.0036249193362891674
2731,15180,47.5,-119.5,0.0019999025182825193,0.004215998730311791
2732,15181,47.5,-118.5,0.02045986581202655,0.014892869628965855
2733,15182,47.5,-117.5,0.0297806586592174,0.01432321717341741
2734,15183,47.5,-116.5,0.0609975478083593,0.0163410734385252
2735,15184,47.5,-115.5,0.03975652016506906,0.017280406629045803
2736,15185,47.5,-114.5,0.06845024923963097,0.0786196490128835
2737,15186,47.5,-113.5,0.022377082612102823,0.00997390535970529
2738,15187,47.5,-112.5,0.009533666437336113,0.014645546364287535
2739,15188,47.5,-111.5,0.008848507542882638,0.02712620049715042
2740,15189,47.5,-110.5,0.04397134435864498,0.04624479760726293
2741,15190,47.5,-109.5,0.0666066822662199,0.04187937701741854
2742,15191,47.5,-108.5,0.09900548176401823,0.10503776868184407
2743,15192,47.5,-107.5,0.13550274915077923,0.04179860527316729
2744,15193,47.5,-106.5,0.1102685947824358,0.06529727081457774
2745,15194,47.5,-105.5,0.1079215094084287,0.045713418473800026
2746,15195,47.5,-104.5,0.11050346869282524,0.048545551796754204
2747,15196,47.5,-103.5,0.10210679999062063,0.009086289753516516
2748,15197,47.5,-102.5,0.07947860695019075,0.049983477840820946
2749,15198,47.5,-101.5,0.026611070095022768,0.063461867471536
2750,15199,47.5,-100.5,0.003974511939481487,0.031487361838420234
2751,15200,47.5,-99.5,0.0007075144949785213,0.03295437184472879
2752,15201,47.5,-98.5,0.00012367232859229434,0.18359602987766266
2753,15202,47.5,-97.5,0.0002003220254822688,0.028890966127316158
2754,15203,47.5,-96.5,0.002714263068194657,0.02493996173143387
2755,15204,47.5,-95.5,0.010483917345184448,0.04530101642012596
2756,15205,47.5,-94.5,0.0024917224079480486,0.3114630877971649
2757,15206,47.5,-93.5,0.00021663622506592174,0.9228962262471517
2758,15207,47.5,-92.5,0.0032983914809343183,0.5876439412434896
2759,15208,47.5,-91.5,0.0026287010137121237,0.8321340084075928
2760,15211,47.5,-88.5,0.002511262814285572,0.23583050072193146
2761,15536,46.5,-123.5,0.01617396139823426,0.1363006333510081
2762,15537,46.5,-122.5,0.02260273808488365,0.17343070606390634
2763,15538,46.5,-121.5,0.012595839343150967,0.5980984369913737
2764,15539,46.5,-120.5,0.015446466359031545,0.5718312859535217
2765,15540,46.5,-119.5,0.007808804394975374,0.5575516223907471
2766,15541,46.5,-118.5,0.0033114869660431073,0.6180446942647299
2767,15542,46.5,-117.5,0.004766055338793968,0.6274700363477071
2768,15543,46.5,-116.5,4.112242256246808e-07,0.9638317624727885
2769,15544,46.5,-115.5,1.8770171275981853e-08,0.9539613723754883
2770,15545,46.5,-114.5,0.014245725100857861,0.3967781762282054
2771,15546,46.5,-113.5,0.0006942418777362903,0.20909957587718964
2772,15547,46.5,-112.5,0.000699412196526466,0.8997628887494405
2773,15548,46.5,-111.5,0.025511846120904146,0.559868852297465
2774,15549,46.5,-110.5,0.003932554270068005,0.5981766978899637
2775,15550,46.5,-109.5,6.10870779015797e-05,0.8087303439776102
2776,15551,46.5,-108.5,2.0871006420518106e-05,0.831059475739797
2777,15552,46.5,-107.5,0.0019249309794551715,0.16099963585535684
2778,15553,46.5,-106.5,0.002055326988074889,0.2542493095000585
2779,15554,46.5,-105.5,0.01679903150433424,0.5824816624323527
2780,15555,46.5,-104.5,0.021336346053826435,0.2932685116926829
2781,15556,46.5,-103.5,0.007237746624895299,0.3387251595656077
2782,15557,46.5,-102.5,0.000812210397037316,0.42068928480148315
2783,15558,46.5,-101.5,0.0011306106703174838,0.3011415998140971
2784,15559,46.5,-100.5,0.03277567066273802,0.17644819617271423
2785,15560,46.5,-99.5,0.03857997079193904,0.07296194632848103
2786,15561,46.5,-98.5,0.02924646787375587,0.0704502488176028
2787,15562,46.5,-97.5,0.0076329314516501955,0.28866617878278095
2788,15563,46.5,-96.5,0.01682269061948672,0.3345983525117238
2789,15564,46.5,-95.5,0.0037990101433153707,0.5265335639317831
2790,15565,46.5,-94.5,0.01038383576577252,0.46115299065907794
2791,15566,46.5,-93.5,0.012766939662964943,0.46439307928085327
2792,15567,46.5,-92.5,0.03494093735539091,0.43800302346547443
2793,15568,46.5,-91.5,0.027769819150476917,0.32417527834574383
2794,15569,46.5,-90.5,0.0111883323540536,0.22280248006184897
2795,15570,46.5,-89.5,0.0004051973739387732,0.886394997437795
2796,15571,46.5,-88.5,0.003137992601735543,0.6106947660446167
2797,15572,46.5,-87.5,4.6604136992005565e-05,0.8853783210118612
2798,15573,46.5,-86.5,0.0005728873929668382,0.8285155296325684
2799,15591,46.5,-68.5,0.002294990195339839,0.26585742831230164
2800,15896,45.5,-123.5,0.008917268202857419,0.04428530608614286
2801,15897,45.5,-122.5,0.0101713885993274,0.019592036803563435
2802,15898,45.5,-121.5,0.01276762121315931,0.0170287328461806
2803,15899,45.5,-120.5,0.0006428856854825575,0.04542802398403486
2804,15900,45.5,-119.5,0.002274353960404575,0.027438795194029808
2805,15901,45.5,-118.5,0.007645040871952993,0.0077043829175333185
2806,15902,45.5,-117.5,0.0062725450799165725,0.009057138425608477
2807,15903,45.5,-116.5,0.0006991366753208014,0.038569665203491844
2808,15904,45.5,-115.5,2.6102236983272417e-06,0.5697715481122335
2809,15905,45.5,-114.5,9.122408648305157e-07,0.8783165812492371
2810,15906,45.5,-113.5,7.400277987692553e-05,0.2955227792263031
2811,15907,45.5,-112.5,0.006326914651154362,8.861690730554983e-06
2812,15908,45.5,-111.5,0.003962630869157011,5.0554463086882606e-05
2813,15909,45.5,-110.5,0.002133914469579475,0.0030795893787095943
2814,15910,45.5,-109.5,0.007684570145751181,0.006777279544621706
2815,15911,45.5,-108.5,0.08459165775309103,0.005558754007021586
2816,15912,45.5,-107.5,0.0424005798613392,0.02012943538526694
2817,15913,45.5,-106.5,0.014087733402045735,0.03527475272615751
2818,15914,45.5,-105.5,0.019429077181031335,0.0205009076744318
2819,15915,45.5,-104.5,0.02374969706052631,0.0012550053652375937
2820,15916,45.5,-103.5,0.011194694254160028,0.022899051507314045
2821,15917,45.5,-102.5,2.7625216158876623e-05,0.04664628813043237
2822,15918,45.5,-101.5,0.00012258507446155593,0.003034959159170588
2823,15919,45.5,-100.5,5.174078539326117e-06,0.027732956533630688
2824,15920,45.5,-99.5,2.534386357782616e-06,0.007106051004181306
2825,15921,45.5,-98.5,1.4146129191450897e-06,0.14218835781017938
2826,15922,45.5,-97.5,2.0561435946213213e-05,0.3497747977574666
2827,15923,45.5,-96.5,0.0011602271228255058,0.19130351146062216
2828,15924,45.5,-95.5,0.0008970491788509469,0.24305708706378937
2829,15925,45.5,-94.5,9.095686715363346e-06,0.0013152515360464652
2830,15926,45.5,-93.5,5.799922509019751e-07,0.0013818966302399833
2831,15927,45.5,-92.5,0.0,0.0
2832,15928,45.5,-91.5,3.5281824404993946e-07,0.6346686085065206
2833,15929,45.5,-90.5,9.000216245392363e-08,0.8043884436289469
2834,15930,45.5,-89.5,4.976711780810199e-05,0.9619090755780538
2835,15931,45.5,-88.5,2.5904268448038302e-06,0.9163168668746948
2836,15932,45.5,-87.5,2.7684908150833297e-05,0.7429726322491964
2837,15933,45.5,-86.5,0.00101244317554318,0.02975534461438656
2838,15934,45.5,-85.5,1.093137127740849e-05,0.30558159947395325
2839,15935,45.5,-84.5,0.0,1.00000003973643
2840,15950,45.5,-69.5,3.295461499296917e-09,0.6724640329678854
2841,15951,45.5,-68.5,0.0,0.0
2842,16256,44.5,-123.5,0.0008827115204259222,0.004257032026847203
2843,16257,44.5,-122.5,0.004218881757227542,0.0056939502246677876
2844,16258,44.5,-121.5,0.001295269176987148,0.038414204493165016
2845,16259,44.5,-120.5,0.0004175730564724163,0.04358237857619921
2846,16260,44.5,-119.5,0.00218031474828985,0.04092016195257505
2847,16261,44.5,-118.5,0.004419356997116137,0.011868402749920884
2848,16262,44.5,-117.5,0.002135276064247291,0.01044652791460976
2849,16263,44.5,-116.5,0.009536099642338087,0.015192125303049883
2850,16264,44.5,-115.5,0.006779217535897369,0.007660229224711657
2851,16265,44.5,-114.5,0.011984078453695214,0.08118956287701924
2852,16266,44.5,-113.5,0.10151204570486881,0.005083642279108365
2853,16267,44.5,-112.5,0.07246579036875478,0.019669235373536747
2854,16268,44.5,-111.5,0.016147669895313965,0.0026498930528759956
2855,16269,44.5,-110.5,0.027561146592539464,0.009138605246941248
2856,16270,44.5,-109.5,0.04134890785678135,0.008808492061992487
2857,16271,44.5,-108.5,0.007283963026976275,0.047523483633995056
2858,16272,44.5,-107.5,0.06232858762247133,0.11667489012082417
2859,16273,44.5,-106.5,0.0233960606200533,0.009140131063759327
2860,16274,44.5,-105.5,0.007276893620201163,0.2884855618079503
2861,16275,44.5,-104.5,0.0002673009054060873,0.8551308512687683
2862,16276,44.5,-103.5,0.00011791652179982355,0.93087371190389
2863,16277,44.5,-102.5,6.581571410105572e-05,0.9612374703089396
2864,16278,44.5,-101.5,0.00011482595633243163,0.952883760134379
2865,16279,44.5,-100.5,0.000314559144182928,0.8555008371671041
2866,16280,44.5,-99.5,0.01546343516875731,0.42151692509651184
2867,16281,44.5,-98.5,0.0020916838036321625,0.858467717965444
2868,16282,44.5,-97.5,1.0979421861599703e-05,0.9185235897699991
2869,16283,44.5,-96.5,0.028405193523617235,0.10180295755465825
2870,16284,44.5,-95.5,0.06641735782807856,0.18613148729006448
2871,16285,44.5,-94.5,0.0,0.999999980131785
2872,16286,44.5,-93.5,0.0,0.0
2873,16287,44.5,-92.5,0.0,0.0
2874,16288,44.5,-91.5,0.0,0.0
2875,16289,44.5,-90.5,0.0,0.0
2876,16290,44.5,-89.5,0.0,0.0
2877,16291,44.5,-88.5,0.0,0.0
2878,16292,44.5,-87.5,0.0,0.0
2879,16293,44.5,-86.5,2.0696396331914925e-08,0.9954482515652975
2880,16294,44.5,-85.5,0.00014290484208388397,0.3848583896954854
2881,16295,44.5,-84.5,0.0,1.0000001192092896
2882,16296,44.5,-83.5,0.0,0.0
2883,16307,44.5,-72.5,0.00017061010897695555,0.25897977749506634
2884,16308,44.5,-71.5,2.700335192628467e-06,0.6891474922498068
2885,16309,44.5,-70.5,0.0,1.0000000198682149
2886,16310,44.5,-69.5,2.6684393657048416e-06,0.5144099990526835
2887,16311,44.5,-68.5,0.00023643860492818442,0.37020718057950336
2888,16312,44.5,-67.5,0.00048701701575249633,0.17843561867872873
2889,16615,43.5,-124.5,0.0019118556722096801,0.007873968997349342
2890,16616,43.5,-123.5,0.0038475300943563748,0.0021677593079706035
2891,16617,43.5,-122.5,0.0019453727117596594,0.0030401122445861497
2892,16618,43.5,-121.5,0.0006601965510358384,0.010399342825015387
2893,16619,43.5,-120.5,0.0027179934913417847,0.015406906604766846
2894,16620,43.5,-119.5,0.009415671609596603,0.006832693703472614
2895,16621,43.5,-118.5,0.009502300099681503,0.010400990024209023
2896,16622,43.5,-117.5,0.021868868301761338,0.037093691527843475
2897,16623,43.5,-116.5,0.014492118478591583,0.051880039274692535
2898,16624,43.5,-115.5,0.04138766079693927,0.06230970720450083
2899,16625,43.5,-114.5,0.02325122846711881,0.03500579670071602
2900,16626,43.5,-113.5,0.035923667372788515,0.02838372563322385
2901,16627,43.5,-112.5,0.05110213185894068,0.048419823249181114
2902,16628,43.5,-111.5,0.0893720008172298,0.0698435405890147
2903,16629,43.5,-110.5,0.09040851745908365,0.07419624427954356
2904,16630,43.5,-109.5,0.053896725502737476,0.2587729940811793
2905,16631,43.5,-108.5,0.026013046089290944,0.16232349971930185
2906,16632,43.5,-107.5,0.07186861569681861,0.04220777377486229
2907,16633,43.5,-106.5,0.02411079190528333,0.09771063923835754
2908,16634,43.5,-105.5,0.06412590620909667,0.08477188398440678
2909,16635,43.5,-104.5,0.013624382179965606,0.07029576847950618
2910,16636,43.5,-103.5,0.00010433838629561513,0.14912534008423486
2911,16637,43.5,-102.5,2.4006679024402936e-06,0.10667004436254501
2912,16638,43.5,-101.5,9.715147763070054e-06,0.11655882000923157
2913,16639,43.5,-100.5,0.00020576843783036249,0.08398446937402089
2914,16640,43.5,-99.5,0.007207980082213147,0.05958454683423042
2915,16641,43.5,-98.5,0.0068862828092639446,0.14038686205943426
2916,16642,43.5,-97.5,0.043655686394975045,0.4656669596831004
2917,16643,43.5,-96.5,0.0007051988904895354,0.8222051858901978
2918,16644,43.5,-95.5,0.0031468875542262744,0.4595881700515747
2919,16645,43.5,-94.5,0.02325178855251785,0.5062247117360433
2920,16646,43.5,-93.5,0.018703294331888783,0.23382036884625754
2921,16647,43.5,-92.5,0.0046310092882404525,0.09241807709137599
2922,16648,43.5,-91.5,0.006996708895892204,0.2705198625723521
2923,16649,43.5,-90.5,0.016120193788418315,0.3782472809155782
2924,16650,43.5,-89.5,0.03967635703304196,0.4366285800933838
2925,16651,43.5,-88.5,0.07160517662471264,0.28277894854545593
2926,16652,43.5,-87.5,0.023154226600250714,0.38543397188186646
2927,16653,43.5,-86.5,0.0035265966083761107,0.7035199999809265
2928,16654,43.5,-85.5,7.584386430672155e-07,0.6741078893343607
2929,16655,43.5,-84.5,0.0,0.999999980131785
2930,16656,43.5,-83.5,0.0006992424387824328,0.7620258728663126
2931,16664,43.5,-75.5,0.0025794394303947786,0.5427366892496744
2932,16665,43.5,-74.5,0.06737729323498079,0.1287329743305842
2933,16666,43.5,-73.5,0.020307445921942207,0.30442744493484497
2934,16667,43.5,-72.5,9.127941259709111e-07,0.9314900636672974
2935,16668,43.5,-71.5,0.04729476925775289,0.4086211025714874
2936,16669,43.5,-70.5,0.008673552794251478,0.5304982463518778
2937,16975,42.5,-124.5,4.6105140640502865e-05,0.8101138671239217
2938,16976,42.5,-123.5,0.0062833611853561145,0.3976145088672638
2939,16977,42.5,-122.5,0.012001947242313528,0.26838061213493347
2940,16978,42.5,-121.5,0.01645052019499531,0.24250712990760803
2941,16979,42.5,-120.5,0.0,0.0
2942,16980,42.5,-119.5,0.0010013786714583833,0.6705388824144999
2943,16981,42.5,-118.5,0.01011235390580301,0.23021038870016733
2944,16982,42.5,-117.5,0.026785138500372965,0.06891401608784993
2945,16983,42.5,-116.5,0.015243185929681435,0.08021268993616104
2946,16984,42.5,-115.5,0.0027846115721378954,0.5764525334040324
2947,16985,42.5,-114.5,0.014873833874343727,0.2752072513103485
2948,16986,42.5,-113.5,0.031366465135030615,0.3997196654478709
2949,16987,42.5,-112.5,0.06739853890428706,0.3920741577943166
2950,16988,42.5,-111.5,0.05738606014277533,0.34882601102193195
2951,16989,42.5,-110.5,0.08328082576692518,0.326249102751414
2952,16990,42.5,-109.5,0.08338469610591528,0.2686316668987274
2953,16991,42.5,-108.5,0.008001722885503203,0.6762136022249857
2954,16992,42.5,-107.5,0.001834381230346723,0.8448173006375631
2955,16993,42.5,-106.5,0.0007997643243191238,0.8381298979123434
2956,16994,42.5,-105.5,0.0019838382275305048,0.27187416950861615
2957,16995,42.5,-104.5,0.0007342132370312488,0.6983002424240112
2958,16996,42.5,-103.5,0.0077680205225578855,0.16295491655667624
2959,16997,42.5,-102.5,0.029192345690588165,0.031247875342766445
2960,16998,42.5,-101.5,0.016512639586914093,0.2722802956899007
2961,16999,42.5,-100.5,0.01875340652956958,0.023197162275513012
2962,17000,42.5,-99.5,0.004897079254025164,0.10782780994971593
2963,17001,42.5,-98.5,0.0032956195112776245,0.3247356116771698
2964,17002,42.5,-97.5,0.060741446033620125,0.0006843888356039921
2965,17003,42.5,-96.5,0.04391268499317893,0.0050041391514241695
2966,17004,42.5,-95.5,0.0003716879625218476,0.10448527832825978
2967,17005,42.5,-94.5,5.379251242513782e-05,2.0207612634540383e-17
2968,17006,42.5,-93.5,0.00014230478672311035,3.4056829072543515e-17
2969,17007,42.5,-92.5,8.360377557937354e-06,0.4323841134707133
2970,17008,42.5,-91.5,0.006466276732485245,0.08711051940917969
2971,17009,42.5,-90.5,0.007857252512266138,0.00020798747330748787
2972,17010,42.5,-89.5,0.0029155403164313727,7.319770854034384e-06
2973,17011,42.5,-88.5,0.014575709770130257,0.0015964032306025426
2974,17012,42.5,-87.5,0.009691556856782893,0.033942632377147675
2975,17013,42.5,-86.5,0.006460279841399171,0.002995890099555254
2976,17014,42.5,-85.5,0.011789123643452712,0.00048127608412566286
2977,17015,42.5,-84.5,0.0034679283859040872,0.05085620532433192
2978,17022,42.5,-77.5,0.001771646654242594,0.01457957737147808
2979,17023,42.5,-76.5,0.00011702176738398759,2.9042426009115077e-16
2980,17024,42.5,-75.5,5.4312703801645575e-05,0.00346657603707475
2981,17025,42.5,-74.5,6.94495199198667e-11,0.17066929737726846
2982,17026,42.5,-73.5,0.017334046974129144,6.654780736425892e-05
2983,17027,42.5,-72.5,0.009007675117975598,0.007532587740570307
2984,17028,42.5,-71.5,0.00034209329322377926,0.0002970136411022395
2985,17029,42.5,-70.5,2.5120039945315976e-05,0.017184147766480844
2986,17336,41.5,-123.5,7.80139029138692e-06,0.13218137125174204
2987,17337,41.5,-122.5,0.0,0.0
2988,17338,41.5,-121.5,0.0,0.0
2989,17339,41.5,-120.5,0.0,1.0000000198682149
2990,17340,41.5,-119.5,4.80739791058281e-07,0.9624850153923035
2991,17341,41.5,-118.5,0.009558338592456814,0.01608540986975034
2992,17342,41.5,-117.5,0.0006627745677257183,0.15281949440638223
2993,17343,41.5,-116.5,0.005920836523314073,0.17098561426003775
2994,17344,41.5,-115.5,0.0,0.0
2995,17345,41.5,-114.5,0.000528757349064582,0.08061003933350246
2996,17346,41.5,-113.5,3.8506377940718105e-08,3.9553876961816326e-20
2997,17347,41.5,-112.5,9.331180365597368e-08,1.877460483106277e-16
2998,17348,41.5,-111.5,2.683985851796977e-05,0.027990258609255154
2999,17349,41.5,-110.5,1.6643737098664077e-05,6.190179644260981e-17
3000,17350,41.5,-109.5,0.00032283469374267586,0.02996045909821987
3001,17351,41.5,-108.5,0.008304466639109291,0.000305425104064246
3002,17352,41.5,-107.5,0.025017057041327482,0.012922203168272972
3003,17353,41.5,-106.5,0.006489033205007401,0.02871991569797198
3004,17354,41.5,-105.5,0.08596953546566757,0.001713175093755126
3005,17355,41.5,-104.5,0.6314564532639055,0.0008860759941550592
3006,17356,41.5,-103.5,0.4200455308840283,0.01126544177532196
3007,17357,41.5,-102.5,0.1615730488747078,0.05322046826283137
3008,17358,41.5,-101.5,0.046200281709253825,0.015566785509387652
3009,17359,41.5,-100.5,0.0917635096455623,0.017206369588772457
3010,17360,41.5,-99.5,0.10083742704765004,0.018827772388855617
3011,17361,41.5,-98.5,0.02778043017107299,0.06276519720753033
3012,17362,41.5,-97.5,0.020537031045806356,0.21312135954697928
3013,17363,41.5,-96.5,0.03605827191231386,0.36813576022783917
3014,17364,41.5,-95.5,0.002978722727332153,0.76699831088384
3015,17365,41.5,-94.5,0.0035112057142907232,0.615240216255188
3016,17366,41.5,-93.5,0.005404725876403782,0.31467634439468384
3017,17367,41.5,-92.5,0.03992267199791436,0.35221050182978314
3018,17368,41.5,-91.5,0.03764411506981281,0.4377472798029582
3019,17369,41.5,-90.5,1.0399070651506731e-05,0.8702614704767863
3020,17370,41.5,-89.5,0.0040876272202966185,0.3632784088452657
3021,17371,41.5,-88.5,0.15857937620527543,0.08820667614539464
3022,17372,41.5,-87.5,0.00016990086242147374,0.4418666362762451
3023,17373,41.5,-86.5,0.00039276451732637746,0.9182770252227783
3024,17374,41.5,-85.5,0.0,0.0
3025,17375,41.5,-84.5,0.0,0.0
3026,17379,41.5,-80.5,0.0,0.0
3027,17380,41.5,-79.5,0.0,0.0
3028,17381,41.5,-78.5,0.0,0.0
3029,17382,41.5,-77.5,0.0,0.0
3030,17383,41.5,-76.5,0.0,0.0
3031,17384,41.5,-75.5,0.0,0.0
3032,17385,41.5,-74.5,0.0,0.0
3033,17386,41.5,-73.5,0.0,0.9999999602635702
3034,17387,41.5,-72.5,0.0001723782995349389,0.05782728145519892
3035,17388,41.5,-71.5,0.0002517340266494798,0.04758226498961449
3036,17389,41.5,-70.5,0.0,0.0
3037,17695,40.5,-124.5,1.4101965047017833e-07,0.4455731709798177
3038,17696,40.5,-123.5,0.00022640891854034694,0.06621613974372546
3039,17697,40.5,-122.5,0.0018658862139414108,0.1460661751528581
3040,17698,40.5,-121.5,0.00038375710963905546,0.16598196824391684
3041,17699,40.5,-120.5,0.0014092136333601047,0.0014016106724739075
3042,17700,40.5,-119.5,0.0015999426136861228,0.004430811541775863
3043,17701,40.5,-118.5,0.002637034000052748,0.0015552711362640064
3044,17702,40.5,-117.5,0.004476766188261118,0.013216607893506685
3045,17703,40.5,-116.5,0.007578141012889297,0.012334286545713743
3046,17704,40.5,-115.5,0.001771407511075363,0.03715871274471283
3047,17705,40.5,-114.5,0.007547358052476002,0.02361606868604819
3048,17706,40.5,-113.5,0.0059751417965301324,0.060275156050920486
3049,17707,40.5,-112.5,0.008322530984875525,0.050976152221361794
3050,17708,40.5,-111.5,0.004151197972088797,0.05798506240049998
3051,17709,40.5,-110.5,0.004346275443564963,0.035524011900027595
3052,17710,40.5,-109.5,0.008772708146791567,0.338559627532959
3053,17711,40.5,-108.5,0.049377979911267064,0.10245794554551442
3054,17712,40.5,-107.5,0.04149742735084983,0.22389652331670126
3055,17713,40.5,-106.5,0.09456636942361234,0.18437659740447998
3056,17714,40.5,-105.5,0.00948822912269064,0.05409704148769379
3057,17715,40.5,-104.5,0.006727559944114332,0.24030421674251556
3058,17716,40.5,-103.5,0.0002384303652578831,0.5276877284049988
3059,17717,40.5,-102.5,0.001601208003639518,0.03531906629602114
3060,17718,40.5,-101.5,4.5282410131597816e-05,0.5636584361394247
3061,17719,40.5,-100.5,2.3395307459848707e-05,0.37214304010073346
3062,17720,40.5,-99.5,4.765793253527287e-13,0.9998233119646708
3063,17721,40.5,-98.5,2.8242832105976562e-05,0.11154183745384216
3064,17722,40.5,-97.5,0.0002253796385917473,0.05546367665131887
3065,17723,40.5,-96.5,7.987709554303226e-05,0.6532470981280009
3066,17724,40.5,-95.5,0.0007092998606669293,0.8272358973821005
3067,17725,40.5,-94.5,0.0066912779989234785,0.7095971902211508
3068,17726,40.5,-93.5,0.0027992544718862668,0.4631985624631246
3069,17727,40.5,-92.5,0.04997972723765278,0.2112777978181839
3070,17728,40.5,-91.5,0.08342896925831539,0.12416561444600423
3071,17729,40.5,-90.5,0.026244671322001093,0.15123338997364044
3072,17730,40.5,-89.5,0.017025493327479525,0.250222976009051
3073,17731,40.5,-88.5,0.004313938182088897,0.45344770948092145
3074,17732,40.5,-87.5,0.03300382886882225,0.3913262685139974
3075,17733,40.5,-86.5,0.008576272191613731,0.6303959290186564
3076,17734,40.5,-85.5,0.006220621852715555,0.7558501561482748
3077,17735,40.5,-84.5,0.0029683852088968157,0.7245496908823649
3078,17736,40.5,-83.5,3.2791379135539714e-05,0.9246882597605387
3079,17737,40.5,-82.5,1.4516409845828834e-05,0.6778866052627563
3080,17738,40.5,-81.5,2.8471256953886153e-06,0.7592121362686157
3081,17739,40.5,-80.5,5.430652397088498e-08,0.9384375214576721
3082,17740,40.5,-79.5,0.0016378935674455774,0.7225905060768127
3083,17741,40.5,-78.5,0.019477244526664685,0.6228886047999064
3084,17742,40.5,-77.5,0.0005226731165622929,0.6531928181648254
3085,17743,40.5,-76.5,0.005200097268300535,0.5072332421938578
3086,17744,40.5,-75.5,0.003227946760483101,0.7274735569953918
3087,17745,40.5,-74.5,0.011459440458050049,0.5882960557937622
3088,18056,39.5,-123.5,8.969198169781046e-05,0.959438145160675
3089,18057,39.5,-122.5,0.0,1.0000001192092896
3090,18058,39.5,-121.5,0.0018744210817322935,0.3517078955968221
3091,18059,39.5,-120.5,0.028865221472530986,0.19860912362734476
3092,18060,39.5,-119.5,0.04552694511702809,0.1351635456085205
3093,18061,39.5,-118.5,0.04840179124004769,0.23175160586833954
3094,18062,39.5,-117.5,0.03621870025728614,0.16909030576546988
3095,18063,39.5,-116.5,0.0600807855872979,0.24741004407405853
3096,18064,39.5,-115.5,0.16642227128552417,0.20551069577534994
3097,18065,39.5,-114.5,0.05156804267136043,0.2831113437811534
3098,18066,39.5,-113.5,0.04980909533392603,0.47738851110140484
3099,18067,39.5,-112.5,0.022379695111037334,0.55118195215861
3100,18068,39.5,-111.5,0.013261897987195731,0.4730326334635417
3101,18069,39.5,-110.5,0.0056753168758819595,0.6293214162190756
3102,18070,39.5,-109.5,0.018827482538904858,0.3758815626303355
3103,18071,39.5,-108.5,0.03376906104455052,0.09356004744768143
3104,18072,39.5,-107.5,0.021715865463874037,0.1440091778834661
3105,18073,39.5,-106.5,0.04636853109398637,0.12453339000542958
3106,18074,39.5,-105.5,0.004821936831751059,0.4012429614861806
3107,18075,39.5,-104.5,0.004360055097833289,0.11115321268637975
3108,18076,39.5,-103.5,0.013811416129225198,0.005085651607563098
3109,18077,39.5,-102.5,0.022422267743800624,0.02359692317744096
3110,18078,39.5,-101.5,0.017007858084108388,0.016363129019737244
3111,18079,39.5,-100.5,0.032859904067325224,5.0468935720952386e-06
3112,18080,39.5,-99.5,0.026104966839346294,0.00653989411269625
3113,18081,39.5,-98.5,0.00030504844879651523,0.0020632874220609665
3114,18082,39.5,-97.5,0.0025352300009019737,0.00018000277729394534
3115,18083,39.5,-96.5,0.0021893457396165847,0.0027998798759654164
3116,18084,39.5,-95.5,1.6704078335048827e-06,0.0
3117,18085,39.5,-94.5,4.4608551790988434e-05,0.0
3118,18086,39.5,-93.5,6.9992874629499e-05,0.0
