,lat1,long1,lat2,long2,lat3,long3,lat4,long4,lat5,long5,NCP_cur,pop,PN,country,PNpop_c_norm
6758,66.0,26.0,65.0,26.0,65.0,27.0,66.0,27.0,66.0,26.0,69.17537933704354,96894.0,7895254.5,Pakistan,0.020797499191951663
6759,67.0,26.0,66.0,26.0,66.0,27.0,67.0,27.0,67.0,26.0,48.17262725312773,1381500.0,23956032.0,Pakistan,0.10865333544939557
6760,68.0,26.0,67.0,26.0,67.0,27.0,68.0,27.0,68.0,26.0,54.12539525824901,2784195.0,24480830.0,Pakistan,0.16851652360406974
6761,69.0,26.0,68.0,26.0,68.0,27.0,69.0,27.0,69.0,26.0,43.40603466300488,2446833.0,27424166.0,Pakistan,0.16062678809670652
6762,70.0,26.0,69.0,26.0,69.0,27.0,70.0,27.0,70.0,26.0,39.35638900459764,344350.0,3210887.5,Pakistan,0.021230368123191744
6763,71.0,26.0,70.0,26.0,70.0,27.0,71.0,27.0,71.0,26.0,40.490940228338445,226035.0,3082376.25,India,0.01600238821810284
6764,72.0,26.0,71.0,26.0,71.0,27.0,72.0,27.0,72.0,26.0,52.49782865730989,587436.0,6978401.0,India,0.03939949487932762
6765,73.0,26.0,72.0,26.0,72.0,27.0,73.0,27.0,73.0,26.0,38.83613416632619,2009249.0,18767988.0,India,0.12394653270228984
6766,74.0,26.0,73.0,26.0,73.0,27.0,74.0,27.0,74.0,26.0,38.71271559182642,3087458.0,42141208.0,India,0.21866114701430298
6767,75.0,26.0,74.0,26.0,74.0,27.0,75.0,27.0,75.0,26.0,55.24267490068283,4439332.0,62730344.0,India,0.31893523585337286
6768,76.0,26.0,75.0,26.0,75.0,27.0,76.0,27.0,76.0,26.0,73.072840714095,3821836.0,42844720.0,India,0.25091142525734544
6769,77.0,26.0,76.0,26.0,76.0,27.0,77.0,27.0,77.0,26.0,63.97133200609792,3864042.0,32977822.0,India,0.23175985433892782
6770,78.0,26.0,77.0,26.0,77.0,27.0,78.0,27.0,78.0,26.0,66.7809962200237,5365614.0,46345264.0,India,0.322992802615018
6771,79.0,26.0,78.0,26.0,78.0,27.0,79.0,27.0,79.0,26.0,66.36697694554276,6187080.0,61314304.0,India,0.3891358025107357
6772,80.0,26.0,79.0,26.0,79.0,27.0,80.0,27.0,80.0,26.0,54.167985098897475,7183978.0,69071936.0,India,0.44733731424728684
6773,81.0,26.0,80.0,26.0,80.0,27.0,81.0,27.0,81.0,26.0,40.370513283312576,7173376.0,77166896.0,India,0.4640558187078217
6774,82.0,26.0,81.0,26.0,81.0,27.0,82.0,27.0,82.0,26.0,37.20650630805382,11200681.0,92523624.0,India,0.6652943425955409
6775,83.0,26.0,82.0,26.0,82.0,27.0,83.0,27.0,83.0,26.0,48.579518399557806,11859213.0,101224824.0,India,0.7113242203088952
6776,84.0,26.0,83.0,26.0,83.0,27.0,84.0,27.0,84.0,26.0,40.28550660052746,9089924.0,109506400.0,India,0.6128933565072625
6777,85.0,26.0,84.0,26.0,84.0,27.0,85.0,27.0,85.0,26.0,49.29955132664674,9414049.0,82278120.0,India,0.5687408904614967
6778,86.0,26.0,85.0,26.0,85.0,27.0,86.0,27.0,86.0,26.0,28.14967073156059,5298257.0,48870156.0,India,0.3255247977465864
6779,87.0,26.0,86.0,26.0,86.0,27.0,87.0,27.0,87.0,26.0,44.07105819884735,4475552.0,20677248.0,India,0.23129325002926404
6780,88.0,26.0,87.0,26.0,87.0,27.0,88.0,27.0,88.0,26.0,59.25516442066928,4144663.0,14757512.0,Nepal,0.20488352385762695
6781,89.0,26.0,88.0,26.0,88.0,27.0,89.0,27.0,89.0,26.0,60.435637398900575,6492351.0,76825360.0,India,0.4348076152120999
6782,90.0,26.0,89.0,26.0,89.0,27.0,90.0,27.0,90.0,26.0,58.85016540913915,3702181.0,108182656.0,India,0.38442627456961215
6783,91.0,26.0,90.0,26.0,90.0,27.0,91.0,27.0,91.0,26.0,77.7358296337277,2578733.0,102349648.0,India,0.3250048017945736
6784,92.0,26.0,91.0,26.0,91.0,27.0,92.0,27.0,92.0,26.0,68.60783462322377,4006477.0,95952336.0,India,0.3712412486996325
6785,93.0,26.0,92.0,26.0,92.0,27.0,93.0,27.0,93.0,26.0,76.44191764638903,5018825.0,85433728.0,India,0.39134142109521575
6786,94.0,26.0,93.0,26.0,93.0,27.0,94.0,27.0,94.0,26.0,80.06410775228096,3107817.0,64396892.0,India,0.2666993247381409
6787,95.0,26.0,94.0,26.0,94.0,27.0,95.0,27.0,95.0,26.0,73.55679113530365,3858918.0,105115208.0,India,0.3844875854444093
6788,96.0,26.0,95.0,26.0,95.0,27.0,96.0,27.0,96.0,26.0,62.95024298521608,1136475.0,28514492.0,Burma,0.10805530227592279
6789,97.0,26.0,96.0,26.0,96.0,27.0,97.0,27.0,97.0,26.0,82.63923346870608,105790.0,10346740.0,Burma,0.026367619634709485
6790,98.0,26.0,97.0,26.0,97.0,27.0,98.0,27.0,98.0,26.0,87.95388986457864,78566.0,9551078.0,Burma,0.023540419900902925
6791,99.0,26.0,98.0,26.0,98.0,27.0,99.0,27.0,99.0,26.0,91.49048058437116,430937.0,14616601.0,Burma,0.04903885436199898
6792,100.0,26.0,99.0,26.0,99.0,27.0,100.0,27.0,100.0,26.0,75.20394836786906,1202692.0,19853064.0,China,0.09246520175680764
6793,101.0,26.0,100.0,26.0,100.0,27.0,101.0,27.0,101.0,26.0,53.077224397760034,651599.0,12470735.0,China,0.053731520447107516
6794,102.0,26.0,101.0,26.0,101.0,27.0,102.0,27.0,102.0,26.0,68.42222278682874,1093984.0,15940305.0,China,0.07961642897016803
6795,103.0,26.0,102.0,26.0,102.0,27.0,103.0,27.0,103.0,26.0,64.22552000625383,1384170.0,13572481.0,China,0.0867504367062328
6796,104.0,26.0,103.0,26.0,103.0,27.0,104.0,27.0,104.0,26.0,47.09359277684278,2551303.0,22842532.0,China,0.15528863756456104
6797,105.0,26.0,104.0,26.0,104.0,27.0,105.0,27.0,105.0,26.0,49.8760073218341,5025788.0,20539116.0,China,0.2540465087987954
6798,106.0,26.0,105.0,26.0,105.0,27.0,106.0,27.0,106.0,26.0,43.16936935618788,4841286.0,48115528.0,China,0.30478506779850806
6799,107.0,26.0,106.0,26.0,106.0,27.0,107.0,27.0,107.0,26.0,68.61941735393027,3091639.0,49485136.0,China,0.23440649938548588
6800,108.0,26.0,107.0,26.0,107.0,27.0,108.0,27.0,108.0,26.0,47.261242312352046,2137350.0,35304036.0,China,0.16437088635492605
6801,109.0,26.0,108.0,26.0,108.0,27.0,109.0,27.0,109.0,26.0,48.2009898904529,1876626.0,20062422.0,China,0.12113617291589904
6802,110.0,26.0,109.0,26.0,109.0,27.0,110.0,27.0,110.0,26.0,66.39466449416132,1562140.0,18298996.0,China,0.10422545561251383
6803,111.0,26.0,110.0,26.0,110.0,27.0,111.0,27.0,111.0,26.0,68.38571495115318,2064577.0,18591382.0,China,0.1258894832748787
6804,112.0,26.0,111.0,26.0,111.0,27.0,112.0,27.0,112.0,26.0,45.1014971313858,3647427.0,37065284.0,China,0.23135318545396982
6805,113.0,26.0,112.0,26.0,112.0,27.0,113.0,27.0,113.0,26.0,65.32246458706587,3514323.0,77936496.0,China,0.3124314998988564
6806,114.0,26.0,113.0,26.0,113.0,27.0,114.0,27.0,114.0,26.0,67.86961866493732,3848244.0,42824596.0,China,0.25197482317559294
6807,115.0,26.0,114.0,26.0,114.0,27.0,115.0,27.0,115.0,26.0,35.71314503235813,2409222.0,39900944.0,China,0.18550414205726024
6808,116.0,26.0,115.0,26.0,115.0,27.0,116.0,27.0,116.0,26.0,51.98891817693958,2059618.0,54113840.0,China,0.20099486628237465
6809,117.0,26.0,116.0,26.0,116.0,27.0,117.0,27.0,117.0,26.0,47.66724497170996,2436759.0,45818956.0,China,0.19920460897253053
6810,118.0,26.0,117.0,26.0,117.0,27.0,118.0,27.0,118.0,26.0,42.86507242263782,2533044.0,44538560.0,China,0.20052279024285335
6811,119.0,26.0,118.0,26.0,118.0,27.0,119.0,27.0,119.0,26.0,90.59525839284818,1488205.0,9419359.0,China,0.082302577903868
6812,120.0,26.0,119.0,26.0,119.0,27.0,120.0,27.0,120.0,26.0,86.91654720641213,913250.0,7771762.0,China,0.05472795132273504
6813,121.0,26.0,120.0,26.0,120.0,27.0,121.0,27.0,121.0,26.0,81.01186541297041,6178.0,222983.96875,China,0.0007315226081953312
6814,-112.0,25.0,-113.0,25.0,-113.0,26.0,-112.0,26.0,-112.0,25.0,78.59033497344437,1051.0,251491.484375,Mexico,0.000577243823706657
6815,-111.0,25.0,-112.0,25.0,-112.0,26.0,-111.0,26.0,-111.0,25.0,74.70332216074685,34483.0,10839030.0,Mexico,0.024424704654802107
6816,-110.0,25.0,-111.0,25.0,-111.0,26.0,-110.0,26.0,-110.0,25.0,86.0835457861089,70.0,121568.0703125,Mexico,0.0002606964337556667
6817,-109.0,25.0,-110.0,25.0,-110.0,26.0,-109.0,26.0,-109.0,25.0,67.48055791385377,23390.0,4715029.0,Mexico,0.0109762654291314
6818,-108.0,25.0,-109.0,25.0,-109.0,26.0,-108.0,26.0,-108.0,25.0,75.21090155914727,125840.0,32264816.0,Mexico,0.07367708546155873
6819,-107.0,25.0,-108.0,25.0,-108.0,26.0,-107.0,26.0,-107.0,25.0,74.30564202577082,104898.0,19419018.0,Mexico,0.04556488435589405
6820,-106.0,25.0,-107.0,25.0,-107.0,26.0,-106.0,26.0,-106.0,25.0,71.7561387152067,57463.0,15473026.0,Mexico,0.03521198792317708
6821,-105.0,25.0,-106.0,25.0,-106.0,26.0,-105.0,26.0,-105.0,25.0,55.4145387145844,54517.0,25276650.0,Mexico,0.05587379164178291
6822,-104.0,25.0,-105.0,25.0,-105.0,26.0,-104.0,26.0,-104.0,25.0,63.054592616348614,42137.0,17062344.0,Mexico,0.03793969768391933
6823,-103.0,25.0,-104.0,25.0,-104.0,26.0,-103.0,26.0,-103.0,25.0,66.20920641567855,123041.0,16739305.0,Mexico,0.04064338352637966
6824,-102.0,25.0,-103.0,25.0,-103.0,26.0,-102.0,26.0,-102.0,25.0,45.96548362759988,87058.0,5173371.0,Mexico,0.014614723720687837
6825,-101.0,25.0,-102.0,25.0,-102.0,26.0,-101.0,26.0,-101.0,25.0,52.884477789319575,10882.0,3722944.25,Mexico,0.008349002546632126
6826,-100.0,25.0,-101.0,25.0,-101.0,26.0,-100.0,26.0,-100.0,25.0,60.77575083328405,63423.0,9571166.0,Mexico,0.022948791725378045
6827,-99.0,25.0,-100.0,25.0,-100.0,26.0,-99.0,26.0,-99.0,25.0,47.7776875070158,106234.0,32248660.0,Mexico,0.0728216405382298
6828,-98.0,25.0,-99.0,25.0,-99.0,26.0,-98.0,26.0,-98.0,25.0,58.1909352596782,100308.0,76985592.0,Mexico,0.1674226289171541
6829,-97.0,25.0,-98.0,25.0,-98.0,26.0,-97.0,26.0,-97.0,25.0,68.89218311216156,54113.0,36887468.0,Mexico,0.08047361527355286
6830,-81.0,25.0,-82.0,25.0,-82.0,26.0,-81.0,26.0,-81.0,25.0,82.58316886628774,2044.0,1119018.5,United States,0.0024581274185229
6831,-80.0,25.0,-81.0,25.0,-81.0,26.0,-80.0,26.0,-80.0,25.0,75.80965037166266,2275.0,9162072.0,United States,0.01952029236457444
6832,-14.0,25.0,-15.0,25.0,-15.0,26.0,-14.0,26.0,-14.0,25.0,65.87429935735358,351.0,3859626.25,Western Sahara,0.008197727466457893
6833,-13.0,25.0,-14.0,25.0,-14.0,26.0,-13.0,26.0,-13.0,25.0,60.94019250099184,459.0,6814354.5,Western Sahara,0.014466726240202636
6834,-12.0,25.0,-13.0,25.0,-13.0,26.0,-12.0,26.0,-12.0,25.0,51.67979749605991,307.0,6495083.5,Western Sahara,0.013783449808867735
6835,-11.0,25.0,-12.0,25.0,-12.0,26.0,-11.0,26.0,-11.0,25.0,55.245072741785336,85.0,7159915.0,Mauritania,0.015183706337204055
6836,-10.0,25.0,-11.0,25.0,-11.0,26.0,-10.0,26.0,-10.0,25.0,60.7863854625945,81.0,7232019.5,Mauritania,0.015336417080576415
6837,-9.0,25.0,-10.0,25.0,-10.0,26.0,-9.0,26.0,-9.0,25.0,45.382282123435594,81.0,6312393.0,Mauritania,0.013386661142655628
6838,-8.0,25.0,-9.0,25.0,-9.0,26.0,-8.0,26.0,-8.0,25.0,58.801594596154615,31.0,6791312.0,Mauritania,0.014399947158667343
6839,-7.0,25.0,-8.0,25.0,-8.0,26.0,-7.0,26.0,-7.0,25.0,49.63597153677452,0.0,7176980.0,Mauritania,0.015216300623545682
6840,-6.0,25.0,-7.0,25.0,-7.0,26.0,-6.0,26.0,-6.0,25.0,45.888257128005414,662.0,6704365.0,Mauritania,0.014242033737623437
6841,-5.0,25.0,-6.0,25.0,-6.0,26.0,-5.0,26.0,-5.0,25.0,57.95554755995852,3832.0,6061669.5,Algeria,0.013012193621757652
6842,-4.0,25.0,-5.0,25.0,-5.0,26.0,-4.0,26.0,-4.0,25.0,65.01467105081524,2811.0,6592234.0,Algeria,0.014094298294203594
6843,-3.0,25.0,-4.0,25.0,-4.0,26.0,-3.0,26.0,-3.0,25.0,63.02819847755086,2279.0,4798255.5,Algeria,0.010268499957506602
6844,-2.0,25.0,-3.0,25.0,-3.0,26.0,-2.0,26.0,-2.0,25.0,67.91112710483019,1470.0,3606971.5,Algeria,0.007708930113272567
6845,-1.0,25.0,-2.0,25.0,-2.0,26.0,-1.0,26.0,-1.0,25.0,68.20329151872532,2250.0,4980436.5,Algeria,0.010653546579369495
6846,0.0,25.0,-1.0,25.0,-1.0,26.0,0.0,26.0,0.0,25.0,65.05886479190966,2628.0,4581856.0,Algeria,0.009824310712312222
6847,1.0,25.0,0.0,25.0,0.0,26.0,1.0,26.0,1.0,25.0,61.48705822445578,2803.0,6095686.0,Algeria,0.013041201149469703
6848,2.0,25.0,1.0,25.0,1.0,26.0,2.0,26.0,2.0,25.0,54.884702371876045,4679.0,5476045.0,Algeria,0.011806038965520675
6849,3.0,25.0,2.0,25.0,2.0,26.0,3.0,26.0,3.0,25.0,57.66463838594269,3794.0,6284386.5,Algeria,0.013482810949786402
6850,4.0,25.0,3.0,25.0,3.0,26.0,4.0,26.0,4.0,25.0,51.57467551105183,5792.0,7664976.0,Algeria,0.016493538538805922
6851,5.0,25.0,4.0,25.0,4.0,26.0,5.0,26.0,5.0,25.0,48.263247586990715,716.0,10630502.0,Algeria,0.02256832592277753
6852,6.0,25.0,5.0,25.0,5.0,26.0,6.0,26.0,6.0,25.0,59.98386088352847,1262.0,5530042.5,Algeria,0.011777403217807715
6853,7.0,25.0,6.0,25.0,6.0,26.0,7.0,26.0,7.0,25.0,52.71446782890305,2036.0,7112867.5,Algeria,0.015165649098745945
6854,8.0,25.0,7.0,25.0,7.0,26.0,8.0,26.0,8.0,25.0,42.836905711774115,3334.0,9855992.0,Algeria,0.021035881702814396
6855,9.0,25.0,8.0,25.0,8.0,26.0,9.0,26.0,9.0,25.0,45.9666001338108,2800.0,9842255.0,Algeria,0.020984410050353616
6856,10.0,25.0,9.0,25.0,9.0,26.0,10.0,26.0,10.0,25.0,55.11469678285729,4429.0,7609019.0,Algeria,0.01631780346662595
6857,11.0,25.0,10.0,25.0,10.0,26.0,11.0,26.0,11.0,25.0,69.64930760954641,7238.0,6193904.0,Libyan Arab Jamahiriya,0.013435197275572752
6858,12.0,25.0,11.0,25.0,11.0,26.0,12.0,26.0,12.0,25.0,63.829941672352945,16238.0,9078885.0,Libyan Arab Jamahiriya,0.019928785695622835
6859,13.0,25.0,12.0,25.0,12.0,26.0,13.0,26.0,13.0,25.0,64.10206198336694,13322.0,6507036.0,Libyan Arab Jamahiriya,0.014353926271551277
6860,14.0,25.0,13.0,25.0,13.0,26.0,14.0,26.0,14.0,25.0,65.02191230497864,5520.0,5698510.5,Libyan Arab Jamahiriya,0.0123129194624181
6861,15.0,25.0,14.0,25.0,14.0,26.0,15.0,26.0,15.0,25.0,67.44485443575013,4437.0,4101848.5,Libyan Arab Jamahiriya,0.008882418230171574
6862,16.0,25.0,15.0,25.0,15.0,26.0,16.0,26.0,16.0,25.0,66.20672216575898,4456.0,7857125.5,Libyan Arab Jamahiriya,0.016844977308138172
6863,17.0,25.0,16.0,25.0,16.0,26.0,17.0,26.0,17.0,25.0,63.95465768292075,4410.0,6862022.5,Libyan Arab Jamahiriya,0.014733279262912
6864,18.0,25.0,17.0,25.0,17.0,26.0,18.0,26.0,18.0,25.0,66.41758100308361,4134.0,5131317.0,Libyan Arab Jamahiriya,0.011052337466254713
6865,19.0,25.0,18.0,25.0,18.0,26.0,19.0,26.0,19.0,25.0,59.159958141928406,3846.0,1537099.0,Libyan Arab Jamahiriya,0.0034199746387355828
6866,20.0,25.0,19.0,25.0,19.0,26.0,20.0,26.0,20.0,25.0,50.61708342218799,2003.0,1092022.125,Libyan Arab Jamahiriya,0.0023991885963264045
6867,21.0,25.0,20.0,25.0,20.0,26.0,21.0,26.0,21.0,25.0,42.59258984558813,1724.0,758401.875,Libyan Arab Jamahiriya,0.0016801491039886963
6868,22.0,25.0,21.0,25.0,21.0,26.0,22.0,26.0,22.0,25.0,49.59159095100647,1724.0,731313.375,Libyan Arab Jamahiriya,0.0016227173207817047
6869,23.0,25.0,22.0,25.0,22.0,26.0,23.0,26.0,23.0,25.0,96.16259567664639,1825.0,340477.875,Libyan Arab Jamahiriya,0.0007983085381990332
6870,24.0,25.0,23.0,25.0,23.0,26.0,24.0,26.0,24.0,25.0,95.94474711674746,1431.0,414568.15625,Libyan Arab Jamahiriya,0.0009389030142882261
6871,25.0,25.0,24.0,25.0,24.0,26.0,25.0,26.0,25.0,25.0,99.76773298004039,1811.0,331477.3125,Libyan Arab Jamahiriya,0.0007786569843758104
6872,26.0,25.0,25.0,25.0,25.0,26.0,26.0,26.0,26.0,25.0,86.10143231496355,93.0,621786.25,Egypt,0.0013222025705979946
6873,27.0,25.0,26.0,25.0,26.0,26.0,27.0,26.0,27.0,25.0,60.51027705514132,0.0,3197973.5,Egypt,0.006780195313646209
6874,28.0,25.0,27.0,25.0,27.0,26.0,28.0,26.0,28.0,25.0,96.40423376972782,0.0,339166.5625,Egypt,0.0007190852387013194
6875,29.0,25.0,28.0,25.0,28.0,26.0,29.0,26.0,29.0,25.0,99.99650472899988,94575.0,228597.0,Egypt,0.004445872957611266
6876,30.0,25.0,29.0,25.0,29.0,26.0,30.0,26.0,30.0,25.0,99.48519070472143,22025.0,273315.0,Egypt,0.0015019926562764028
6877,31.0,25.0,30.0,25.0,30.0,26.0,31.0,26.0,31.0,25.0,99.48205690412281,90600.0,247506.4375,Egypt,0.00431948911453394
6878,32.0,25.0,31.0,25.0,31.0,26.0,32.0,26.0,32.0,25.0,66.26044306907498,0.0,2734618.75,Egypt,0.005797812031075009
6879,33.0,25.0,32.0,25.0,32.0,26.0,33.0,26.0,33.0,25.0,51.07582585873204,24662.0,11830.7548828125,Egypt,0.0010580359854502465
6880,34.0,25.0,33.0,25.0,33.0,26.0,34.0,26.0,34.0,25.0,64.94645651252611,29600.0,301734.875,Egypt,0.001879532523497459
6881,35.0,25.0,34.0,25.0,34.0,26.0,35.0,26.0,35.0,25.0,66.96771546083998,9383.0,2267842.5,Egypt,0.0052011823863283855
6882,37.0,25.0,36.0,25.0,36.0,26.0,37.0,26.0,37.0,25.0,87.03202643113119,231.0,316672.03125,Saudi Arabia,0.0006810843363847425
6883,38.0,25.0,37.0,25.0,37.0,26.0,38.0,26.0,38.0,25.0,68.3527324017652,8381.0,4682785.0,Saudi Arabia,0.010279274030124432
6884,39.0,25.0,38.0,25.0,38.0,26.0,39.0,26.0,39.0,25.0,64.22135163975945,0.0,10952948.0,Saudi Arabia,0.023221933108642276
6885,40.0,25.0,39.0,25.0,39.0,26.0,40.0,26.0,40.0,25.0,45.48950526014877,2736.0,7923255.0,Saudi Arabia,0.01691313755616424
6886,41.0,25.0,40.0,25.0,40.0,26.0,41.0,26.0,41.0,25.0,40.62910740087614,26867.0,6787291.0,Saudi Arabia,0.015515412861479142
6887,42.0,25.0,41.0,25.0,41.0,26.0,42.0,26.0,42.0,25.0,46.61961180908228,18527.0,9221648.0,Saudi Arabia,0.02032732129466188
6888,43.0,25.0,42.0,25.0,42.0,26.0,43.0,26.0,43.0,25.0,53.94489320908949,216.0,17276564.0,Saudi Arabia,0.03663804774031521
6889,44.0,25.0,43.0,25.0,43.0,26.0,44.0,26.0,44.0,25.0,45.490877079608346,0.0,25427384.0,Saudi Arabia,0.05390996199158078
6890,45.0,25.0,44.0,25.0,44.0,26.0,45.0,26.0,45.0,25.0,54.254163071428316,0.0,31690064.0,Saudi Arabia,0.06718780609718887
6891,46.0,25.0,45.0,25.0,45.0,26.0,46.0,26.0,46.0,25.0,55.479131071072565,0.0,11014940.0,Saudi Arabia,0.023353379579387167
6892,47.0,25.0,46.0,25.0,46.0,26.0,47.0,26.0,47.0,25.0,56.020084253082416,0.0,8614759.0,Saudi Arabia,0.018264613074495926
6893,48.0,25.0,47.0,25.0,47.0,26.0,48.0,26.0,48.0,25.0,66.25807740574882,0.0,7222616.0,Saudi Arabia,0.016039692685248796
6894,49.0,25.0,48.0,25.0,48.0,26.0,49.0,26.0,49.0,25.0,66.01015728375833,0.0,6143768.5,Saudi Arabia,0.014465286766560096
6895,50.0,25.0,49.0,25.0,49.0,26.0,50.0,26.0,50.0,25.0,65.81441463575204,32750.0,7648011.5,Saudi Arabia,0.017586686288114644
6896,51.0,25.0,50.0,25.0,50.0,26.0,51.0,26.0,51.0,25.0,64.80465706844647,22566.0,3014256.75,Saudi Arabia,0.007335873706187169
6897,52.0,25.0,51.0,25.0,51.0,26.0,52.0,26.0,52.0,25.0,63.59065103763978,14663.0,2871324.0,Qatar,0.006701823692242693
6898,56.0,25.0,55.0,25.0,55.0,26.0,56.0,26.0,56.0,25.0,62.85541732674841,510.0,8618882.0,United Arab Emirates,0.018294745410455476
6899,57.0,25.0,56.0,25.0,56.0,26.0,57.0,26.0,57.0,25.0,63.396029410234014,9442.0,3914997.75,United Arab Emirates,0.008695891573326946
6900,58.0,25.0,57.0,25.0,57.0,26.0,58.0,26.0,58.0,25.0,64.76642816419267,4095.0,1032658.75,Iran (Islamic Republic of),0.0023609456151808678
6901,59.0,25.0,58.0,25.0,58.0,26.0,59.0,26.0,59.0,25.0,63.886683982090254,26595.0,6124597.5,Iran (Islamic Republic of),0.01409899687463463
6902,60.0,25.0,59.0,25.0,59.0,26.0,60.0,26.0,60.0,25.0,60.54565075707659,67578.0,10620722.0,Iran (Islamic Republic of),0.025348028747542026
6903,61.0,25.0,60.0,25.0,60.0,26.0,61.0,26.0,61.0,25.0,54.70524678614307,137253.0,11395109.0,Iran (Islamic Republic of),0.02990810890887967
6904,62.0,25.0,61.0,25.0,61.0,26.0,62.0,26.0,62.0,25.0,61.91535472043546,286731.0,7730531.5,Iran (Islamic Republic of),0.02839937574193514
6905,63.0,25.0,62.0,25.0,62.0,26.0,63.0,26.0,63.0,25.0,60.92191426135608,159662.0,5569845.5,Pakistan,0.018496248088354903
6906,64.0,25.0,63.0,25.0,63.0,26.0,64.0,26.0,64.0,25.0,65.3129490394804,180209.0,5038184.5,Pakistan,0.01822962710428148
6907,65.0,25.0,64.0,25.0,64.0,26.0,65.0,26.0,65.0,25.0,61.91415377169718,94857.0,4952803.5,Pakistan,0.01447370519732314
6908,66.0,25.0,65.0,25.0,65.0,26.0,66.0,26.0,66.0,25.0,66.81282203575333,61760.0,3706158.75,Pakistan,0.01044441342521187
6909,67.0,25.0,66.0,25.0,66.0,26.0,67.0,26.0,67.0,25.0,71.34599834662131,461164.0,13376246.0,Pakistan,0.04767513026446571
6910,68.0,25.0,67.0,25.0,67.0,26.0,68.0,26.0,68.0,25.0,66.44090173937985,3058294.0,24892780.0,Pakistan,0.1808703219165645
6911,69.0,25.0,68.0,25.0,68.0,26.0,69.0,26.0,69.0,25.0,39.59353686678157,3902205.0,56004292.0,Pakistan,0.2821779207196167
6912,70.0,25.0,69.0,25.0,69.0,26.0,70.0,26.0,70.0,25.0,37.49013032901964,1757863.0,34844120.0,Pakistan,0.1475013621333568
6913,71.0,25.0,70.0,25.0,70.0,26.0,71.0,26.0,71.0,25.0,41.26696265944826,972507.0,16849510.0,Pakistan,0.07645611192054183
6914,72.0,25.0,71.0,25.0,71.0,26.0,72.0,26.0,72.0,25.0,50.958117389568066,1432180.0,11331075.0,India,0.08400917589021728
6915,73.0,25.0,72.0,25.0,72.0,26.0,73.0,26.0,73.0,25.0,44.42944968051927,2513519.0,44655588.0,India,0.1999531002971553
6916,74.0,25.0,73.0,25.0,73.0,26.0,74.0,26.0,74.0,25.0,50.709000007586624,4898270.0,79086600.0,India,0.37283520091539296
6917,75.0,25.0,74.0,25.0,74.0,26.0,75.0,26.0,75.0,25.0,73.0400233356647,2894847.0,41337584.0,India,0.2088900196460382
6918,76.0,25.0,75.0,25.0,75.0,26.0,76.0,26.0,76.0,25.0,66.77899075282669,2829227.0,50527008.0,India,0.22562454714757146
6919,77.0,25.0,76.0,25.0,76.0,26.0,77.0,26.0,77.0,25.0,67.11810692431398,1605151.0,26656388.0,India,0.12374588656919808
6920,78.0,25.0,77.0,25.0,77.0,26.0,78.0,26.0,78.0,25.0,63.754706718786224,3197503.0,44904956.0,India,0.22912983888405183
6921,79.0,25.0,78.0,25.0,78.0,26.0,79.0,26.0,79.0,25.0,71.85783049114752,3865192.0,73465992.0,India,0.31764914306061437
6922,80.0,25.0,79.0,25.0,79.0,26.0,80.0,26.0,80.0,25.0,52.10230438396126,4106076.0,69150976.0,India,0.3185898782552601
6923,81.0,25.0,80.0,25.0,80.0,26.0,81.0,26.0,81.0,25.0,43.74870879435938,7011209.0,76943592.0,India,0.4567901878438327
6924,82.0,25.0,81.0,25.0,81.0,26.0,82.0,26.0,82.0,25.0,36.94519730056649,10784764.0,82149384.0,India,0.6258790651414624
6925,83.0,25.0,82.0,25.0,82.0,26.0,83.0,26.0,83.0,25.0,51.09567934669463,9342929.0,89726616.0,India,0.5815540521024348
6926,84.0,25.0,83.0,25.0,83.0,26.0,84.0,26.0,84.0,25.0,62.24083509258034,10119249.0,91145056.0,India,0.6170767994654024
6927,85.0,25.0,84.0,25.0,84.0,26.0,85.0,26.0,85.0,25.0,37.36080049051565,8518661.0,80033328.0,India,0.526479098124929
6928,86.0,25.0,85.0,25.0,85.0,26.0,86.0,26.0,86.0,25.0,38.323768837685726,4740471.0,74984264.0,India,0.3575283546960132
6929,87.0,25.0,86.0,25.0,86.0,26.0,87.0,26.0,87.0,25.0,36.20331680871365,9488753.0,73640424.0,India,0.5535565545388642
6930,88.0,25.0,87.0,25.0,87.0,26.0,88.0,26.0,88.0,25.0,40.191824512359666,12220031.0,106868928.0,India,0.738403112430346
6931,89.0,25.0,88.0,25.0,88.0,26.0,89.0,26.0,89.0,25.0,49.21289002631517,10534097.0,163744336.0,India,0.7883739509650163
6932,90.0,25.0,89.0,25.0,89.0,26.0,90.0,26.0,90.0,25.0,47.86126156340095,12236570.0,193789008.0,Bangladesh,0.9233797612330827
6933,91.0,25.0,90.0,25.0,90.0,26.0,91.0,26.0,91.0,25.0,74.81611701756685,4741252.0,83506368.0,India,0.37562923638442997
6934,92.0,25.0,91.0,25.0,91.0,26.0,92.0,26.0,92.0,25.0,75.3491523412683,3191296.0,57917412.0,India,0.25645827109136454
6935,93.0,25.0,92.0,25.0,92.0,26.0,93.0,26.0,93.0,25.0,67.62202302509489,2609882.0,28182468.0,India,0.1690636282174845
6936,94.0,25.0,93.0,25.0,93.0,26.0,94.0,26.0,94.0,25.0,75.52024759641682,2404661.0,39305900.0,India,0.18405155552263325
