,2015,SSP1,SSP3,SSP5,lat1,long1,lat2,long2,lat3,long3,lat4,long4,lat5,long5
10350,7770.0,0.0,0.0,0.0,91.0,61.0,90.0,61.0,90.0,62.0,91.0,62.0,91.0,61.0
10351,7812.0,0.0,0.0,0.0,92.0,61.0,91.0,61.0,91.0,62.0,92.0,62.0,92.0,61.0
10352,7770.0,0.0,0.0,0.0,93.0,61.0,92.0,61.0,92.0,62.0,93.0,62.0,93.0,61.0
10353,7770.0,0.0,0.0,0.0,94.0,61.0,93.0,61.0,93.0,62.0,94.0,62.0,94.0,61.0
10354,7770.0,0.0,0.0,0.0,95.0,61.0,94.0,61.0,94.0,62.0,95.0,62.0,95.0,61.0
10355,7812.0,0.0,0.0,0.0,96.0,61.0,95.0,61.0,95.0,62.0,96.0,62.0,96.0,61.0
10356,7770.0,0.0,0.0,0.0,97.0,61.0,96.0,61.0,96.0,62.0,97.0,62.0,97.0,61.0
10357,7770.0,0.0,0.0,0.0,98.0,61.0,97.0,61.0,97.0,62.0,98.0,62.0,98.0,61.0
10358,7770.0,0.0,0.0,0.0,99.0,61.0,98.0,61.0,98.0,62.0,99.0,62.0,99.0,61.0
10359,7770.0,0.0,0.0,0.0,100.0,61.0,99.0,61.0,99.0,62.0,100.0,62.0,100.0,61.0
10360,7812.0,0.0,0.0,0.0,101.0,61.0,100.0,61.0,100.0,62.0,101.0,62.0,101.0,61.0
10361,7770.0,0.0,0.0,0.0,102.0,61.0,101.0,61.0,101.0,62.0,102.0,62.0,102.0,61.0
10362,7770.0,0.0,0.0,0.0,103.0,61.0,102.0,61.0,102.0,62.0,103.0,62.0,103.0,61.0
10363,7770.0,0.0,0.0,0.0,104.0,61.0,103.0,61.0,103.0,62.0,104.0,62.0,104.0,61.0
10364,7812.0,0.0,0.0,0.0,105.0,61.0,104.0,61.0,104.0,62.0,105.0,62.0,105.0,61.0
10365,7770.0,0.0,0.0,0.0,106.0,61.0,105.0,61.0,105.0,62.0,106.0,62.0,106.0,61.0
10366,7770.0,0.0,0.0,0.0,107.0,61.0,106.0,61.0,106.0,62.0,107.0,62.0,107.0,61.0
10367,7770.0,0.0,0.0,0.0,108.0,61.0,107.0,61.0,107.0,62.0,108.0,62.0,108.0,61.0
10368,7812.0,0.0,0.0,0.0,109.0,61.0,108.0,61.0,108.0,62.0,109.0,62.0,109.0,61.0
10369,7770.0,0.0,0.0,0.0,110.0,61.0,109.0,61.0,109.0,62.0,110.0,62.0,110.0,61.0
10370,7770.0,0.0,0.0,0.0,111.0,61.0,110.0,61.0,110.0,62.0,111.0,62.0,111.0,61.0
10371,7770.0,0.0,0.0,0.0,112.0,61.0,111.0,61.0,111.0,62.0,112.0,62.0,112.0,61.0
10372,7770.0,0.0,0.0,0.0,113.0,61.0,112.0,61.0,112.0,62.0,113.0,62.0,113.0,61.0
10373,7812.0,0.0,0.0,0.0,114.0,61.0,113.0,61.0,113.0,62.0,114.0,62.0,114.0,61.0
10374,7770.0,0.0,0.0,0.0,115.0,61.0,114.0,61.0,114.0,62.0,115.0,62.0,115.0,61.0
10375,7770.0,0.0,0.0,0.0,116.0,61.0,115.0,61.0,115.0,62.0,116.0,62.0,116.0,61.0
